"","binID","start","high","medium","low"
"123","gap 18","0","100","100","100"
"62","chr8_3393400","  3393300","  0","  0","236"
"63","chr8_3393500","  3393400","  0","  0","236"
"124","gap 19","0","100","100","100"
"65","chr8_3417200","  3417100"," 51"," 50"," 18"
"66","chr8_3417300","  3417200"," 33"," 26"," 11"
"125","gap 20","0","100","100","100"
"68","chr8_3509100","  3509000"," 89"," 27","  0"
"69","chr8_3509200","  3509100","189"," 36","  2"
"126","gap 21","0","100","100","100"
"71","chr8_3516700","  3516600","  0","  4","182"
"72","chr8_3516800","  3516700","  0","  0"," 58"
"127","gap 22","0","100","100","100"
"74","chr8_3541400","  3541300","201","  3","  0"
"75","chr8_3541500","  3541400","179","  3","  0"
"128","gap 23","0","100","100","100"
"77","chr8_3542900","  3542800","177"," 15","  3"
"78","chr8_3543000","  3542900"," 97"," 10","  4"
"129","gap 24","0","100","100","100"
"80","chr8_3607600","  3607500","106"," 34","  6"
"81","chr8_3607700","  3607600"," 85"," 26","  2"
"130","gap 25","0","100","100","100"
"83","chr8_3608700","  3608600"," 76","  1","  0"
"84","chr8_3608800","  3608700"," 97","  0","  0"
"131","gap 26","0","100","100","100"
"86","chr8_3616100","  3616000","109"," 25","  0"
"87","chr8_3616200","  3616100"," 84"," 35","  0"
"132","gap 27","0","100","100","100"
"89","chr8_3621500","  3621400","  0","  0","185"
"90","chr8_3621600","  3621500","  0","  0","214"
"133","gap 28","0","100","100","100"
"92","chr8_3630100","  3630000","135"," 12","  0"
"93","chr8_3630200","  3630100","184"," 29","  5"
"134","gap 29","0","100","100","100"
"95","chr8_3671000","  3670900","182"," 26","  9"
"96","chr8_3671100","  3671000","149"," 33","  4"
"135","gap 30","0","100","100","100"
"98","chr8_3679300","  3679200"," 63","  0","  0"
"99","chr8_3679400","  3679300"," 77","  3","  0"
"100","chr8_3679500","  3679400"," 64","  0","  0"
"136","gap 31","0","100","100","100"
"102","chr8_3713000","  3712900"," 74"," 26","  4"
"103","chr8_3713100","  3713000","139"," 52"," 10"
"137","gap 32","0","100","100","100"
"105","chr8_3756900","  3756800"," 10","  0","  0"
"106","chr8_3757000","  3756900"," 74","  5","  2"
"138","gap 33","0","100","100","100"
"108","chr8_3763900","  3763800"," 37"," 11","  1"
"109","chr8_3764000","  3763900"," 52"," 11","  2"
"1101","chr8_3764100","  3764000","117"," 33","  3"
"139","gap 34","0","100","100","100"
"1121","chr8_3764500","  3764400"," 21","  5","  1"
"1131","chr8_3764600","  3764500","104"," 13","  0"
"140","gap 35","0","100","100","100"
"1151","chr8_3771600","  3771500"," 86"," 49"," 16"
"1161","chr8_3771700","  3771600"," 80"," 41","  8"
"141","gap 36","0","100","100","100"
"1181","chr8_3777200","  3777100"," 29"," 21","  0"
"1191","chr8_3777300","  3777200"," 34"," 27","  2"
"142","gap 37","0","100","100","100"
"1211","chr8_3777500","  3777400","  7","  4","  0"
"1221","chr8_3777600","  3777500"," 16","  4","  0"
"143","gap 38","0","100","100","100"
"1241","chr8_3804300","  3804200"," 61"," 43","  3"
"1251","chr8_3804400","  3804300"," 37"," 17","  1"
"144","gap 39","0","100","100","100"
"1271","chr8_3805200","  3805100"," 90"," 19","  0"
"1281","chr8_3805300","  3805200"," 61","  6","  0"
"145","gap 40","0","100","100","100"
"1301","chr8_3807900","  3807800","  9","  0","  0"
"1311","chr8_3808000","  3807900"," 13","  0","  0"
"1321","chr8_3808100","  3808000","  8","  0","  0"
"1331","chr8_3808200","  3808100"," 16","  8","  0"
"1341","chr8_3808300","  3808200","  7","  0","  0"
"146","gap 41","0","100","100","100"
"1361","chr8_3829800","  3829700","133","  6","  0"
"1371","chr8_3829900","  3829800"," 75","  0","  0"
"147","gap 42","0","100","100","100"
"1391","chr8_3830400","  3830300"," 45"," 13","  4"
"1401","chr8_3830500","  3830400"," 16","  0","  0"
"1411","chr8_3830600","  3830500"," 66"," 17","  2"
"148","gap 43","0","100","100","100"
"1431","chr8_3831200","  3831100"," 84","  5","  0"
"1441","chr8_3831300","  3831200"," 40","  0","  0"
"1451","chr8_3831400","  3831300"," 78"," 21","  0"
"1461","chr8_3831500","  3831400"," 72"," 12","  3"
"1471","chr8_3831600","  3831500"," 78"," 25","  9"
"1481","chr8_3831700","  3831600"," 22"," 11","  0"
"149","chr8_3831800","  3831700"," 11","  1","  0"
"150","gap 44","0","100","100","100"
"151","chr8_3840200","  3840100"," 20","  1","  0"
"152","chr8_3840300","  3840200","  8","  0","  2"
"153","gap 45","0","100","100","100"
"154","chr8_3868600","  3868500","174"," 43"," 13"
"155","chr8_3868700","  3868600","117"," 36","  6"
"156","gap 46","0","100","100","100"
"157","chr8_3929200","  3929100"," 37"," 48"," 20"
"158","chr8_3929300","  3929200"," 37"," 76"," 36"
"159","gap 47","0","100","100","100"
"160","chr8_3994600","  3994500"," 20"," 21"," 21"
"161","chr8_3994700","  3994600"," 77"," 83"," 79"
"162","gap 48","0","100","100","100"
"163","chr8_4082100","  4082000","200"," 24","  9"
"164","chr8_4082200","  4082100"," 83"," 17","  1"
"165","gap 49","0","100","100","100"
"166","chr8_4094000","  4093900","119"," 32","  5"
"167","chr8_4094100","  4094000","191"," 32","  8"
"168","gap 50","0","100","100","100"
"169","chr8_4132300","  4132200","105"," 64","  6"
"170","chr8_4132400","  4132300","111"," 46","  7"
"171","gap 51","0","100","100","100"
"172","chr8_4135000","  4134900"," 19"," 10"," 16"
"173","chr8_4135100","  4135000"," 83"," 42"," 29"
"174","gap 52","0","100","100","100"
"175","chr8_4144100","  4144000","112"," 44","  5"
"176","chr8_4144200","  4144100"," 66"," 28","  5"
"177","chr8_4144300","  4144200","121"," 46","  5"
"178","gap 53","0","100","100","100"
"179","chr8_4165900","  4165800","  0","  0"," 99"
"180","chr8_4166000","  4165900","  0","  0"," 85"
"181","gap 54","0","100","100","100"
"182","chr8_4197900","  4197800"," 54"," 31","  6"
"183","chr8_4198000","  4197900","127"," 42"," 12"
"184","gap 55","0","100","100","100"
"185","chr8_4235900","  4235800"," 77","  1","  0"
"186","chr8_4236000","  4235900"," 51","  1","  0"
"187","gap 56","0","100","100","100"
"188","chr8_4261000","  4260900","155"," 47","  3"
"189","chr8_4261100","  4261000","168"," 49","  8"
"190","gap 57","0","100","100","100"
"191","chr8_4264400","  4264300","224"," 38","  2"
"192","chr8_4264500","  4264400","172"," 28","  2"
"193","gap 58","0","100","100","100"
"194","chr8_4325900","  4325800"," 47","106"," 86"
"195","chr8_4326000","  4325900"," 18"," 58"," 52"
"196","gap 59","0","100","100","100"
"197","chr8_4345300","  4345200","196"," 53"," 10"
"198","chr8_4345400","  4345300"," 27"," 13","  0"
"199","gap 60","0","100","100","100"
"200","chr8_4347800","  4347700","122"," 46"," 37"
"201","chr8_4347900","  4347800"," 38"," 21"," 11"
"1100","gap 61","0","100","100","100"
"203","chr8_4380300","  4380200"," 76","  0","  0"
"204","chr8_4380400","  4380300"," 71","  0","  0"
"1102","gap 62","0","100","100","100"
"206","chr8_4392600","  4392500"," 13","  0","  0"
"207","chr8_4392700","  4392600"," 17","  0","  0"
"208","chr8_4392800","  4392700"," 15","  0","  0"
"1103","gap 63","0","100","100","100"
"210","chr8_4447000","  4446900"," 92","  3","  0"
"211","chr8_4447100","  4447000","185"," 19","  4"
"1104","gap 64","0","100","100","100"
"213","chr8_4474800","  4474700"," 85"," 58"," 28"
"214","chr8_4474900","  4474800"," 58"," 52"," 19"
"1105","gap 65","0","100","100","100"
"216","chr8_4491600","  4491500"," 88","  5","  0"
"217","chr8_4491700","  4491600","136"," 19","  1"
"1106","gap 66","0","100","100","100"
"219","chr8_4507600","  4507500","106"," 37"," 16"
"220","chr8_4507700","  4507600","121"," 25"," 10"
"1107","gap 67","0","100","100","100"
"222","chr8_4519100","  4519000","154"," 32","  5"
"223","chr8_4519200","  4519100"," 80"," 27","  0"
"1108","gap 68","0","100","100","100"
"225","chr8_4546600","  4546500"," 76"," 13","  6"
"226","chr8_4546700","  4546600"," 22","  2","  0"
"1109","gap 69","0","100","100","100"
"228","chr8_4577000","  4576900"," 20","  0","  0"
"229","chr8_4577100","  4577000"," 14","  0","  0"
"1110","gap 70","0","100","100","100"
"231","chr8_4612300","  4612200","  5","  9"," 28"
"232","chr8_4612400","  4612300","  4","  5","  6"
"1111","gap 71","0","100","100","100"
"234","chr8_4628900","  4628800","119"," 17","  2"
"235","chr8_4629000","  4628900","117"," 14","  0"
"1112","gap 72","0","100","100","100"
"237","chr8_4642700","  4642600"," 45","  7","  1"
"238","chr8_4642800","  4642700"," 76"," 25","  0"
"1113","gap 73","0","100","100","100"
"240","chr8_4678600","  4678500","  0","  0","138"
"241","chr8_4678700","  4678600","  0","  2","249"
"1114","gap 74","0","100","100","100"
"243","chr8_4681600","  4681500"," 17","  7","  0"
"244","chr8_4681700","  4681600"," 13","  0","  0"
"245","chr8_4681800","  4681700"," 45","  6","  0"
"1115","gap 75","0","100","100","100"
"247","chr8_4686100","  4686000"," 94"," 12","  0"
"248","chr8_4686200","  4686100"," 10","  3","  0"
"1116","gap 76","0","100","100","100"
"250","chr8_4708000","  4707900","117"," 77"," 39"
"251","chr8_4708100","  4708000","131","118"," 44"
"1117","gap 77","0","100","100","100"
"253","chr8_4719200","  4719100"," 68","  8","  3"
"254","chr8_4719300","  4719200"," 74","  6","  0"
"1118","gap 78","0","100","100","100"
"256","chr8_4721200","  4721100","135"," 52","  7"
"257","chr8_4721300","  4721200"," 97"," 28","  4"
"1119","gap 79","0","100","100","100"
"259","chr8_4722400","  4722300","193"," 32"," 10"
"260","chr8_4722500","  4722400","159"," 18","  3"
"1120","gap 80","0","100","100","100"
"262","chr8_4850500","  4850400","114"," 53"," 10"
"263","chr8_4850600","  4850500"," 43"," 28","  7"
"1122","gap 81","0","100","100","100"
"265","chr8_4854600","  4854500"," 31","  7","  0"
"266","chr8_4854700","  4854600"," 95"," 30","  7"
"1123","gap 82","0","100","100","100"
"268","chr8_4856700","  4856600","131"," 53","  4"
"269","chr8_4856800","  4856700"," 10","  0","  0"
"1124","gap 83","0","100","100","100"
"271","chr8_4892100","  4892000"," 22","  0","  0"
"272","chr8_4892200","  4892100"," 24","  0","  0"
"1125","gap 84","0","100","100","100"
"274","chr8_4930000","  4929900","128"," 32","  3"
"275","chr8_4930100","  4930000","126"," 49","  7"
"1126","gap 85","0","100","100","100"
"277","chr8_4944100","  4944000"," 51","  9","  0"
"278","chr8_4944200","  4944100","160"," 12","  5"
"1127","gap 86","0","100","100","100"
"280","chr8_4946000","  4945900"," 60"," 22","  1"
"281","chr8_4946100","  4946000"," 19"," 10","  3"
"282","chr8_4946200","  4946100"," 51"," 25","  4"
"283","chr8_4946300","  4946200"," 55"," 14","  6"
"1128","gap 87","0","100","100","100"
"285","chr8_4959800","  4959700"," 32","  0","  0"
"286","chr8_4959900","  4959800"," 88","  3","  0"
"287","chr8_4960000","  4959900"," 12","  0","  0"
"1129","gap 88","0","100","100","100"
"289","chr8_4964000","  4963900"," 15","  0","  0"
"290","chr8_4964100","  4964000","  7","  0","  0"
"291","chr8_4964200","  4964100"," 20","  5","  0"
"292","chr8_4964300","  4964200"," 59"," 18","  0"
"1130","gap 89","0","100","100","100"
"294","chr8_4965400","  4965300","  8","  0","  0"
"295","chr8_4965500","  4965400"," 16","  7","  0"
"1132","gap 90","0","100","100","100"
"297","chr8_4966000","  4965900"," 48","  8","  0"
"298","chr8_4966100","  4966000"," 40","  9","  1"
"299","chr8_4966200","  4966100"," 21","  0","  0"
"300","chr8_4966300","  4966200"," 21","  0","  0"
"1133","gap 91","0","100","100","100"
"302","chr8_5044700","  5044600","131"," 43","  8"
"303","chr8_5044800","  5044700","107"," 33","  9"
"1134","gap 92","0","100","100","100"
"305","chr8_5203600","  5203500"," 98","  6","  0"
"306","chr8_5203700","  5203600"," 60","  9","  2"
"1135","gap 93","0","100","100","100"
"308","chr8_5218400","  5218300"," 15","  0","  0"
"309","chr8_5218500","  5218400"," 15","  1","  0"
"1136","gap 94","0","100","100","100"
"311","chr8_5223900","  5223800","  8","  0","  0"
"312","chr8_5224000","  5223900"," 26","  4","  0"
"1137","gap 95","0","100","100","100"
"314","chr8_5242100","  5242000"," 36","  0","  0"
"315","chr8_5242200","  5242100"," 50","  2","  0"
"316","chr8_5242300","  5242200"," 46","  0","  0"
"1138","gap 96","0","100","100","100"
"318","chr8_5302700","  5302600"," 31","  0","  0"
"319","chr8_5302800","  5302700"," 46","  0","  0"
"1139","gap 97","0","100","100","100"
"321","chr8_5441000","  5440900"," 45","  9","  0"
"322","chr8_5441100","  5441000"," 44"," 10","  0"
"1140","gap 98","0","100","100","100"
"324","chr8_5529600","  5529500"," 46","  0","  0"
"325","chr8_5529700","  5529600"," 10","  2","  0"
"1141","gap 99","0","100","100","100"
"327","chr8_5531100","  5531000"," 29","  7","  0"
"328","chr8_5531200","  5531100"," 85","  7","  1"
"1142","gap 100","0","100","100","100"
"330","chr8_5556900","  5556800"," 86"," 32","  4"
"331","chr8_5557000","  5556900","140"," 33","  2"
"1143","gap 101","0","100","100","100"
"333","chr8_5570000","  5569900"," 33"," 27","  0"
"334","chr8_5570100","  5570000"," 10","  2","  0"
"1144","gap 102","0","100","100","100"
"336","chr8_5571000","  5570900"," 42","  9","  0"
"337","chr8_5571100","  5571000"," 45","  3","  0"
"1145","gap 103","0","100","100","100"
"339","chr8_5776100","  5776000","169"," 20","  1"
"340","chr8_5776200","  5776100"," 49","  6","  0"
"1146","gap 104","0","100","100","100"
"342","chr8_5784800","  5784700","166"," 14","  3"
"343","chr8_5784900","  5784800"," 38","  0","  0"
"344","chr8_5785000","  5784900"," 21","  0","  0"
"345","chr8_5785100","  5785000"," 93"," 10","  1"
"1147","gap 105","0","100","100","100"
"347","chr8_5796900","  5796800"," 28","  3","  0"
"348","chr8_5797000","  5796900"," 63"," 11","  0"
"1148","gap 106","0","100","100","100"
"350","chr8_5798400","  5798300"," 56"," 15","  0"
"351","chr8_5798500","  5798400"," 40"," 10","  0"
"1149","gap 107","0","100","100","100"
"353","chr8_5799200","  5799100"," 16","  0","  0"
"354","chr8_5799300","  5799200"," 29","  0","  0"
"1150","gap 108","0","100","100","100"
"356","chr8_5819300","  5819200"," 36"," 18","  3"
"357","chr8_5819400","  5819300"," 19","  4","  0"
"1152","gap 109","0","100","100","100"
"359","chr8_5997400","  5997300"," 37"," 21","  3"
"360","chr8_5997500","  5997400"," 60"," 14","  6"
"1153","gap 110","0","100","100","100"
"362","chr8_6004400","  6004300"," 79"," 25","  8"
"363","chr8_6004500","  6004400"," 40","  7","  3"
"1154","gap 111","0","100","100","100"
"365","chr8_6054900","  6054800"," 38","  1","  1"
"366","chr8_6055000","  6054900"," 43","  6","  6"
"1155","gap 112","0","100","100","100"
"368","chr8_6078000","  6077900"," 87"," 24"," 10"
"369","chr8_6078100","  6078000"," 86"," 21"," 18"
"1156","gap 113","0","100","100","100"
"371","chr8_6157600","  6157500"," 31","  5","  6"
"372","chr8_6157700","  6157600"," 56","  5","  3"
"1157","gap 114","0","100","100","100"
"374","chr8_6230500","  6230400","105"," 24"," 11"
"375","chr8_6230600","  6230500","125"," 38","  4"
"1158","gap 115","0","100","100","100"
"377","chr8_6319500","  6319400","101"," 48","  7"
"378","chr8_6319600","  6319500","140"," 64","  8"
"1159","gap 116","0","100","100","100"
"380","chr8_6401000","  6400900"," 73"," 12","  0"
"381","chr8_6401100","  6401000","159"," 29","  2"
"1160","gap 117","0","100","100","100"
"383","chr8_6481800","  6481700","  7","  0","  0"
"384","chr8_6481900","  6481800"," 71","  0","  3"
"385","chr8_6482000","  6481900","181","  9","  8"
"1162","gap 118","0","100","100","100"
"387","chr8_6493600","  6493500"," 90","  7","  0"
"388","chr8_6493700","  6493600"," 32","  0","  0"
"1163","gap 119","0","100","100","100"
"390","chr8_6498900","  6498800"," 28","  0","  0"
"391","chr8_6499000","  6498900"," 69","  3","  2"
"1164","gap 120","0","100","100","100"
"393","chr8_6500300","  6500200"," 84","  2","  0"
"394","chr8_6500400","  6500300"," 38","  0","  0"
"1165","gap 121","0","100","100","100"
"396","chr8_6559200","  6559100"," 52","  9","  0"
"397","chr8_6559300","  6559200"," 25","  6","  0"
"1166","gap 122","0","100","100","100"
"399","chr8_6608100","  6608000"," 60"," 12","  3"
"400","chr8_6608200","  6608100"," 76"," 13","  9"
"1167","gap 123","0","100","100","100"
"402","chr8_6719200","  6719100","114"," 35","  3"
"403","chr8_6719300","  6719200"," 95"," 25","  0"
"1168","gap 124","0","100","100","100"
"405","chr8_6753000","  6752900"," 46"," 12","  0"
"406","chr8_6753100","  6753000"," 17","  1","  0"
"1169","gap 125","0","100","100","100"
"408","chr8_6876000","  6875900","138"," 18","  3"
"409","chr8_6876100","  6876000"," 95"," 14","  1"
"1170","gap 126","0","100","100","100"
"411","chr8_6986200","  6986100"," 17","  5","  0"
"412","chr8_6986300","  6986200","  9","  0","  0"
"413","chr8_6986400","  6986300","  9","  0","  0"
"1171","gap 127","0","100","100","100"
"415","chr8_6987200","  6987100"," 48","  6","  0"
"416","chr8_6987300","  6987200","  8","  0","  0"
"1172","gap 128","0","100","100","100"
"418","chr8_7031200","  7031100"," 11","  0","  0"
"419","chr8_7031300","  7031200"," 15","  6","  0"
"1173","gap 129","0","100","100","100"
"421","chr8_7042400","  7042300"," 15","  1","  0"
"422","chr8_7042500","  7042400"," 14","  0","  0"
"1174","gap 130","0","100","100","100"
"424","chr8_7137300","  7137200","111"," 17","  6"
"425","chr8_7137400","  7137300"," 60"," 10","  0"
"1175","gap 131","0","100","100","100"
"427","chr8_7253300","  7253200","127"," 26","  7"
"428","chr8_7253400","  7253300"," 92"," 16","  2"
"1176","gap 132","0","100","100","100"
"430","chr8_7409600","  7409500"," 54"," 24","  5"
"431","chr8_7409700","  7409600"," 74"," 30","  4"
"1177","gap 133","0","100","100","100"
"433","chr8_7428300","  7428200"," 56","  0","  0"
"434","chr8_7428400","  7428300","158"," 10","  0"
"1178","gap 134","0","100","100","100"
"436","chr8_7505300","  7505200"," 92"," 19","  3"
"437","chr8_7505400","  7505300"," 69"," 14","  2"
"1179","gap 135","0","100","100","100"
"439","chr8_7615300","  7615200"," 32","  0","  0"
"440","chr8_7615400","  7615300"," 53","  8","  0"
"1180","gap 136","0","100","100","100"
"442","chr8_7693100","  7693000"," 36"," 11","  0"
"443","chr8_7693200","  7693100","137"," 17","  2"
"1182","gap 137","0","100","100","100"
"445","chr8_7697900","  7697800"," 45","  4","  0"
"446","chr8_7698000","  7697900"," 11","  5","  0"
"1183","gap 138","0","100","100","100"
"448","chr8_7792600","  7792500"," 19","  3","  0"
"449","chr8_7792700","  7792600"," 12","  1","  0"
"1184","gap 139","0","100","100","100"
"451","chr8_7879100","  7879000"," 79"," 18","  4"
"452","chr8_7879200","  7879100"," 67"," 17","  4"
"1185","gap 140","0","100","100","100"
"454","chr8_7993100","  7993000"," 39"," 11","  0"
"455","chr8_7993200","  7993100","159"," 39","  7"
"1186","gap 141","0","100","100","100"
"457","chr8_8048100","  8048000","156","  3","  4"
"458","chr8_8048200","  8048100"," 49","  2","  0"
"1187","gap 142","0","100","100","100"
"460","chr8_8089500","  8089400"," 21","  5","  0"
"461","chr8_8089600","  8089500"," 17","  4","  0"
"1188","gap 143","0","100","100","100"
"463","chr8_8136600","  8136500"," 37","  6","  0"
"464","chr8_8136700","  8136600","105","  8","  3"
"1189","gap 144","0","100","100","100"
"466","chr8_8168500","  8168400","148"," 35","  7"
"467","chr8_8168600","  8168500"," 98"," 36","  1"
"1190","gap 145","0","100","100","100"
"469","chr8_8218000","  8217900","145"," 38"," 12"
"470","chr8_8218100","  8218000","132"," 36"," 10"
"1192","gap 146","0","100","100","100"
"472","chr8_8218300","  8218200","114"," 42"," 10"
"473","chr8_8218400","  8218300"," 62"," 20","  4"
"1193","gap 147","0","100","100","100"
"475","chr8_8263900","  8263800"," 85"," 14","  0"
"476","chr8_8264000","  8263900"," 71","  6","  2"
"1194","gap 148","0","100","100","100"
"478","chr8_8308500","  8308400"," 85"," 14","  6"
"479","chr8_8308600","  8308500","184"," 27"," 13"
"1195","gap 149","0","100","100","100"
"481","chr8_8335100","  8335000","104"," 27","  3"
"482","chr8_8335200","  8335100","153"," 36","  3"
"1196","gap 150","0","100","100","100"
"484","chr8_8370600","  8370500"," 77"," 32"," 14"
"485","chr8_8370700","  8370600"," 47"," 19","  2"
"1197","gap 151","0","100","100","100"
"487","chr8_8377900","  8377800","153"," 23","  2"
"488","chr8_8378000","  8377900","155"," 20","  4"
"1198","gap 152","0","100","100","100"
"490","chr8_8396700","  8396600","103"," 28","  6"
"491","chr8_8396800","  8396700","152"," 32","  8"
"1199","gap 153","0","100","100","100"
"493","chr8_8414700","  8414600","190"," 36","  4"
"494","chr8_8414800","  8414700"," 75"," 12","  3"
"1200","gap 154","0","100","100","100"
"496","chr8_8420000","  8419900","245"," 24","  6"
"497","chr8_8420100","  8420000","245"," 24","  1"
"1201","gap 155","0","100","100","100"
"499","chr8_8427800","  8427700"," 76"," 10","  0"
"500","chr8_8427900","  8427800","106"," 27","  2"
"1202","gap 156","0","100","100","100"
"502","chr8_8441200","  8441100"," 78"," 14","  9"
"503","chr8_8441300","  8441200","182"," 51"," 15"
"1203","gap 157","0","100","100","100"
"505","chr8_8470400","  8470300","212"," 30","  0"
"506","chr8_8470500","  8470400","154"," 20","  0"
"1204","gap 158","0","100","100","100"
"508","chr8_8489700","  8489600"," 27"," 56"," 80"
"509","chr8_8489800","  8489700"," 38"," 55"," 81"
"510","chr8_8489900","  8489800"," 15"," 34"," 54"
"511","chr8_8490000","  8489900"," 21"," 26"," 34"
"1205","gap 159","0","100","100","100"
"513","chr8_8587300","  8587200"," 41"," 19"," 13"
"514","chr8_8587400","  8587300","100"," 48"," 39"
"1206","gap 160","0","100","100","100"
"516","chr8_8600100","  8600000","134"," 58"," 12"
"517","chr8_8600200","  8600100","134"," 42"," 17"
"1207","gap 161","0","100","100","100"
"519","chr8_8629400","  8629300","187"," 43"," 18"
"520","chr8_8629500","  8629400","194"," 34","  8"
"1208","gap 162","0","100","100","100"
"522","chr8_8638500","  8638400"," 85","  8","  2"
"523","chr8_8638600","  8638500","198"," 10","  7"
"1209","gap 163","0","100","100","100"
"525","chr8_8661700","  8661600","  0","  0"," 63"
"526","chr8_8661800","  8661700","  0","  0"," 64"
"1210","gap 164","0","100","100","100"
"528","chr8_8701200","  8701100","195","  3","  0"
"529","chr8_8701300","  8701200"," 28","  0","  0"
"1212","gap 165","0","100","100","100"
"531","chr8_8734600","  8734500","129"," 37","  2"
"532","chr8_8734700","  8734600","182"," 35","  4"
"1213","gap 166","0","100","100","100"
"534","chr8_8770300","  8770200","211"," 48"," 17"
"535","chr8_8770400","  8770300","163"," 27","  6"
"1214","gap 167","0","100","100","100"
"537","chr8_8791100","  8791000"," 65"," 13","  0"
"538","chr8_8791200","  8791100"," 70"," 20","  4"
"1215","gap 168","0","100","100","100"
"540","chr8_8806500","  8806400","207"," 28","  2"
"541","chr8_8806600","  8806500","123"," 28","  0"
"1216","gap 169","0","100","100","100"
"543","chr8_8818400","  8818300","239"," 38","  5"
"544","chr8_8818500","  8818400"," 98"," 22","  0"
"1217","gap 170","0","100","100","100"
"546","chr8_8819100","  8819000"," 82"," 54"," 13"
"547","chr8_8819200","  8819100"," 59"," 27"," 11"
"1218","gap 171","0","100","100","100"
"549","chr8_8849100","  8849000","176"," 26","  0"
"550","chr8_8849200","  8849100"," 72"," 20","  0"
"551","chr8_8849300","  8849200"," 74"," 19","  2"
"1219","gap 172","0","100","100","100"
"553","chr8_8859600","  8859500","135"," 34","  0"
"554","chr8_8859700","  8859600","141"," 37","  1"
"1220","gap 173","0","100","100","100"
"556","chr8_8938700","  8938600"," 70"," 26","  0"
"557","chr8_8938800","  8938700","110"," 37","  5"
"1222","gap 174","0","100","100","100"
"559","chr8_8945000","  8944900","154"," 39"," 14"
"560","chr8_8945100","  8945000"," 88"," 24","  2"
"1223","gap 175","0","100","100","100"
"562","chr8_9011200","  9011100","202"," 60"," 13"
"563","chr8_9011300","  9011200"," 89"," 38","  8"
"1224","gap 176","0","100","100","100"
"565","chr8_9036700","  9036600","159"," 27","  2"
"566","chr8_9036800","  9036700","190"," 32","  2"
"1225","gap 177","0","100","100","100"
"568","chr8_9057500","  9057400"," 87"," 25","  7"
"569","chr8_9057600","  9057500"," 99"," 36","  4"
"1226","gap 178","0","100","100","100"
"571","chr8_9068700","  9068600","101"," 40"," 11"
"572","chr8_9068800","  9068700","100"," 63"," 19"
"1227","gap 179","0","100","100","100"
"574","chr8_9086100","  9086000"," 94"," 15","  3"
"575","chr8_9086200","  9086100"," 80"," 15","  3"
"1228","gap 180","0","100","100","100"
"577","chr8_9087700","  9087600","133"," 15","  1"
"578","chr8_9087800","  9087700"," 24","  0","  0"
