"","binID","start","high","medium","low"
"146","gap 41","0","100","100","100"
"1301","chrY_1200000"," 1199900"," 32"," 0"," 0"
"1311","chrY_1200100"," 1200000"," 71"," 5"," 0"
"147","gap 42","0","100","100","100"
"1331","chrY_1200700"," 1200600"," 78","11"," 0"
"1341","chrY_1200800"," 1200700"," 48"," 1"," 0"
"148","gap 43","0","100","100","100"
"1361","chrY_1220900"," 1220800"," 21"," 0"," 0"
"1371","chrY_1221000"," 1220900"," 40"," 5"," 0"
"1381","chrY_1221100"," 1221000"," 23"," 3"," 0"
"149","gap 44","0","100","100","100"
"1401","chrY_1221600"," 1221500"," 86"," 2"," 0"
"1411","chrY_1221700"," 1221600"," 36"," 0"," 0"
"150","gap 45","0","100","100","100"
"1431","chrY_1253900"," 1253800","  3"," 2"," 4"
"1441","chrY_1254000"," 1253900"," 16","11","17"
"151","gap 46","0","100","100","100"
"1461","chrY_1260600"," 1260500"," 72","11"," 0"
"1471","chrY_1260700"," 1260600"," 35"," 3"," 0"
"152","gap 47","0","100","100","100"
"1491","chrY_1265100"," 1265000"," 39"," 9"," 0"
"1501","chrY_1265200"," 1265100"," 42"," 8"," 0"
"153","gap 48","0","100","100","100"
"1521","chrY_1268800"," 1268700"," 34"," 7"," 0"
"1531","chrY_1268900"," 1268800"," 31"," 7"," 0"
"154","chrY_1269000"," 1268900"," 27"," 4"," 0"
"155","chrY_1269100"," 1269000","  7"," 0"," 1"
"156","chrY_1269200"," 1269100"," 16"," 0"," 0"
"157","gap 49","0","100","100","100"
"158","chrY_1273900"," 1273800"," 50"," 7"," 2"
"159","chrY_1274000"," 1273900"," 32"," 6"," 0"
"160","gap 50","0","100","100","100"
"161","chrY_1274300"," 1274200"," 38"," 4"," 0"
"162","chrY_1274400"," 1274300"," 50"," 7"," 0"
"163","gap 51","0","100","100","100"
"164","chrY_1275600"," 1275500"," 58"," 1"," 0"
"165","chrY_1275700"," 1275600"," 61"," 5"," 0"
"166","chrY_1275800"," 1275700"," 45"," 2"," 4"
"167","gap 52","0","100","100","100"
"168","chrY_1278200"," 1278100"," 44"," 7"," 0"
"169","chrY_1278300"," 1278200"," 47"," 8"," 0"
"170","gap 53","0","100","100","100"
"171","chrY_1279500"," 1279400"," 41"," 6"," 0"
"172","chrY_1279600"," 1279500"," 34"," 0"," 0"
"173","gap 54","0","100","100","100"
"174","chrY_1309900"," 1309800"," 58","19"," 1"
"175","chrY_1310000"," 1309900"," 12"," 9"," 0"
"176","gap 55","0","100","100","100"
"177","chrY_1359400"," 1359300","  7","11"," 6"
"178","chrY_1359500"," 1359400"," 15","15"," 6"
"179","gap 56","0","100","100","100"
"180","chrY_1405000"," 1404900","  2","19","11"
"181","chrY_1405100"," 1405000","  4","17"," 7"
"182","gap 57","0","100","100","100"
"183","chrY_1780900"," 1780800"," 14","10","12"
"184","chrY_1781000"," 1780900"," 11","10"," 5"
"185","gap 58","0","100","100","100"
"186","chrY_1795400"," 1795300"," 22"," 2"," 1"
"187","chrY_1795500"," 1795400"," 23","13"," 1"
"188","gap 59","0","100","100","100"
"189","chrY_1801000"," 1800900"," 12"," 0"," 3"
"190","chrY_1801100"," 1801000"," 10"," 0"," 0"
"191","chrY_1801200"," 1801100"," 19"," 0"," 0"
"192","chrY_1801300"," 1801200"," 39"," 3"," 0"
"193","chrY_1801400"," 1801300"," 26"," 4"," 0"
"194","gap 60","0","100","100","100"
"195","chrY_1823400"," 1823300"," 47","16"," 7"
"196","chrY_1823500"," 1823400"," 57","12"," 3"
"197","gap 61","0","100","100","100"
"198","chrY_1883900"," 1883800"," 21"," 0"," 0"
"199","chrY_1884000"," 1883900"," 20"," 3"," 0"
"1100","gap 62","0","100","100","100"
"201","chrY_1884500"," 1884400"," 25","12"," 7"
"202","chrY_1884600"," 1884500"," 16"," 8"," 0"
"1101","gap 63","0","100","100","100"
"204","chrY_1885800"," 1885700"," 21"," 0"," 0"
"205","chrY_1885900"," 1885800"," 22"," 6"," 0"
"1102","gap 64","0","100","100","100"
"207","chrY_1887300"," 1887200"," 11"," 2"," 2"
"208","chrY_1887400"," 1887300"," 12"," 9"," 0"
"1103","gap 65","0","100","100","100"
"210","chrY_1890000"," 1889900"," 19"," 0"," 4"
"211","chrY_1890100"," 1890000"," 20"," 0"," 0"
"212","chrY_1890200"," 1890100"," 25","11"," 0"
"213","chrY_1890300"," 1890200"," 10"," 0"," 0"
"1104","gap 66","0","100","100","100"
"215","chrY_1891200"," 1891100"," 40"," 1"," 0"
"216","chrY_1891300"," 1891200"," 71","13"," 0"
"1105","gap 67","0","100","100","100"
"218","chrY_1897900"," 1897800"," 25"," 7"," 1"
"219","chrY_1898000"," 1897900","  8"," 4"," 0"
"1106","gap 68","0","100","100","100"
"221","chrY_1898400"," 1898300"," 49","13"," 0"
"222","chrY_1898500"," 1898400"," 18"," 2"," 0"
"223","chrY_1898600"," 1898500"," 32","11"," 5"
"1107","gap 69","0","100","100","100"
"225","chrY_1898800"," 1898700"," 20"," 8"," 4"
"226","chrY_1898900"," 1898800","  8"," 6"," 0"
"1108","gap 70","0","100","100","100"
"228","chrY_1899400"," 1899300"," 64"," 7"," 2"
"229","chrY_1899500"," 1899400"," 57","13"," 7"
"1109","gap 71","0","100","100","100"
"231","chrY_1938300"," 1938200"," 23"," 7"," 0"
"232","chrY_1938400"," 1938300"," 10"," 4"," 0"
"1110","gap 72","0","100","100","100"
"234","chrY_1990900"," 1990800","  7"," 5"," 0"
"235","chrY_1991000"," 1990900"," 49"," 9"," 4"
"236","chrY_1991100"," 1991000"," 25"," 5"," 0"
"1112","gap 73","0","100","100","100"
"238","chrY_2002600"," 2002500"," 18","16"," 3"
"239","chrY_2002700"," 2002600"," 18"," 8"," 2"
"1113","gap 74","0","100","100","100"
"241","chrY_2017400"," 2017300"," 34"," 9"," 0"
"242","chrY_2017500"," 2017400"," 22"," 0"," 0"
"1114","gap 75","0","100","100","100"
"244","chrY_2019700"," 2019600","  8"," 5"," 0"
"245","chrY_2019800"," 2019700"," 10"," 0"," 0"
"1115","gap 76","0","100","100","100"
"247","chrY_2039800"," 2039700"," 15"," 1"," 0"
"248","chrY_2039900"," 2039800"," 14"," 3"," 4"
"1116","gap 77","0","100","100","100"
"250","chrY_2073800"," 2073700"," 20"," 0"," 4"
"251","chrY_2073900"," 2073800"," 17"," 0"," 0"
"1117","gap 78","0","100","100","100"
"253","chrY_2078300"," 2078200"," 10"," 6"," 0"
"254","chrY_2078400"," 2078300"," 31","13"," 0"
"255","chrY_2078500"," 2078400"," 14","12"," 0"
"1118","gap 79","0","100","100","100"
"257","chrY_2095300"," 2095200"," 10"," 0"," 0"
"258","chrY_2095400"," 2095300"," 11"," 4"," 3"
"1119","gap 80","0","100","100","100"
"260","chrY_2204400"," 2204300"," 14"," 0"," 0"
"261","chrY_2204500"," 2204400"," 43","11"," 5"
"1120","gap 81","0","100","100","100"
"263","chrY_2206500"," 2206400","  9","15"," 6"
"264","chrY_2206600"," 2206500"," 11"," 7"," 3"
"1122","gap 82","0","100","100","100"
"266","chrY_2208400"," 2208300"," 12"," 0"," 0"
"267","chrY_2208500"," 2208400"," 30"," 5"," 0"
"1123","gap 83","0","100","100","100"
"269","chrY_2263800"," 2263700"," 55","14"," 5"
"270","chrY_2263900"," 2263800"," 65","14"," 4"
"1124","gap 84","0","100","100","100"
"272","chrY_2282700"," 2282600"," 13"," 6"," 0"
"273","chrY_2282800"," 2282700"," 12"," 9"," 3"
"1125","gap 85","0","100","100","100"
"275","chrY_2293900"," 2293800"," 22"," 9"," 0"
"276","chrY_2294000"," 2293900"," 60","13"," 1"
"1126","gap 86","0","100","100","100"
"278","chrY_2314500"," 2314400"," 16"," 3"," 0"
"279","chrY_2314600"," 2314500"," 76","13"," 4"
"1127","gap 87","0","100","100","100"
"281","chrY_2361000"," 2360900"," 16"," 0"," 0"
"282","chrY_2361100"," 2361000"," 36"," 4"," 0"
"1128","gap 88","0","100","100","100"
"284","chrY_2362700"," 2362600"," 34"," 4"," 0"
"285","chrY_2362800"," 2362700"," 27"," 5"," 0"
"1129","gap 89","0","100","100","100"
"287","chrY_2363000"," 2362900"," 21"," 0"," 0"
"288","chrY_2363100"," 2363000"," 10"," 2"," 0"
"1130","gap 90","0","100","100","100"
"290","chrY_2403700"," 2403600"," 33"," 3"," 0"
"291","chrY_2403800"," 2403700"," 34"," 3"," 3"
"1131","gap 91","0","100","100","100"
"293","chrY_2412700"," 2412600"," 42"," 8"," 0"
"294","chrY_2412800"," 2412700"," 17"," 6"," 0"
"1132","gap 92","0","100","100","100"
"296","chrY_2413100"," 2413000"," 21"," 4"," 0"
"297","chrY_2413200"," 2413100"," 15","11"," 0"
"1133","gap 93","0","100","100","100"
"299","chrY_2439700"," 2439600"," 37"," 9","10"
"300","chrY_2439800"," 2439700"," 61"," 8"," 8"
"1134","gap 94","0","100","100","100"
"302","chrY_2476000"," 2475900"," 44","11"," 1"
"303","chrY_2476100"," 2476000"," 47"," 6"," 6"
"1135","gap 95","0","100","100","100"
"305","chrY_2481400"," 2481300"," 38"," 7"," 0"
"306","chrY_2481500"," 2481400"," 31","12"," 0"
"307","chrY_2481600"," 2481500"," 32","17"," 0"
"1136","gap 96","0","100","100","100"
"309","chrY_2491700"," 2491600"," 13","12"," 3"
"310","chrY_2491800"," 2491700"," 13","24","10"
"1137","gap 97","0","100","100","100"
"312","chrY_2503100"," 2503000"," 14","11"," 0"
"313","chrY_2503200"," 2503100"," 39","19"," 4"
"1138","gap 98","0","100","100","100"
"315","chrY_2546900"," 2546800"," 17"," 3"," 0"
"316","chrY_2547000"," 2546900"," 11"," 7"," 0"
"1139","gap 99","0","100","100","100"
"318","chrY_2553800"," 2553700"," 38","14"," 4"
"319","chrY_2553900"," 2553800"," 42","11"," 5"
"1140","gap 100","0","100","100","100"
"321","chrY_2557600"," 2557500"," 17"," 2"," 0"
"322","chrY_2557700"," 2557600"," 45"," 7"," 5"
"1142","gap 101","0","100","100","100"
"324","chrY_2587400"," 2587300"," 17"," 0"," 0"
"325","chrY_2587500"," 2587400"," 10"," 0"," 0"
"1143","gap 102","0","100","100","100"
"327","chrY_2606000"," 2605900"," 21"," 5"," 3"
"328","chrY_2606100"," 2606000"," 14"," 4"," 0"
"1144","gap 103","0","100","100","100"
"330","chrY_2664200"," 2664100"," 30","20"," 1"
"331","chrY_2664300"," 2664200"," 49","17"," 7"
"1145","gap 104","0","100","100","100"
"333","chrY_2706400"," 2706300","  7"," 2"," 0"
"334","chrY_2706500"," 2706400"," 14"," 0"," 0"
"1146","gap 105","0","100","100","100"
"336","chrY_2728200"," 2728100"," 19","12"," 2"
"337","chrY_2728300"," 2728200"," 35","11"," 3"
"1147","gap 106","0","100","100","100"
"339","chrY_2740000"," 2739900"," 29"," 1"," 0"
"340","chrY_2740100"," 2740000"," 10"," 0"," 0"
"1148","gap 107","0","100","100","100"
"342","chrY_2742600"," 2742500"," 42"," 3"," 0"
"343","chrY_2742700"," 2742600"," 24"," 0"," 0"
"344","chrY_2742800"," 2742700"," 13"," 0"," 0"
"345","chrY_2742900"," 2742800"," 78","16"," 2"
"1149","gap 108","0","100","100","100"
"347","chrY_2756500"," 2756400"," 32"," 7"," 0"
"348","chrY_2756600"," 2756500"," 28"," 7"," 4"
"349","chrY_2756700"," 2756600"," 19"," 6"," 0"
"1150","gap 109","0","100","100","100"
"351","chrY_2760000"," 2759900"," 26"," 5"," 1"
"352","chrY_2760100"," 2760000"," 30"," 9"," 3"
"1152","gap 110","0","100","100","100"
"354","chrY_2763100"," 2763000"," 41","13"," 0"
"355","chrY_2763200"," 2763100"," 17"," 6"," 0"
"1153","gap 111","0","100","100","100"
"357","chrY_3335700"," 3335600"," 10"," 0"," 0"
"358","chrY_3335800"," 3335700"," 12"," 0"," 0"
"359","chrY_3335900"," 3335800"," 20"," 3"," 0"
"1154","gap 112","0","100","100","100"
"361","chrY_3827400"," 3827300"," 64"," 4"," 0"
"362","chrY_3827500"," 3827400"," 37"," 4"," 0"
"1155","gap 113","0","100","100","100"
"364","chrY_3840600"," 3840500"," 19"," 0"," 0"
"365","chrY_3840700"," 3840600"," 43"," 9"," 0"
"1156","gap 114","0","100","100","100"
"367","chrY_3844300"," 3844200"," 31"," 0"," 0"
"368","chrY_3844400"," 3844300"," 35"," 2"," 0"
"369","chrY_3844500"," 3844400"," 33"," 9"," 0"
"1157","gap 115","0","100","100","100"
"371","chrY_3941100"," 3941000"," 46"," 6"," 2"
"372","chrY_3941200"," 3941100"," 12"," 0"," 0"
"373","chrY_3941300"," 3941200"," 15"," 0"," 0"
"1158","gap 116","0","100","100","100"
"375","chrY_3962400"," 3962300"," 21"," 0"," 0"
"376","chrY_3962500"," 3962400"," 34"," 4"," 0"
"1159","gap 117","0","100","100","100"
"378","chrY_3963300"," 3963200"," 29"," 9"," 1"
"379","chrY_3963400"," 3963300"," 35"," 7"," 0"
"1160","gap 118","0","100","100","100"
"381","chrY_3967400"," 3967300"," 18"," 5"," 0"
"382","chrY_3967500"," 3967400"," 17","12"," 0"
"1161","gap 119","0","100","100","100"
"384","chrY_3998300"," 3998200"," 60"," 7"," 5"
"385","chrY_3998400"," 3998300"," 61","20"," 9"
"1162","gap 120","0","100","100","100"
"387","chrY_3998600"," 3998500"," 21"," 7"," 0"
"388","chrY_3998700"," 3998600"," 39"," 6"," 0"
"1163","gap 121","0","100","100","100"
"390","chrY_4003100"," 4003000"," 55","11"," 5"
"391","chrY_4003200"," 4003100"," 51","18"," 2"
"392","chrY_4003300"," 4003200"," 14"," 0"," 0"
"393","chrY_4003400"," 4003300"," 18"," 2"," 0"
"394","chrY_4003500"," 4003400"," 28","13"," 2"
"1164","gap 122","0","100","100","100"
"396","chrY_4003900"," 4003800"," 28","14"," 4"
"397","chrY_4004000"," 4003900","  9"," 7"," 0"
"1165","gap 123","0","100","100","100"
"399","chrY_4004200"," 4004100"," 15"," 1"," 0"
"400","chrY_4004300"," 4004200"," 11"," 2"," 0"
"401","chrY_4004400"," 4004300","  9"," 0"," 0"
"1166","gap 124","0","100","100","100"
"403","chrY_4009700"," 4009600"," 38","12"," 0"
"404","chrY_4009800"," 4009700","  9"," 9"," 0"
"1167","gap 125","0","100","100","100"
"406","chrY_4011700"," 4011600"," 43"," 7"," 3"
"407","chrY_4011800"," 4011700","  9"," 6"," 0"
"1168","gap 126","0","100","100","100"
"409","chrY_4021800"," 4021700"," 34","16"," 7"
"410","chrY_4021900"," 4021800"," 18","12"," 0"
"1169","gap 127","0","100","100","100"
"412","chrY_4043800"," 4043700"," 39","10"," 0"
"413","chrY_4043900"," 4043800"," 49"," 5"," 0"
"1170","gap 128","0","100","100","100"
"415","chrY_4065700"," 4065600"," 17"," 0"," 0"
"416","chrY_4065800"," 4065700"," 27"," 0"," 0"
"417","chrY_4065900"," 4065800","  9"," 0"," 0"
"418","chrY_4066000"," 4065900"," 15"," 0"," 0"
"419","chrY_4066100"," 4066000"," 20"," 0"," 0"
"1172","gap 129","0","100","100","100"
"421","chrY_4150800"," 4150700"," 10"," 0"," 0"
"422","chrY_4150900"," 4150800","  4"," 3"," 0"
"1173","gap 130","0","100","100","100"
"424","chrY_4157600"," 4157500"," 11"," 0"," 2"
"425","chrY_4157700"," 4157600","  9"," 1"," 3"
"1174","gap 131","0","100","100","100"
"427","chrY_4160100"," 4160000"," 13"," 7"," 0"
"428","chrY_4160200"," 4160100","  7"," 9"," 3"
"1175","gap 132","0","100","100","100"
"430","chrY_4160800"," 4160700"," 22","14"," 0"
"431","chrY_4160900"," 4160800"," 21"," 6"," 3"
"432","chrY_4161000"," 4160900"," 23"," 0"," 3"
"433","chrY_4161100"," 4161000"," 23"," 4"," 5"
"1176","gap 133","0","100","100","100"
"435","chrY_4196000"," 4195900"," 19"," 1"," 0"
"436","chrY_4196100"," 4196000"," 23"," 0"," 0"
"1177","gap 134","0","100","100","100"
"438","chrY_4196800"," 4196700"," 26"," 0"," 0"
"439","chrY_4196900"," 4196800"," 21"," 3"," 0"
"1178","gap 135","0","100","100","100"
"441","chrY_4255700"," 4255600","  7"," 4"," 0"
"442","chrY_4255800"," 4255700"," 18"," 3"," 0"
"1179","gap 136","0","100","100","100"
"444","chrY_4312100"," 4312000"," 15"," 3"," 0"
"445","chrY_4312200"," 4312100"," 25"," 6"," 0"
"446","chrY_4312300"," 4312200"," 14"," 6"," 1"
"447","chrY_4312400"," 4312300"," 33"," 7"," 2"
"1180","gap 137","0","100","100","100"
"449","chrY_4332400"," 4332300","  6","19"," 8"
"450","chrY_4332500"," 4332400","  6","12"," 0"
"1182","gap 138","0","100","100","100"
"452","chrY_4350300"," 4350200","  9"," 6"," 0"
"453","chrY_4350400"," 4350300"," 44","27"," 0"
"1183","gap 139","0","100","100","100"
"455","chrY_4378900"," 4378800"," 10"," 7"," 0"
"456","chrY_4379000"," 4378900","  3"," 8"," 0"
"1184","gap 140","0","100","100","100"
"458","chrY_4425000"," 4424900"," 23"," 4"," 0"
"459","chrY_4425100"," 4425000"," 17","10"," 0"
"1185","gap 141","0","100","100","100"
"461","chrY_4431800"," 4431700"," 16","13"," 1"
"462","chrY_4431900"," 4431800"," 12"," 7"," 0"
"1186","gap 142","0","100","100","100"
"464","chrY_4441300"," 4441200"," 34","13"," 2"
"465","chrY_4441400"," 4441300"," 26"," 8"," 3"
"1187","gap 143","0","100","100","100"
"467","chrY_4444700"," 4444600","  7","10"," 3"
"468","chrY_4444800"," 4444700"," 10"," 9"," 0"
"1188","gap 144","0","100","100","100"
"470","chrY_4447600"," 4447500"," 18"," 0"," 0"
"471","chrY_4447700"," 4447600"," 29"," 1"," 0"
"1189","gap 145","0","100","100","100"
"473","chrY_4448100"," 4448000"," 11"," 0"," 0"
"474","chrY_4448200"," 4448100","  7"," 0"," 0"
"1190","gap 146","0","100","100","100"
"476","chrY_4449500"," 4449400"," 19"," 5"," 0"
"477","chrY_4449600"," 4449500"," 10"," 0"," 0"
"1192","gap 147","0","100","100","100"
"479","chrY_4452300"," 4452200"," 13"," 0"," 0"
"480","chrY_4452400"," 4452300"," 37"," 1"," 3"
"1193","gap 148","0","100","100","100"
"482","chrY_4553500"," 4553400"," 22"," 1"," 0"
"483","chrY_4553600"," 4553500","  7"," 0"," 0"
"1194","gap 149","0","100","100","100"
"485","chrY_4626800"," 4626700"," 26"," 5"," 0"
"486","chrY_4626900"," 4626800"," 10"," 0"," 0"
"1195","gap 150","0","100","100","100"
"488","chrY_4676600"," 4676500"," 15"," 0"," 0"
"489","chrY_4676700"," 4676600","  8"," 4"," 0"
"1196","gap 151","0","100","100","100"
"491","chrY_4682500"," 4682400"," 44"," 7"," 0"
"492","chrY_4682600"," 4682500"," 35"," 9"," 4"
"1197","gap 152","0","100","100","100"
"494","chrY_4688800"," 4688700"," 11"," 0"," 0"
"495","chrY_4688900"," 4688800","  8"," 4"," 0"
"1198","gap 153","0","100","100","100"
"497","chrY_4691300"," 4691200"," 11"," 6"," 0"
"498","chrY_4691400"," 4691300"," 13"," 8"," 0"
"499","chrY_4691500"," 4691400"," 11"," 2"," 0"
"1199","gap 154","0","100","100","100"
"501","chrY_4695600"," 4695500"," 35"," 5","10"
"502","chrY_4695700"," 4695600"," 17","10"," 6"
"1200","gap 155","0","100","100","100"
"504","chrY_4701900"," 4701800"," 18"," 6"," 0"
"505","chrY_4702000"," 4701900"," 12"," 2"," 0"
"1201","gap 156","0","100","100","100"
"507","chrY_4799600"," 4799500"," 11"," 0"," 0"
"508","chrY_4799700"," 4799600","  7"," 0"," 0"
"1202","gap 157","0","100","100","100"
"510","chrY_4801100"," 4801000"," 39","16"," 0"
"511","chrY_4801200"," 4801100"," 28"," 6"," 0"
"1203","gap 158","0","100","100","100"
"513","chrY_4801900"," 4801800"," 23"," 0"," 0"
"514","chrY_4802000"," 4801900","  8"," 2"," 0"
"515","chrY_4802100"," 4802000"," 20"," 0"," 0"
"516","chrY_4802200"," 4802100"," 13"," 0"," 0"
"517","chrY_4802300"," 4802200"," 25"," 0"," 0"
"1204","gap 159","0","100","100","100"
"519","chrY_4803000"," 4802900"," 41"," 6"," 0"
"520","chrY_4803100"," 4803000","  9"," 0"," 0"
"1205","gap 160","0","100","100","100"
"522","chrY_4803600"," 4803500"," 14"," 0"," 0"
"523","chrY_4803700"," 4803600"," 10"," 0"," 0"
"1206","gap 161","0","100","100","100"
"525","chrY_4829500"," 4829400"," 20"," 2"," 0"
"526","chrY_4829600"," 4829500"," 16"," 4"," 0"
"527","chrY_4829700"," 4829600"," 15"," 7"," 0"
"1207","gap 162","0","100","100","100"
"529","chrY_4835900"," 4835800"," 16"," 9"," 0"
"530","chrY_4836000"," 4835900"," 10","13"," 0"
"1208","gap 163","0","100","100","100"
"532","chrY_4838800"," 4838700"," 12"," 0"," 0"
"533","chrY_4838900"," 4838800"," 10"," 0"," 0"
"1209","gap 164","0","100","100","100"
"535","chrY_4844500"," 4844400"," 22"," 3"," 0"
"536","chrY_4844600"," 4844500","  9"," 1"," 0"
"537","chrY_4844700"," 4844600"," 22"," 0"," 0"
"1210","gap 165","0","100","100","100"
"539","chrY_4846100"," 4846000"," 19"," 0"," 0"
"540","chrY_4846200"," 4846100","  9"," 0"," 0"
"541","chrY_4846300"," 4846200"," 16"," 0"," 0"
"1212","gap 166","0","100","100","100"
"543","chrY_4854300"," 4854200"," 12"," 0"," 0"
"544","chrY_4854400"," 4854300"," 35","10"," 1"
"1213","gap 167","0","100","100","100"
"546","chrY_4904500"," 4904400","  9"," 6"," 0"
"547","chrY_4904600"," 4904500"," 16","11"," 0"
"1214","gap 168","0","100","100","100"
"549","chrY_4952400"," 4952300"," 28"," 6"," 0"
