"","binID","start","high","medium","low"
"132","gap 27","0","100","100","100"
"90","chr3_3348000","  3347900","195"," 25"," 12"
"91","chr3_3348100","  3348000"," 54","  9","  0"
"133","gap 28","0","100","100","100"
"93","chr3_3400000","  3399900","110"," 21","  0"
"94","chr3_3400100","  3400000","132"," 37","  4"
"134","gap 29","0","100","100","100"
"96","chr3_3426200","  3426100"," 54","  0","  0"
"97","chr3_3426300","  3426200"," 45","  0","  0"
"135","gap 30","0","100","100","100"
"99","chr3_3427300","  3427200"," 14","  5","  0"
"100","chr3_3427400","  3427300"," 45"," 15","  2"
"136","gap 31","0","100","100","100"
"102","chr3_3429900","  3429800"," 13","  4","  3"
"103","chr3_3430000","  3429900"," 11","  1","  0"
"137","gap 32","0","100","100","100"
"105","chr3_3464900","  3464800"," 41","  6","  0"
"106","chr3_3465000","  3464900"," 51"," 17","  0"
"138","gap 33","0","100","100","100"
"108","chr3_3473100","  3473000"," 97"," 20","  1"
"109","chr3_3473200","  3473100"," 18","  5","  0"
"139","gap 34","0","100","100","100"
"1111","chr3_3474300","  3474200","167"," 18","  4"
"1121","chr3_3474400","  3474300","111"," 20","  2"
"140","gap 35","0","100","100","100"
"1141","chr3_3547900","  3547800","148"," 34","  6"
"1151","chr3_3548000","  3547900","168"," 42","  6"
"141","gap 36","0","100","100","100"
"1171","chr3_3692200","  3692100"," 18","  0","  0"
"1181","chr3_3692300","  3692200","  7","  3","  0"
"142","gap 37","0","100","100","100"
"1201","chr3_3692900","  3692800"," 15","  5","  0"
"1211","chr3_3693000","  3692900"," 17","  0","  0"
"143","gap 38","0","100","100","100"
"1231","chr3_3694300","  3694200"," 23","  0","  0"
"1241","chr3_3694400","  3694300"," 29","  4","  0"
"1251","chr3_3694500","  3694400"," 38"," 10","  0"
"144","gap 39","0","100","100","100"
"1271","chr3_3826300","  3826200"," 74"," 68","  5"
"1281","chr3_3826400","  3826300","110"," 66","  9"
"145","gap 40","0","100","100","100"
"1301","chr3_3831700","  3831600"," 71"," 19","  3"
"1311","chr3_3831800","  3831700","134"," 37","  8"
"146","gap 41","0","100","100","100"
"1331","chr3_3867600","  3867500"," 14","  0","  0"
"1341","chr3_3867700","  3867600"," 64"," 12","  1"
"147","gap 42","0","100","100","100"
"1361","chr3_3882700","  3882600"," 93"," 14","  1"
"1371","chr3_3882800","  3882700"," 72"," 11","  0"
"1381","chr3_3882900","  3882800","150"," 33","  6"
"148","gap 43","0","100","100","100"
"1401","chr3_3910900","  3910800"," 72"," 15","  0"
"1411","chr3_3911000","  3910900"," 44","  4","  0"
"1421","chr3_3911100","  3911000","164"," 23","  0"
"149","gap 44","0","100","100","100"
"1441","chr3_3912800","  3912700"," 31","  1","  0"
"1451","chr3_3912900","  3912800"," 16","  0","  0"
"150","gap 45","0","100","100","100"
"1471","chr3_3935300","  3935200"," 40","  0","  0"
"1481","chr3_3935400","  3935300"," 46","  0","  0"
"151","gap 46","0","100","100","100"
"1501","chr3_4005400","  4005300"," 50"," 12","  1"
"1511","chr3_4005500","  4005400","  8","  0","  0"
"152","gap 47","0","100","100","100"
"153","chr3_4065300","  4065200"," 53"," 23","  5"
"154","chr3_4065400","  4065300","125"," 53"," 17"
"155","gap 48","0","100","100","100"
"156","chr3_4089300","  4089200"," 73","  2","  0"
"157","chr3_4089400","  4089300"," 35","  1","  0"
"158","gap 49","0","100","100","100"
"159","chr3_4141000","  4140900","123","  2","  0"
"160","chr3_4141100","  4141000","149","  0","  0"
"161","gap 50","0","100","100","100"
"162","chr3_4156800","  4156700"," 10","  2","  0"
"163","chr3_4156900","  4156800"," 18","  0","  0"
"164","gap 51","0","100","100","100"
"165","chr3_4157100","  4157000"," 35"," 10","  0"
"166","chr3_4157200","  4157100"," 59","  8","  0"
"167","gap 52","0","100","100","100"
"168","chr3_4161800","  4161700"," 75"," 12","  6"
"169","chr3_4161900","  4161800","107"," 12","  1"
"170","chr3_4162000","  4161900","128","  7","  0"
"171","gap 53","0","100","100","100"
"172","chr3_4170800","  4170700"," 16","  0","  0"
"173","chr3_4170900","  4170800","202"," 23","  1"
"174","gap 54","0","100","100","100"
"175","chr3_4184800","  4184700","143"," 22","  4"
"176","chr3_4184900","  4184800","207"," 32","  2"
"177","chr3_4185000","  4184900"," 79","  4","  0"
"178","chr3_4185100","  4185000","100","  0","  0"
"179","gap 55","0","100","100","100"
"180","chr3_4260400","  4260300"," 45"," 23","  1"
"181","chr3_4260500","  4260400"," 91"," 42","  6"
"182","gap 56","0","100","100","100"
"183","chr3_4310000","  4309900"," 16","  0","  0"
"184","chr3_4310100","  4310000"," 15","  0","  0"
"185","gap 57","0","100","100","100"
"186","chr3_4310500","  4310400"," 14","  0","  0"
"187","chr3_4310600","  4310500"," 12","  3","  0"
"188","gap 58","0","100","100","100"
"189","chr3_4311600","  4311500"," 13","  0","  0"
"190","chr3_4311700","  4311600"," 17","  0","  0"
"191","chr3_4311800","  4311700"," 21","  3","  0"
"192","chr3_4311900","  4311800"," 61"," 12","  0"
"193","gap 59","0","100","100","100"
"194","chr3_4387900","  4387800"," 64"," 11","  3"
"195","chr3_4388000","  4387900"," 58"," 19","  4"
"196","gap 60","0","100","100","100"
"197","chr3_4388900","  4388800"," 30","  3","  0"
"198","chr3_4389000","  4388900"," 32","  0","  0"
"199","gap 61","0","100","100","100"
"200","chr3_4391700","  4391600"," 20","  0","  0"
"201","chr3_4391800","  4391700"," 14","  3","  0"
"202","chr3_4391900","  4391800"," 24"," 12","  0"
"203","chr3_4392000","  4391900"," 14","  0","  0"
"204","chr3_4392100","  4392000"," 15","  4","  0"
"205","chr3_4392200","  4392100"," 24","  0","  0"
"1100","gap 62","0","100","100","100"
"207","chr3_4392700","  4392600"," 31","  1","  0"
"208","chr3_4392800","  4392700"," 24","  0","  0"
"1101","gap 63","0","100","100","100"
"210","chr3_4584600","  4584500","121","  7","  1"
"211","chr3_4584700","  4584600"," 48","  1","  0"
"1102","gap 64","0","100","100","100"
"213","chr3_4719300","  4719200"," 14","  0","  1"
"214","chr3_4719400","  4719300","  8","  0","  0"
"1103","gap 65","0","100","100","100"
"216","chr3_4910800","  4910700"," 80"," 15","  0"
"217","chr3_4910900","  4910800","184"," 29","  3"
"1104","gap 66","0","100","100","100"
"219","chr3_5039500","  5039400","109"," 19","  0"
"220","chr3_5039600","  5039500"," 59"," 13","  0"
"1105","gap 67","0","100","100","100"
"222","chr3_5071000","  5070900"," 41"," 15","  0"
"223","chr3_5071100","  5071000"," 18","  3","  0"
"1106","gap 68","0","100","100","100"
"225","chr3_5081500","  5081400"," 69"," 26","  4"
"226","chr3_5081600","  5081500"," 26","  5","  0"
"1107","gap 69","0","100","100","100"
"228","chr3_5082400","  5082300"," 26","  1","  0"
"229","chr3_5082500","  5082400"," 91"," 10","  4"
"1108","gap 70","0","100","100","100"
"231","chr3_5162100","  5162000"," 61","  4","  0"
"232","chr3_5162200","  5162100","219"," 15","  6"
"1109","gap 71","0","100","100","100"
"234","chr3_5203500","  5203400"," 28"," 10"," 17"
"235","chr3_5203600","  5203500"," 45"," 23"," 26"
"1110","gap 72","0","100","100","100"
"237","chr3_5212100","  5212000"," 13"," 22","125"
"238","chr3_5212200","  5212100"," 27"," 16","172"
"1112","gap 73","0","100","100","100"
"240","chr3_5227100","  5227000"," 81"," 37","  4"
"241","chr3_5227200","  5227100"," 55"," 34","  3"
"1113","gap 74","0","100","100","100"
"243","chr3_5244100","  5244000","148","  3","  0"
"244","chr3_5244200","  5244100"," 99","  5","  0"
"1114","gap 75","0","100","100","100"
"246","chr3_5250600","  5250500","115"," 32","  9"
"247","chr3_5250700","  5250600"," 69"," 19","  2"
"1115","gap 76","0","100","100","100"
"249","chr3_5340200","  5340100"," 30","  6","  0"
"250","chr3_5340300","  5340200","108"," 18","  8"
"1116","gap 77","0","100","100","100"
"252","chr3_5355900","  5355800"," 51"," 22"," 47"
"253","chr3_5356000","  5355900"," 26"," 17"," 30"
"1117","gap 78","0","100","100","100"
"255","chr3_5401400","  5401300","161"," 14","  1"
"256","chr3_5401500","  5401400","120","  3","  0"
"1118","gap 79","0","100","100","100"
"258","chr3_5403500","  5403400","199"," 19","  0"
"259","chr3_5403600","  5403500"," 98"," 10","  0"
"1119","gap 80","0","100","100","100"
"261","chr3_5422600","  5422500","128","  0","  0"
"262","chr3_5422700","  5422600","112","  0","  0"
"1120","gap 81","0","100","100","100"
"264","chr3_5576100","  5576000","  0","  0"," 61"
"265","chr3_5576200","  5576100","  0","  0"," 67"
"1122","gap 82","0","100","100","100"
"267","chr3_5587100","  5587000","105"," 13","  0"
"268","chr3_5587200","  5587100"," 95"," 17","  1"
"1123","gap 83","0","100","100","100"
"270","chr3_5641600","  5641500"," 16","  5","  0"
"271","chr3_5641700","  5641600"," 66"," 16","  0"
"1124","gap 84","0","100","100","100"
"273","chr3_5654300","  5654200"," 16","  0","  0"
"274","chr3_5654400","  5654300"," 74"," 17","  0"
"1125","gap 85","0","100","100","100"
"276","chr3_5802200","  5802100"," 28"," 10","  1"
"277","chr3_5802300","  5802200","125"," 18","  4"
"1126","gap 86","0","100","100","100"
"279","chr3_5805300","  5805200"," 42","  1","  0"
"280","chr3_5805400","  5805300"," 83","  6","  0"
"281","chr3_5805500","  5805400"," 44","  0","  0"
"282","chr3_5805600","  5805500","169","  2","  2"
"1127","gap 87","0","100","100","100"
"284","chr3_5827100","  5827000"," 81","  3","  0"
"285","chr3_5827200","  5827100"," 85"," 10","  0"
"1128","gap 88","0","100","100","100"
"287","chr3_5949700","  5949600"," 23","  0","  0"
"288","chr3_5949800","  5949700"," 12","  0","  0"
"1129","gap 89","0","100","100","100"
"290","chr3_6011200","  6011100","140"," 29","  4"
"291","chr3_6011300","  6011200","151"," 26","  1"
"1130","gap 90","0","100","100","100"
"293","chr3_6054700","  6054600"," 22","  0","  0"
"294","chr3_6054800","  6054700"," 13","  0","  0"
"1131","gap 91","0","100","100","100"
"296","chr3_6062600","  6062500"," 34","  5","  0"
"297","chr3_6062700","  6062600","156"," 26","  4"
"1132","gap 92","0","100","100","100"
"299","chr3_6063500","  6063400"," 79"," 21","  4"
"300","chr3_6063600","  6063500","125"," 19","  6"
"1133","gap 93","0","100","100","100"
"302","chr3_6064100","  6064000","134"," 15","  0"
"303","chr3_6064200","  6064100"," 51","  9","  0"
"304","chr3_6064300","  6064200","151"," 12","  2"
"1134","gap 94","0","100","100","100"
"306","chr3_6068500","  6068400"," 79"," 40","  4"
"307","chr3_6068600","  6068500","111"," 42","  9"
"1135","gap 95","0","100","100","100"
"309","chr3_6128400","  6128300"," 56"," 13","  0"
"310","chr3_6128500","  6128400"," 56","  7","  0"
"1136","gap 96","0","100","100","100"
"312","chr3_6136800","  6136700"," 66"," 29","  0"
"313","chr3_6136900","  6136800"," 49"," 16","  0"
"1137","gap 97","0","100","100","100"
"315","chr3_6137400","  6137300","106","  2","  0"
"316","chr3_6137500","  6137400"," 89","  3","  0"
"1138","gap 98","0","100","100","100"
"318","chr3_6138400","  6138300","133"," 19","  0"
"319","chr3_6138500","  6138400","105"," 14","  0"
"1139","gap 99","0","100","100","100"
"321","chr3_6159000","  6158900","103","  8","  0"
"322","chr3_6159100","  6159000"," 50","  5","  0"
"1140","gap 100","0","100","100","100"
"324","chr3_6159500","  6159400"," 19","  3","  0"
"325","chr3_6159600","  6159500"," 43"," 23","  0"
"1142","gap 101","0","100","100","100"
"327","chr3_6211900","  6211800"," 95"," 18","  4"
"328","chr3_6212000","  6211900"," 47"," 16","  2"
"1143","gap 102","0","100","100","100"
"330","chr3_6297800","  6297700"," 43","  0","  0"
"331","chr3_6297900","  6297800"," 47","  0","  0"
"332","chr3_6298000","  6297900"," 19","  0","  0"
"333","chr3_6298100","  6298000"," 25","  0","  0"
"1144","gap 103","0","100","100","100"
"335","chr3_6300000","  6299900"," 38","  0","  0"
"336","chr3_6300100","  6300000"," 25","  0","  0"
"1145","gap 104","0","100","100","100"
"338","chr3_6300300","  6300200"," 32","  0","  0"
"339","chr3_6300400","  6300300"," 37","  0","  0"
"1146","gap 105","0","100","100","100"
"341","chr3_6300800","  6300700"," 39","  0","  0"
"342","chr3_6300900","  6300800"," 24","  0","  0"
"1147","gap 106","0","100","100","100"
"344","chr3_6303000","  6302900"," 33","  0","  0"
"345","chr3_6303100","  6303000"," 29","  0","  0"
"1148","gap 107","0","100","100","100"
"347","chr3_6303700","  6303600"," 30","  0","  0"
"348","chr3_6303800","  6303700"," 27","  0","  0"
"1149","gap 108","0","100","100","100"
"350","chr3_6306300","  6306200","  9","  0","  0"
"351","chr3_6306400","  6306300"," 16","  0","  0"
"1150","gap 109","0","100","100","100"
"353","chr3_6343100","  6343000"," 13","  0","  0"
"354","chr3_6343200","  6343100"," 37","  3","  0"
"1152","gap 110","0","100","100","100"
"356","chr3_6343500","  6343400"," 30","  1","  0"
"357","chr3_6343600","  6343500"," 46"," 11","  0"
"1153","gap 111","0","100","100","100"
"359","chr3_6379000","  6378900"," 43","  7","  0"
"360","chr3_6379100","  6379000","123"," 43","  4"
"1154","gap 112","0","100","100","100"
"362","chr3_6436400","  6436300","125"," 12","  2"
"363","chr3_6436500","  6436400"," 95"," 19","  0"
"1155","gap 113","0","100","100","100"
"365","chr3_6462000","  6461900"," 25","  0","  0"
"366","chr3_6462100","  6462000","163","  0","  7"
"1156","gap 114","0","100","100","100"
"368","chr3_6478800","  6478700"," 10","  0","  0"
"369","chr3_6478900","  6478800","145"," 13","  1"
"1157","gap 115","0","100","100","100"
"371","chr3_6535500","  6535400","111"," 19","  2"
"372","chr3_6535600","  6535500","160"," 13","  5"
"1158","gap 116","0","100","100","100"
"374","chr3_6608300","  6608200"," 10","  0","  0"
"375","chr3_6608400","  6608300"," 10","  0","  0"
"1159","gap 117","0","100","100","100"
"377","chr3_6608600","  6608500"," 27","  0","  0"
"378","chr3_6608700","  6608600","175","  1","  0"
"1160","gap 118","0","100","100","100"
"380","chr3_6627400","  6627300"," 12","  0","  0"
"381","chr3_6627500","  6627400","122"," 14","  1"
"1161","gap 119","0","100","100","100"
"383","chr3_6665900","  6665800"," 73"," 13","  0"
"384","chr3_6666000","  6665900","118"," 13","  2"
"1162","gap 120","0","100","100","100"
"386","chr3_6667300","  6667200"," 66"," 11","  0"
"387","chr3_6667400","  6667300"," 13","  3","  0"
"1163","gap 121","0","100","100","100"
"389","chr3_6738600","  6738500"," 27","  0","  0"
"390","chr3_6738700","  6738600"," 26","  0","  0"
"391","chr3_6738800","  6738700"," 15","  0","  0"
"392","chr3_6738900","  6738800"," 18","  0","  0"
"1164","gap 122","0","100","100","100"
"394","chr3_6745500","  6745400","118"," 31","  3"
"395","chr3_6745600","  6745500","120"," 15","  3"
"1165","gap 123","0","100","100","100"
"397","chr3_6780000","  6779900"," 43","  2","  0"
"398","chr3_6780100","  6780000"," 36","  7","  0"
"1166","gap 124","0","100","100","100"
"400","chr3_6785100","  6785000"," 15","  1","  0"
"401","chr3_6785200","  6785100"," 15","  1","  0"
"1167","gap 125","0","100","100","100"
"403","chr3_6798800","  6798700"," 18","  0","  0"
"404","chr3_6798900","  6798800"," 18","  0","  0"
"1168","gap 126","0","100","100","100"
"406","chr3_6799400","  6799300"," 32","  0","  0"
"407","chr3_6799500","  6799400"," 36","  0","  0"
"408","chr3_6799600","  6799500"," 20","  0","  0"
"409","chr3_6799700","  6799600"," 14","  0","  0"
"410","chr3_6799800","  6799700"," 21","  3","  0"
"411","chr3_6799900","  6799800"," 49","  1","  0"
"1169","gap 127","0","100","100","100"
"413","chr3_6837700","  6837600","223"," 31","  2"
"414","chr3_6837800","  6837700","166"," 18","  0"
"415","chr3_6837900","  6837800"," 81","  3","  0"
"416","chr3_6838000","  6837900","106","  1","  0"
"417","chr3_6838100","  6838000","180","  2","  0"
"1170","gap 128","0","100","100","100"
"419","chr3_6850100","  6850000"," 42","  0","  0"
"420","chr3_6850200","  6850100"," 27","  0","  0"
"421","chr3_6850300","  6850200"," 29","  4","  0"
"1172","gap 129","0","100","100","100"
"423","chr3_6899800","  6899700"," 92","  8","  0"
"424","chr3_6899900","  6899800"," 18","  5","  0"
"1173","gap 130","0","100","100","100"
"426","chr3_6900100","  6900000"," 34","  6","  0"
"427","chr3_6900200","  6900100","  8","  0","  0"
"1174","gap 131","0","100","100","100"
"429","chr3_6945600","  6945500"," 42","  6","  2"
"430","chr3_6945700","  6945600"," 51"," 20","  8"
"1175","gap 132","0","100","100","100"
"432","chr3_6957800","  6957700"," 14","  7","  0"
"433","chr3_6957900","  6957800"," 13","  6","  0"
"1176","gap 133","0","100","100","100"
"435","chr3_7008900","  7008800"," 23"," 15"," 59"
"436","chr3_7009000","  7008900","  0","  4","  7"
"1177","gap 134","0","100","100","100"
"438","chr3_7050000","  7049900"," 24","  0","  0"
"439","chr3_7050100","  7050000"," 30","  0","  0"
"1178","gap 135","0","100","100","100"
"441","chr3_7050500","  7050400"," 23","  0","  0"
"442","chr3_7050600","  7050500"," 55"," 13","  0"
"443","chr3_7050700","  7050600"," 15","  6","  0"
"1179","gap 136","0","100","100","100"
"445","chr3_7051400","  7051300"," 25","  6","  0"
"446","chr3_7051500","  7051400"," 48"," 15","  0"
"1180","gap 137","0","100","100","100"
"448","chr3_7052700","  7052600"," 18","  0","  0"
"449","chr3_7052800","  7052700"," 17","  2","  0"
"1182","gap 138","0","100","100","100"
"451","chr3_7142500","  7142400","139"," 48"," 14"
"452","chr3_7142600","  7142500"," 74"," 24","  2"
"1183","gap 139","0","100","100","100"
"454","chr3_7156600","  7156500","111"," 19","  6"
"455","chr3_7156700","  7156600"," 91"," 23","  4"
"1184","gap 140","0","100","100","100"
"457","chr3_7174600","  7174500"," 60","  0","  0"
"458","chr3_7174700","  7174600"," 68","  2","  0"
"1185","gap 141","0","100","100","100"
"460","chr3_7189500","  7189400"," 47"," 16","  6"
"461","chr3_7189600","  7189500"," 38","  9","  0"
"1186","gap 142","0","100","100","100"
"463","chr3_7217900","  7217800"," 14","  0","  0"
"464","chr3_7218000","  7217900"," 23","  1","  0"
"1187","gap 143","0","100","100","100"
"466","chr3_7302700","  7302600"," 55","  5","  0"
"467","chr3_7302800","  7302700"," 61","  0","  0"
"1188","gap 144","0","100","100","100"
"469","chr3_7345300","  7345200","156"," 43"," 13"
"470","chr3_7345400","  7345300","112"," 23","  7"
"1189","gap 145","0","100","100","100"
"472","chr3_7396600","  7396500"," 47","  4","  0"
"473","chr3_7396700","  7396600"," 79"," 12","  0"
"1190","gap 146","0","100","100","100"
"475","chr3_7425000","  7424900"," 71"," 23","  6"
"476","chr3_7425100","  7425000"," 42"," 28","  2"
"1191","gap 147","0","100","100","100"
"478","chr3_7480200","  7480100"," 29"," 12","  2"
"479","chr3_7480300","  7480200"," 12","  2","  0"
"1192","gap 148","0","100","100","100"
"481","chr3_7508500","  7508400"," 22"," 16"," 17"
"482","chr3_7508600","  7508500"," 20"," 13"," 28"
"1193","gap 149","0","100","100","100"
"484","chr3_7590800","  7590700"," 33"," 28","  3"
"485","chr3_7590900","  7590800"," 34"," 26","  8"
"1194","gap 150","0","100","100","100"
"487","chr3_7611700","  7611600","192"," 32","  3"
"488","chr3_7611800","  7611700"," 37"," 11","  0"
"1195","gap 151","0","100","100","100"
"490","chr3_7665600","  7665500","156"," 12","  0"
"491","chr3_7665700","  7665600"," 69","  0","  0"
"1196","gap 152","0","100","100","100"
"493","chr3_7733000","  7732900"," 30","  4","  0"
"494","chr3_7733100","  7733000"," 33","  0","  0"
"1197","gap 153","0","100","100","100"
"496","chr3_7777200","  7777100"," 64","  1","  0"
"497","chr3_7777300","  7777200"," 35","  5","  0"
"498","chr3_7777400","  7777300"," 15","  4","  0"
"499","chr3_7777500","  7777400"," 38","  5","  0"
"1198","gap 154","0","100","100","100"
"501","chr3_7778000","  7777900"," 27","  2","  0"
"502","chr3_7778100","  7778000","  9","  0","  0"
"1199","gap 155","0","100","100","100"
"504","chr3_7791600","  7791500"," 14","  3","  0"
"505","chr3_7791700","  7791600"," 12","  0","  0"
"1200","gap 156","0","100","100","100"
"507","chr3_7792400","  7792300"," 19"," 17","  7"
"508","chr3_7792500","  7792400"," 12","  4","  5"
"509","chr3_7792600","  7792500"," 28"," 11","  4"
"1202","gap 157","0","100","100","100"
"511","chr3_7795400","  7795300"," 35","  0","  0"
"512","chr3_7795500","  7795400"," 36","  5","  0"
"1203","gap 158","0","100","100","100"
"514","chr3_7835100","  7835000"," 25","  4","  0"
"515","chr3_7835200","  7835100"," 36","  4","  0"
"516","chr3_7835300","  7835200"," 90"," 16","  0"
"1204","gap 159","0","100","100","100"
"518","chr3_7835500","  7835400"," 24","  6","  0"
"519","chr3_7835600","  7835500"," 14","  0","  0"
"1205","gap 160","0","100","100","100"
"521","chr3_7854900","  7854800"," 58","  0","  0"
"522","chr3_7855000","  7854900"," 67","  0","  0"
"523","chr3_7855100","  7855000"," 52","  0","  0"
"1206","gap 161","0","100","100","100"
"525","chr3_8147700","  8147600","156"," 26","  2"
"526","chr3_8147800","  8147700","200"," 24","  4"
"1207","gap 162","0","100","100","100"
"528","chr3_8175800","  8175700","201"," 24","  3"
"529","chr3_8175900","  8175800"," 85"," 15","  3"
"1208","gap 163","0","100","100","100"
"531","chr3_8225900","  8225800"," 22","  5","  0"
"532","chr3_8226000","  8225900"," 83"," 17","  0"
"1209","gap 164","0","100","100","100"
"534","chr3_8228200","  8228100","115","  6","  0"
"535","chr3_8228300","  8228200"," 96"," 11","  0"
"536","chr3_8228400","  8228300"," 89","  8","  0"
"1210","gap 165","0","100","100","100"
"538","chr3_8228900","  8228800"," 34","  3","  0"
"539","chr3_8229000","  8228900"," 38","  8","  0"
"1212","gap 166","0","100","100","100"
"541","chr3_8326300","  8326200","208"," 36","  3"
"542","chr3_8326400","  8326300","134"," 32","  1"
"1213","gap 167","0","100","100","100"
"544","chr3_8340700","  8340600","242"," 16","  3"
"545","chr3_8340800","  8340700","257"," 16","  6"
"1214","gap 168","0","100","100","100"
"547","chr3_8386100","  8386000"," 28","  0","  0"
"548","chr3_8386200","  8386100"," 39","  6","  0"
"1215","gap 169","0","100","100","100"
"550","chr3_8386800","  8386700"," 44","  9","  3"
"551","chr3_8386900","  8386800"," 47","  3","  0"
"1216","gap 170","0","100","100","100"
"553","chr3_8390700","  8390600"," 21","  0","  0"
"554","chr3_8390800","  8390700"," 32","  0","  0"
"1217","gap 171","0","100","100","100"
"556","chr3_8401500","  8401400"," 92"," 29","  3"
"557","chr3_8401600","  8401500"," 38","  7","  0"
"1218","gap 172","0","100","100","100"
"559","chr3_8442700","  8442600","133"," 46"," 13"
"560","chr3_8442800","  8442700","141"," 37","  6"
"1219","gap 173","0","100","100","100"
"562","chr3_8451700","  8451600"," 67","  0","  0"
"563","chr3_8451800","  8451700","147","  4","  0"
"564","chr3_8451900","  8451800"," 12","  0","  0"
"1220","gap 174","0","100","100","100"
"566","chr3_8461900","  8461800"," 96"," 10","  0"
"567","chr3_8462000","  8461900"," 33","  5","  0"
"1221","gap 175","0","100","100","100"
"569","chr3_8510600","  8510500","  0","  0","106"
"570","chr3_8510700","  8510600","  0","  0","126"
"1222","gap 176","0","100","100","100"
"572","chr3_8510900","  8510800","  0"," 12","328"
"573","chr3_8511000","  8510900","  0","  4","174"
"1223","gap 177","0","100","100","100"
"575","chr3_8531200","  8531100","114"," 40"," 14"
"576","chr3_8531300","  8531200","215"," 59"," 27"
"1224","gap 178","0","100","100","100"
"578","chr3_8547700","  8547600"," 48"," 83"," 64"
