"","binID","start","high","medium","low"
"42","chrX_3371800","  3371700","  9","  5","  0"
"118","gap 14","0","100","100","100"
"44","chrX_3713900","  3713800","  8","  4","  1"
"45","chrX_3714000","  3713900"," 31"," 33"," 10"
"119","gap 15","0","100","100","100"
"47","chrX_3720300","  3720200"," 10","  0","  0"
"48","chrX_3720400","  3720300"," 30","  4","  0"
"120","gap 16","0","100","100","100"
"50","chrX_3741400","  3741300"," 32","  0","  0"
"51","chrX_3741500","  3741400"," 37","  0","  0"
"121","gap 17","0","100","100","100"
"53","chrX_3781900","  3781800"," 85","  3","  0"
"54","chrX_3782000","  3781900"," 37","  0","  0"
"122","gap 18","0","100","100","100"
"56","chrX_3782600","  3782500"," 13","  3","  0"
"57","chrX_3782700","  3782600","125"," 51"," 16"
"123","gap 19","0","100","100","100"
"59","chrX_3823500","  3823400"," 19","  5","  0"
"60","chrX_3823600","  3823500"," 19","  3","  0"
"124","gap 20","0","100","100","100"
"62","chrX_3844600","  3844500"," 38"," 39"," 14"
"63","chrX_3844700","  3844600","  9","  6","  0"
"125","gap 21","0","100","100","100"
"65","chrX_3848700","  3848600"," 22"," 12","  3"
"66","chrX_3848800","  3848700","  8","  5","  0"
"126","gap 22","0","100","100","100"
"68","chrX_4051700","  4051600"," 49","  7","  0"
"69","chrX_4051800","  4051700"," 58","  7","  0"
"70","chrX_4051900","  4051800"," 39","  0","  0"
"127","gap 23","0","100","100","100"
"72","chrX_4153700","  4153600"," 75","  7","  0"
"73","chrX_4153800","  4153700"," 23","  7","  0"
"128","gap 24","0","100","100","100"
"75","chrX_4382300","  4382200"," 18","  1","  0"
"76","chrX_4382400","  4382300"," 17","  0","  0"
"129","gap 25","0","100","100","100"
"78","chrX_4386500","  4386400"," 43"," 16","  0"
"79","chrX_4386600","  4386500","  7","  0","  0"
"130","gap 26","0","100","100","100"
"81","chrX_4432400","  4432300"," 17","  3","  0"
"82","chrX_4432500","  4432400","121","  6","  0"
"132","gap 27","0","100","100","100"
"84","chrX_4436700","  4436600","143"," 45","  3"
"85","chrX_4436800","  4436700"," 10","  3","  0"
"133","gap 28","0","100","100","100"
"87","chrX_4442500","  4442400"," 11"," 48"," 11"
"88","chrX_4442600","  4442500","  8"," 10","  4"
"134","gap 29","0","100","100","100"
"90","chrX_4445400","  4445300"," 21","  2","  0"
"91","chrX_4445500","  4445400"," 16","  0","  0"
"92","chrX_4445600","  4445500"," 17","  0","  0"
"135","gap 30","0","100","100","100"
"94","chrX_4474500","  4474400"," 23","  4","  4"
"95","chrX_4474600","  4474500"," 28","  4","  0"
"136","gap 31","0","100","100","100"
"97","chrX_4498200","  4498100"," 77"," 20","  0"
"98","chrX_4498300","  4498200"," 80"," 23","  6"
"137","gap 32","0","100","100","100"
"100","chrX_4516900","  4516800"," 33","  8","  0"
"101","chrX_4517000","  4516900"," 29"," 17","  2"
"138","gap 33","0","100","100","100"
"103","chrX_4538900","  4538800"," 79"," 23"," 17"
"104","chrX_4539000","  4538900"," 33","  3","  9"
"139","gap 34","0","100","100","100"
"106","chrX_4552500","  4552400","225"," 50"," 10"
"107","chrX_4552600","  4552500","136"," 30","  8"
"140","gap 35","0","100","100","100"
"109","chrX_4560600","  4560500"," 49"," 40"," 25"
"1101","chrX_4560700","  4560600"," 48"," 20"," 13"
"141","gap 36","0","100","100","100"
"1121","chrX_4584300","  4584200"," 30"," 14","  0"
"1131","chrX_4584400","  4584300"," 12","  7","  2"
"1141","chrX_4584500","  4584400","  9","  5","  0"
"142","gap 37","0","100","100","100"
"1161","chrX_4592000","  4591900","113","  4","  4"
"1171","chrX_4592100","  4592000"," 41","  0","  0"
"143","gap 38","0","100","100","100"
"1191","chrX_4605700","  4605600"," 15"," 10","  8"
"1201","chrX_4605800","  4605700"," 13"," 10","  2"
"144","gap 39","0","100","100","100"
"1221","chrX_4611100","  4611000"," 42","  2","  5"
"1231","chrX_4611200","  4611100"," 69","  4","  9"
"145","gap 40","0","100","100","100"
"1251","chrX_4638600","  4638500"," 43"," 11","  0"
"1261","chrX_4638700","  4638600"," 26","  9","  0"
"146","gap 41","0","100","100","100"
"1281","chrX_4643400","  4643300"," 12","  0","  0"
"1291","chrX_4643500","  4643400"," 16","  0","  0"
"147","gap 42","0","100","100","100"
"1311","chrX_4655400","  4655300"," 48"," 16","  4"
"1321","chrX_4655500","  4655400"," 14","  3","  0"
"148","gap 43","0","100","100","100"
"1341","chrX_4663000","  4662900"," 80"," 52","  7"
"1351","chrX_4663100","  4663000"," 26"," 10","  0"
"149","gap 44","0","100","100","100"
"1371","chrX_5081800","  5081700"," 52"," 73"," 18"
"1381","chrX_5081900","  5081800"," 31"," 31","  5"
"150","gap 45","0","100","100","100"
"1401","chrX_5102400","  5102300"," 21","  0","  0"
"1411","chrX_5102500","  5102400"," 29","  0","  0"
"151","gap 46","0","100","100","100"
"1431","chrX_5234100","  5234000"," 51"," 17","  3"
"1441","chrX_5234200","  5234100"," 14","  3","  0"
"152","gap 47","0","100","100","100"
"1461","chrX_5253200","  5253100","110"," 27","  9"
"1471","chrX_5253300","  5253200"," 93"," 24","  4"
"153","gap 48","0","100","100","100"
"1491","chrX_5258400","  5258300"," 11","  9","  0"
"1501","chrX_5258500","  5258400"," 20"," 13","  3"
"154","gap 49","0","100","100","100"
"1521","chrX_5264100","  5264000"," 26","  0","  0"
"1531","chrX_5264200","  5264100"," 69","  3","  0"
"155","gap 50","0","100","100","100"
"1551","chrX_5366500","  5366400"," 17","  1","  0"
"156","chrX_5366600","  5366500"," 52","  0","  0"
"157","chrX_5366700","  5366600"," 38","  0","  0"
"158","chrX_5366800","  5366700"," 37"," 12","  0"
"159","chrX_5366900","  5366800"," 18","  0","  0"
"160","gap 51","0","100","100","100"
"161","chrX_5367500","  5367400"," 83"," 11","  4"
"162","chrX_5367600","  5367500"," 35"," 10","  0"
"163","chrX_5367700","  5367600"," 40","  4","  0"
"164","chrX_5367800","  5367700"," 25","  8","  0"
"165","chrX_5367900","  5367800"," 65"," 31","  4"
"166","gap 52","0","100","100","100"
"167","chrX_5369700","  5369600"," 17","  0","  0"
"168","chrX_5369800","  5369700"," 21","  0","  0"
"169","gap 53","0","100","100","100"
"170","chrX_5411200","  5411100"," 63"," 35"," 10"
"171","chrX_5411300","  5411200"," 35"," 33"," 10"
"172","chrX_5411400","  5411300","136"," 73"," 17"
"173","gap 54","0","100","100","100"
"174","chrX_5468600","  5468500","  0","  4"," 49"
"175","chrX_5468700","  5468600","  0","  2"," 54"
"176","gap 55","0","100","100","100"
"177","chrX_5543500","  5543400","127","  0","  6"
"178","chrX_5543600","  5543500","170","  3","  6"
"179","chrX_5543700","  5543600"," 92","  3","  5"
"180","gap 56","0","100","100","100"
"181","chrX_5558300","  5558200"," 64"," 12","  0"
"182","chrX_5558400","  5558300","146"," 33","  0"
"183","gap 57","0","100","100","100"
"184","chrX_5724500","  5724400","101"," 24","  3"
"185","chrX_5724600","  5724500","119"," 36","  3"
"186","gap 58","0","100","100","100"
"187","chrX_5818700","  5818600"," 12","  0","  0"
"188","chrX_5818800","  5818700"," 74"," 12","  3"
"189","chrX_5818900","  5818800","171"," 36","  3"
"190","gap 59","0","100","100","100"
"191","chrX_5864600","  5864500","164"," 51","  3"
"192","chrX_5864700","  5864600","221"," 46","  6"
"193","gap 60","0","100","100","100"
"194","chrX_6048300","  6048200","  3","  0"," 14"
"195","chrX_6048400","  6048300","  5","  0"," 23"
"196","gap 61","0","100","100","100"
"197","chrX_6083000","  6082900"," 38","  0","  0"
"198","chrX_6083100","  6083000"," 40","  0","  0"
"199","gap 62","0","100","100","100"
"200","chrX_6164500","  6164400"," 95"," 32"," 12"
"201","chrX_6164600","  6164500","142"," 31"," 11"
"1100","gap 63","0","100","100","100"
"203","chrX_6172100","  6172000","  6"," 14"," 51"
"204","chrX_6172200","  6172100","  0","  4"," 31"
"1102","gap 64","0","100","100","100"
"206","chrX_6400200","  6400100","  0","  0"," 32"
"207","chrX_6400300","  6400200","  8","  0","107"
"1103","gap 65","0","100","100","100"
"209","chrX_6474400","  6474300","194"," 42"," 19"
"210","chrX_6474500","  6474400","121"," 36"," 18"
"1104","gap 66","0","100","100","100"
"212","chrX_6553900","  6553800"," 66"," 39","  9"
"213","chrX_6554000","  6553900"," 23"," 18","  0"
"1105","gap 67","0","100","100","100"
"215","chrX_6613200","  6613100"," 65","  9"," 10"
"216","chrX_6613300","  6613200"," 62"," 10","  9"
"1106","gap 68","0","100","100","100"
"218","chrX_6747300","  6747200","145"," 13","  0"
"219","chrX_6747400","  6747300","113"," 13","  0"
"1107","gap 69","0","100","100","100"
"221","chrX_6752600","  6752500","127"," 42","  5"
"222","chrX_6752700","  6752600","116"," 38","  3"
"1108","gap 70","0","100","100","100"
"224","chrX_6778600","  6778500"," 15","  2"," 40"
"225","chrX_6778700","  6778600","  6","  0"," 21"
"1109","gap 71","0","100","100","100"
"227","chrX_6779100","  6779000","  0","  0"," 22"
"228","chrX_6779200","  6779100","  0","  0"," 23"
"1110","gap 72","0","100","100","100"
"230","chrX_6905600","  6905500"," 68"," 61"," 57"
"231","chrX_6905700","  6905600"," 59"," 61"," 30"
"1111","gap 73","0","100","100","100"
"233","chrX_6963300","  6963200"," 33","  6","  0"
"234","chrX_6963400","  6963300","135"," 19","  0"
"1112","gap 74","0","100","100","100"
"236","chrX_7000200","  7000100"," 83"," 66"," 23"
"237","chrX_7000300","  7000200"," 27"," 21","  2"
"1113","gap 75","0","100","100","100"
"239","chrX_7000500","  7000400"," 61"," 22","  0"
"240","chrX_7000600","  7000500"," 64"," 11","  0"
"1114","gap 76","0","100","100","100"
"242","chrX_7002600","  7002500"," 25"," 16","  2"
"243","chrX_7002700","  7002600"," 56"," 36"," 15"
"1115","gap 77","0","100","100","100"
"245","chrX_7134000","  7133900","121"," 62"," 18"
"246","chrX_7134100","  7134000","131"," 45"," 21"
"1116","gap 78","0","100","100","100"
"248","chrX_7153700","  7153600","157"," 75"," 33"
"249","chrX_7153800","  7153700","117"," 58"," 21"
"1117","gap 79","0","100","100","100"
"251","chrX_7168000","  7167900","197"," 24"," 12"
"252","chrX_7168100","  7168000","154"," 34","  6"
"1118","gap 80","0","100","100","100"
"254","chrX_7271300","  7271200","167"," 69"," 27"
"255","chrX_7271400","  7271300","168"," 47"," 24"
"1119","gap 81","0","100","100","100"
"257","chrX_7292500","  7292400","134"," 31","  4"
"258","chrX_7292600","  7292500"," 93"," 30","  6"
"1120","gap 82","0","100","100","100"
"260","chrX_7314900","  7314800","107"," 58"," 42"
"261","chrX_7315000","  7314900"," 76"," 60"," 39"
"1122","gap 83","0","100","100","100"
"263","chrX_7322500","  7322400","  0"," 26","180"
"264","chrX_7322600","  7322500","  0"," 29","195"
"1123","gap 84","0","100","100","100"
"266","chrX_7376100","  7376000","  7","  9"," 83"
"267","chrX_7376200","  7376100","  5"," 22"," 77"
"1124","gap 85","0","100","100","100"
"269","chrX_7564300","  7564200","130"," 51","  5"
"270","chrX_7564400","  7564300","181"," 63","  2"
"1125","gap 86","0","100","100","100"
"272","chrX_7602000","  7601900","126"," 45"," 14"
"273","chrX_7602100","  7602000","185"," 75"," 12"
"1126","gap 87","0","100","100","100"
"275","chrX_7655600","  7655500","169"," 47"," 15"
"276","chrX_7655700","  7655600","140"," 29"," 10"
"1127","gap 88","0","100","100","100"
"278","chrX_7714300","  7714200","  0","  0"," 25"
"279","chrX_7714400","  7714300","  0","  0"," 18"
"280","chrX_7714500","  7714400","  0","  0"," 25"
"1128","gap 89","0","100","100","100"
"282","chrX_7749100","  7749000"," 57","  9","  0"
"283","chrX_7749200","  7749100","198"," 39","  7"
"1129","gap 90","0","100","100","100"
"285","chrX_7763100","  7763000","  3","  7"," 74"
"286","chrX_7763200","  7763100","  6","  6"," 56"
"1130","gap 91","0","100","100","100"
"288","chrX_7775100","  7775000","120"," 52","  5"
"289","chrX_7775200","  7775100","103"," 45","  7"
"1132","gap 92","0","100","100","100"
"291","chrX_7789300","  7789200"," 59"," 39","184"
"292","chrX_7789400","  7789300"," 24"," 12"," 70"
"293","chrX_7789500","  7789400"," 29"," 35","154"
"1133","gap 93","0","100","100","100"
"295","chrX_7806700","  7806600","229"," 61"," 16"
"296","chrX_7806800","  7806700","249"," 67"," 18"
"1134","gap 94","0","100","100","100"
"298","chrX_7884100","  7884000"," 19","  3"," 97"
"299","chrX_7884200","  7884100"," 22","  4","132"
"1135","gap 95","0","100","100","100"
"301","chrX_7886800","  7886700","205"," 17","  9"
"302","chrX_7886900","  7886800","225","  7","  9"
"1136","gap 96","0","100","100","100"
"304","chrX_7899000","  7898900"," 27"," 38","212"
"305","chrX_7899100","  7899000"," 28"," 25","135"
"1137","gap 97","0","100","100","100"
"307","chrX_7904300","  7904200","205"," 43","  3"
"308","chrX_7904400","  7904300","276"," 65"," 11"
"1138","gap 98","0","100","100","100"
"310","chrX_7915200","  7915100","212"," 35"," 37"
"311","chrX_7915300","  7915200","177"," 29"," 16"
"312","chrX_7915400","  7915300","168"," 44"," 15"
"1139","gap 99","0","100","100","100"
"314","chrX_7926300","  7926200","108"," 30"," 15"
"315","chrX_7926400","  7926300","196"," 88"," 32"
"1140","gap 100","0","100","100","100"
"317","chrX_7927900","  7927800"," 32"," 47"," 49"
"318","chrX_7928000","  7927900"," 25"," 47"," 66"
"1142","gap 101","0","100","100","100"
"320","chrX_7944900","  7944800"," 86"," 31","  6"
"321","chrX_7945000","  7944900","116"," 61"," 16"
"1143","gap 102","0","100","100","100"
"323","chrX_7972800","  7972700","208"," 54"," 17"
"324","chrX_7972900","  7972800","140"," 45","  6"
"1144","gap 103","0","100","100","100"
"326","chrX_7997500","  7997400","104"," 32","  8"
"327","chrX_7997600","  7997500","223"," 70"," 15"
"1145","gap 104","0","100","100","100"
"329","chrX_8080900","  8080800"," 51"," 15","  4"
"330","chrX_8081000","  8080900","172"," 40","  4"
"1146","gap 105","0","100","100","100"
"332","chrX_8089200","  8089100"," 32"," 17","  9"
"333","chrX_8089300","  8089200","109"," 52"," 15"
"1147","gap 106","0","100","100","100"
"335","chrX_8090300","  8090200"," 39"," 23","  6"
"336","chrX_8090400","  8090300"," 48"," 38"," 15"
"1148","gap 107","0","100","100","100"
"338","chrX_8093700","  8093600","164"," 55"," 15"
"339","chrX_8093800","  8093700","148"," 61"," 21"
"1149","gap 108","0","100","100","100"
"341","chrX_8107000","  8106900","101"," 40","  4"
"342","chrX_8107100","  8107000","170"," 42","  6"
"1150","gap 109","0","100","100","100"
"344","chrX_8131900","  8131800"," 38"," 53"," 43"
"345","chrX_8132000","  8131900"," 38"," 49"," 60"
"1151","gap 110","0","100","100","100"
"347","chrX_8155900","  8155800"," 68","  0","  0"
"348","chrX_8156000","  8155900","177","  7","  0"
"1152","gap 111","0","100","100","100"
"350","chrX_8170800","  8170700"," 91"," 43"," 11"
"351","chrX_8170900","  8170800","154","107"," 25"
"1153","gap 112","0","100","100","100"
"353","chrX_8225100","  8225000","107"," 48"," 51"
"354","chrX_8225200","  8225100","134"," 78"," 60"
"1154","gap 113","0","100","100","100"
"356","chrX_8243000","  8242900","146"," 19","  8"
"357","chrX_8243100","  8243000","184"," 39"," 13"
"358","chrX_8243200","  8243100","212"," 46","  8"
"1155","gap 114","0","100","100","100"
"360","chrX_8252200","  8252100","  6","  8"," 65"
"361","chrX_8252300","  8252200"," 13"," 11"," 66"
"1156","gap 115","0","100","100","100"
"363","chrX_8260300","  8260200"," 77"," 41"," 22"
"364","chrX_8260400","  8260300"," 58"," 25","  6"
"1157","gap 116","0","100","100","100"
"366","chrX_8385600","  8385500","  7","  3","  0"
"367","chrX_8385700","  8385600"," 13","  6","  0"
"1158","gap 117","0","100","100","100"
"369","chrX_8392900","  8392800"," 98","  0","  0"
"370","chrX_8393000","  8392900"," 89","  0","  0"
"1159","gap 118","0","100","100","100"
"372","chrX_8453000","  8452900","195"," 51"," 32"
"373","chrX_8453100","  8453000","190"," 78"," 28"
"1160","gap 119","0","100","100","100"
"375","chrX_8465500","  8465400"," 29"," 31","  8"
"376","chrX_8465600","  8465500"," 12"," 14","  7"
"1162","gap 120","0","100","100","100"
"378","chrX_8476000","  8475900","140"," 19","  0"
"379","chrX_8476100","  8476000","174"," 14","  0"
"1163","gap 121","0","100","100","100"
"381","chrX_8503100","  8503000"," 17","  0","  0"
"382","chrX_8503200","  8503100"," 15","  0","  0"
"1164","gap 122","0","100","100","100"
"384","chrX_8517900","  8517800","150","  2","  0"
"385","chrX_8518000","  8517900"," 32","  0","  0"
"1165","gap 123","0","100","100","100"
"387","chrX_8557200","  8557100"," 37"," 23","  5"
"388","chrX_8557300","  8557200"," 23","  8","  5"
"1166","gap 124","0","100","100","100"
"390","chrX_8557700","  8557600"," 29","  0","  0"
"391","chrX_8557800","  8557700"," 91","  2","  0"
"392","chrX_8557900","  8557800"," 52","  0","  0"
"1167","gap 125","0","100","100","100"
"394","chrX_8573300","  8573200","232"," 74","  4"
"395","chrX_8573400","  8573300","147"," 41","  0"
"1168","gap 126","0","100","100","100"
"397","chrX_8651800","  8651700","140"," 96","  6"
"398","chrX_8651900","  8651800"," 50"," 20","  0"
"1169","gap 127","0","100","100","100"
"400","chrX_8653500","  8653400"," 82"," 51","  6"
"401","chrX_8653600","  8653500","163"," 78"," 18"
"1170","gap 128","0","100","100","100"
"403","chrX_8655800","  8655700","152"," 28","  7"
"404","chrX_8655900","  8655800","236"," 42"," 10"
"1172","gap 129","0","100","100","100"
"406","chrX_8660600","  8660500"," 14","  4","  0"
"407","chrX_8660700","  8660600"," 20","  8","  0"
"1173","gap 130","0","100","100","100"
"409","chrX_8663900","  8663800","119"," 40"," 10"
"410","chrX_8664000","  8663900","175"," 53","  8"
"1174","gap 131","0","100","100","100"
"412","chrX_8731100","  8731000","115","  6","  0"
"413","chrX_8731200","  8731100","114","  6","  0"
"1175","gap 132","0","100","100","100"
"415","chrX_8769200","  8769100"," 24","  0","  0"
"416","chrX_8769300","  8769200"," 25","  0","  0"
"1176","gap 133","0","100","100","100"
"418","chrX_8819500","  8819400"," 24"," 12","  0"
"419","chrX_8819600","  8819500"," 15","  5","  0"
"1177","gap 134","0","100","100","100"
"421","chrX_8825000","  8824900"," 44"," 20","  0"
"422","chrX_8825100","  8825000"," 28"," 11","  0"
"1178","gap 135","0","100","100","100"
"424","chrX_8894100","  8894000"," 18"," 44"," 70"
"425","chrX_8894200","  8894100"," 27","115","223"
"1179","gap 136","0","100","100","100"
"427","chrX_8919800","  8919700","167"," 49","  6"
"428","chrX_8919900","  8919800","136"," 45","  0"
"1180","gap 137","0","100","100","100"
"430","chrX_8962900","  8962800"," 33","  0","  0"
"431","chrX_8963000","  8962900"," 52","  4","  0"
"1181","gap 138","0","100","100","100"
"433","chrX_8971600","  8971500"," 98","  4","  0"
"434","chrX_8971700","  8971600","190"," 18","  5"
"1182","gap 139","0","100","100","100"
"436","chrX_8982400","  8982300"," 97","  7","  0"
"437","chrX_8982500","  8982400"," 51","  2","  0"
"438","chrX_8982600","  8982500"," 78"," 16","  0"
"439","chrX_8982700","  8982600"," 20","  2","  0"
"440","chrX_8982800","  8982700"," 31","  4","  0"
"1183","gap 140","0","100","100","100"
"442","chrX_8985400","  8985300"," 39"," 11","  0"
"443","chrX_8985500","  8985400"," 28"," 13","  0"
"1184","gap 141","0","100","100","100"
"445","chrX_9027000","  9026900"," 13"," 11","  6"
"446","chrX_9027100","  9027000"," 26","  7","  5"
"1185","gap 142","0","100","100","100"
"448","chrX_9034100","  9034000"," 15"," 11","  0"
"449","chrX_9034200","  9034100"," 71"," 24","  3"
"1186","gap 143","0","100","100","100"
"451","chrX_9037700","  9037600"," 52","  0","  0"
"452","chrX_9037800","  9037700"," 55","  0","  0"
"1187","gap 144","0","100","100","100"
"454","chrX_9077800","  9077700","  3","  9"," 21"
"455","chrX_9077900","  9077800","  9"," 20","116"
"1188","gap 145","0","100","100","100"
"457","chrX_9123100","  9123000","111"," 15","  0"
"458","chrX_9123200","  9123100"," 70","  9","  0"
"1189","gap 146","0","100","100","100"
"460","chrX_9243200","  9243100","136"," 67"," 33"
"461","chrX_9243300","  9243200","134"," 57"," 32"
"1190","gap 147","0","100","100","100"
"463","chrX_9252000","  9251900","194"," 49"," 14"
"464","chrX_9252100","  9252000","241"," 44"," 12"
"1192","gap 148","0","100","100","100"
"466","chrX_9261400","  9261300","128"," 44"," 12"
"467","chrX_9261500","  9261400"," 87"," 30","  8"
"468","chrX_9261600","  9261500","163"," 42"," 13"
"1193","gap 149","0","100","100","100"
"470","chrX_9284100","  9284000"," 23","  0","  0"
"471","chrX_9284200","  9284100"," 53","  7","  0"
"1194","gap 150","0","100","100","100"
"473","chrX_9309100","  9309000","227"," 42","  0"
"474","chrX_9309200","  9309100","226"," 39","  4"
"475","chrX_9309300","  9309200","148"," 36","  0"
"1195","gap 151","0","100","100","100"
"477","chrX_9327600","  9327500"," 89"," 31","  6"
"478","chrX_9327700","  9327600"," 59"," 24","  3"
"1196","gap 152","0","100","100","100"
"480","chrX_9345300","  9345200"," 80"," 16","  0"
"481","chrX_9345400","  9345300","103"," 29","  0"
"1197","gap 153","0","100","100","100"
"483","chrX_9347800","  9347700"," 34","  3","  0"
"484","chrX_9347900","  9347800"," 18","  6","  0"
"1198","gap 154","0","100","100","100"
"486","chrX_9349700","  9349600"," 22","  0","  0"
"487","chrX_9349800","  9349700"," 34","  0","  0"
"488","chrX_9349900","  9349800"," 32","  0","  0"
"489","chrX_9350000","  9349900"," 33","  3","  0"
"1199","gap 155","0","100","100","100"
"491","chrX_9367600","  9367500"," 95","  3","  0"
"492","chrX_9367700","  9367600"," 65","  0","  0"
"1200","gap 156","0","100","100","100"
"494","chrX_9386200","  9386100"," 17","  0","  0"
"495","chrX_9386300","  9386200"," 15","  1","  0"
"1202","gap 157","0","100","100","100"
"497","chrX_9388400","  9388300"," 32","  3","  0"
"498","chrX_9388500","  9388400"," 33","  5","  0"
"1203","gap 158","0","100","100","100"
"500","chrX_9450900","  9450800","134"," 27","  2"
"501","chrX_9451000","  9450900","180"," 24","  0"
"1204","gap 159","0","100","100","100"
"503","chrX_9453700","  9453600"," 66"," 10","  4"
"504","chrX_9453800","  9453700","197"," 38","  3"
"1205","gap 160","0","100","100","100"
"506","chrX_9467900","  9467800","106"," 46","  6"
"507","chrX_9468000","  9467900","147"," 65"," 25"
"1206","gap 161","0","100","100","100"
"509","chrX_9486900","  9486800","100"," 33","  7"
"510","chrX_9487000","  9486900","132"," 51"," 11"
"1207","gap 162","0","100","100","100"
"512","chrX_9497800","  9497700","127"," 63"," 16"
"513","chrX_9497900","  9497800"," 96"," 45","  9"
"1208","gap 163","0","100","100","100"
"515","chrX_9509500","  9509400"," 23","  0","  0"
"516","chrX_9509600","  9509500","199","  4","  0"
"1209","gap 164","0","100","100","100"
"518","chrX_9527600","  9527500"," 52"," 18","  0"
"519","chrX_9527700","  9527600"," 59"," 32","  0"
"1210","gap 165","0","100","100","100"
"521","chrX_9528000","  9527900","143"," 13","  3"
"522","chrX_9528100","  9528000","190"," 28"," 14"
"1211","gap 166","0","100","100","100"
"524","chrX_9542600","  9542500","107","  0","  0"
"525","chrX_9542700","  9542600","129","  0","  0"
"1212","gap 167","0","100","100","100"
"527","chrX_9570100","  9570000"," 74","  0","  0"
"528","chrX_9570200","  9570100"," 72","  0","  0"
"1213","gap 168","0","100","100","100"
"530","chrX_9572000","  9571900","150"," 26","  2"
"531","chrX_9572100","  9572000","133"," 33","  3"
"1214","gap 169","0","100","100","100"
"533","chrX_9603500","  9603400","174"," 46","  5"
"534","chrX_9603600","  9603500","149"," 45"," 12"
"1215","gap 170","0","100","100","100"
"536","chrX_9609000","  9608900","103"," 59"," 14"
"537","chrX_9609100","  9609000","130"," 78"," 18"
"1216","gap 171","0","100","100","100"
"539","chrX_9629000","  9628900"," 42","  0","  0"
"540","chrX_9629100","  9629000"," 36","  0","  0"
"541","chrX_9629200","  9629100","110","  2","  0"
"542","chrX_9629300","  9629200","253"," 18","  4"
"1217","gap 172","0","100","100","100"
"544","chrX_9631300","  9631200"," 78"," 18","  0"
"545","chrX_9631400","  9631300"," 32","  7","  0"
"1218","gap 173","0","100","100","100"
"547","chrX_9655200","  9655100","159"," 50"," 10"
"548","chrX_9655300","  9655200","122"," 38","  4"
"1219","gap 174","0","100","100","100"
"550","chrX_9676200","  9676100"," 81"," 22"," 11"
"551","chrX_9676300","  9676200"," 15","  0","  0"
"1220","gap 175","0","100","100","100"
"553","chrX_9677300","  9677200"," 84"," 15","  0"
"554","chrX_9677400","  9677300"," 65"," 18","  3"
"555","chrX_9677500","  9677400","120","  0","  0"
"556","chrX_9677600","  9677500","121","  0","  0"
"1222","gap 176","0","100","100","100"
"558","chrX_9678100","  9678000"," 60"," 11","  6"
"559","chrX_9678200","  9678100"," 60"," 14","  3"
"1223","gap 177","0","100","100","100"
"561","chrX_9678700","  9678600"," 50"," 13","  0"
"562","chrX_9678800","  9678700"," 45","  5","  0"
"563","chrX_9678900","  9678800","157"," 12","  7"
"1224","gap 178","0","100","100","100"
"565","chrX_9679700","  9679600"," 66"," 23","  6"
"566","chrX_9679800","  9679700","155"," 33"," 10"
"1225","gap 179","0","100","100","100"
"568","chrX_9681400","  9681300","157","  2","  0"
"569","chrX_9681500","  9681400"," 80","  0","  0"
"1226","gap 180","0","100","100","100"
"571","chrX_9925800","  9925700"," 22","  0","  0"
"572","chrX_9925900","  9925800"," 18","  0","  0"
"1227","gap 181","0","100","100","100"
"574","chrX_10117800"," 10117700","  5","  8"," 12"
"575","chrX_10117900"," 10117800","  9"," 13"," 30"
"1228","gap 182","0","100","100","100"
"577","chrX_10138400"," 10138300"," 53","  0","  0"
"578","chrX_10138500"," 10138400"," 63","  0","  0"
