"","binID","start","high","medium","low"
"193","chr4_5096900","  5096800","106","  0","  0"
"194","chr4_5097000","  5096900","118","  4","  0"
"195","gap 61","0","100","100","100"
"196","chr4_5261000","  5260900"," 13","  3","  0"
"197","chr4_5261100","  5261000"," 69"," 29","  0"
"198","chr4_5261200","  5261100"," 11","  0","  0"
"199","gap 62","0","100","100","100"
"200","chr4_5263500","  5263400"," 84","  6","  0"
"201","chr4_5263600","  5263500"," 13","  0","  0"
"1100","gap 63","0","100","100","100"
"203","chr4_5330800","  5330700"," 71"," 35","  7"
"204","chr4_5330900","  5330800"," 82"," 55","  3"
"1102","gap 64","0","100","100","100"
"206","chr4_5374200","  5374100"," 31","  6","  0"
"207","chr4_5374300","  5374200","  9","  2","  0"
"1103","gap 65","0","100","100","100"
"209","chr4_5463900","  5463800","162"," 25","  3"
"210","chr4_5464000","  5463900"," 63"," 18","  0"
"1104","gap 66","0","100","100","100"
"212","chr4_5465200","  5465100"," 30","  0","  0"
"213","chr4_5465300","  5465200"," 43","  0","  0"
"1105","gap 67","0","100","100","100"
"215","chr4_5575800","  5575700"," 76"," 27","  0"
"216","chr4_5575900","  5575800","203"," 73","  8"
"1106","gap 68","0","100","100","100"
"218","chr4_5578300","  5578200"," 74","  8","  2"
"219","chr4_5578400","  5578300"," 85"," 14","  0"
"1107","gap 69","0","100","100","100"
"221","chr4_5672100","  5672000","341"," 27","  8"
"222","chr4_5672200","  5672100","316"," 21"," 10"
"1108","gap 70","0","100","100","100"
"224","chr4_5683000","  5682900","249"," 44","  8"
"225","chr4_5683100","  5683000","184"," 27","  3"
"1109","gap 71","0","100","100","100"
"227","chr4_5797900","  5797800","  0","  0","213"
"228","chr4_5798000","  5797900","  0","  0","181"
"1110","gap 72","0","100","100","100"
"230","chr4_5799500","  5799400","210"," 10","  0"
"231","chr4_5799600","  5799500"," 82","  8","  0"
"1111","gap 73","0","100","100","100"
"233","chr4_5820600","  5820500"," 75","  7","  0"
"234","chr4_5820700","  5820600"," 16","  2","  0"
"1112","gap 74","0","100","100","100"
"236","chr4_5999500","  5999400","253"," 44","  5"
"237","chr4_5999600","  5999500","186"," 52","  7"
"1113","gap 75","0","100","100","100"
"239","chr4_6000400","  6000300"," 52"," 20","  0"
"240","chr4_6000500","  6000400"," 62"," 19","  2"
"1114","gap 76","0","100","100","100"
"242","chr4_6039500","  6039400","222"," 59"," 11"
"243","chr4_6039600","  6039500","105"," 35","  5"
"1115","gap 77","0","100","100","100"
"245","chr4_6149100","  6149000","111"," 20"," 15"
"246","chr4_6149200","  6149100"," 82"," 10","  4"
"1116","gap 78","0","100","100","100"
"248","chr4_6154800","  6154700"," 37"," 10","  0"
"249","chr4_6154900","  6154800","107"," 15","  4"
"1117","gap 79","0","100","100","100"
"251","chr4_6176400","  6176300"," 59"," 20","  1"
"252","chr4_6176500","  6176400","150"," 41","  5"
"1118","gap 80","0","100","100","100"
"254","chr4_6191400","  6191300","  0","  0","140"
"255","chr4_6191500","  6191400","  0","  6","417"
"1119","gap 81","0","100","100","100"
"257","chr4_6272800","  6272700","192"," 48","  0"
"258","chr4_6272900","  6272800","161"," 36","  3"
"259","chr4_6273000","  6272900","204"," 61","  5"
"1120","gap 82","0","100","100","100"
"261","chr4_6314500","  6314400"," 47"," 39","  3"
"262","chr4_6314600","  6314500"," 30"," 15","  0"
"1122","gap 83","0","100","100","100"
"264","chr4_6328000","  6327900","247"," 89","  9"
"265","chr4_6328100","  6328000","181"," 49","  7"
"1123","gap 84","0","100","100","100"
"267","chr4_6362900","  6362800","271"," 49","  5"
"268","chr4_6363000","  6362900"," 78"," 18","  4"
"1124","gap 85","0","100","100","100"
"270","chr4_6366100","  6366000","  0","  0","185"
"271","chr4_6366200","  6366100","  0","  0","163"
"1125","gap 86","0","100","100","100"
"273","chr4_6444100","  6444000","210"," 66"," 12"
"274","chr4_6444200","  6444100","108"," 53","  5"
"1126","gap 87","0","100","100","100"
"276","chr4_6649700","  6649600"," 24","  0","  0"
"277","chr4_6649800","  6649700"," 53","  4","  0"
"278","chr4_6649900","  6649800"," 33","  0","  0"
"279","chr4_6650000","  6649900"," 83","  4","  0"
"1127","gap 88","0","100","100","100"
"281","chr4_6685600","  6685500"," 81","  9","  4"
"282","chr4_6685700","  6685600"," 69","  4","  0"
"1128","gap 89","0","100","100","100"
"284","chr4_6685900","  6685800","133"," 23"," 10"
"285","chr4_6686000","  6685900","140"," 24","  3"
"1129","gap 90","0","100","100","100"
"287","chr4_6718400","  6718300"," 82","127","115"
"288","chr4_6718500","  6718400"," 56","102"," 88"
"1130","gap 91","0","100","100","100"
"290","chr4_6753900","  6753800","182"," 45","  3"
"291","chr4_6754000","  6753900","152"," 22","  5"
"1132","gap 92","0","100","100","100"
"293","chr4_6835200","  6835100"," 76"," 18","  4"
"294","chr4_6835300","  6835200","161"," 35","  5"
"1133","gap 93","0","100","100","100"
"296","chr4_6840000","  6839900","236"," 92"," 62"
"297","chr4_6840100","  6840000","144"," 69"," 46"
"1134","gap 94","0","100","100","100"
"299","chr4_6892000","  6891900","138"," 49","  3"
"300","chr4_6892100","  6892000"," 46"," 11","  0"
"1135","gap 95","0","100","100","100"
"302","chr4_6989600","  6989500","  0","  2","298"
"303","chr4_6989700","  6989600","  0","  0","305"
"1136","gap 96","0","100","100","100"
"305","chr4_7061500","  7061400","223"," 32","  1"
"306","chr4_7061600","  7061500","212"," 30","  6"
"1137","gap 97","0","100","100","100"
"308","chr4_7098500","  7098400"," 31","  1","  0"
"309","chr4_7098600","  7098500"," 93","  4","  7"
"310","chr4_7098700","  7098600"," 17","  0","  0"
"1138","gap 98","0","100","100","100"
"312","chr4_7101600","  7101500","  8","  4","  0"
"313","chr4_7101700","  7101600"," 15","  0","  0"
"314","chr4_7101800","  7101700"," 19","  0","  0"
"315","chr4_7101900","  7101800"," 20","  0","  0"
"316","chr4_7102000","  7101900"," 12","  0","  0"
"1139","gap 99","0","100","100","100"
"318","chr4_7133600","  7133500","154","  0","  3"
"319","chr4_7133700","  7133600"," 30","  0","  0"
"1140","gap 100","0","100","100","100"
"321","chr4_7165500","  7165400"," 29","  2","  0"
"322","chr4_7165600","  7165500"," 21","  4","  0"
"1141","gap 101","0","100","100","100"
"324","chr4_7170100","  7170000"," 49","  5","  0"
"325","chr4_7170200","  7170100"," 83"," 12","  0"
"1142","gap 102","0","100","100","100"
"327","chr4_7204900","  7204800","190"," 30","  7"
"328","chr4_7205000","  7204900"," 21","  0","  0"
"1143","gap 103","0","100","100","100"
"330","chr4_7302000","  7301900"," 23","  0","  0"
"331","chr4_7302100","  7302000"," 16","  0","  0"
"332","chr4_7302200","  7302100","101","  3","  0"
"1144","gap 104","0","100","100","100"
"334","chr4_7322800","  7322700","251","  4","  0"
"335","chr4_7322900","  7322800","149","  0","  0"
"1145","gap 105","0","100","100","100"
"337","chr4_7326900","  7326800","239"," 25","  4"
"338","chr4_7327000","  7326900","134"," 12","  0"
"1146","gap 106","0","100","100","100"
"340","chr4_7625400","  7625300"," 20","  0","  0"
"341","chr4_7625500","  7625400"," 25","  0","  0"
"342","chr4_7625600","  7625500"," 19","  0","  0"
"343","chr4_7625700","  7625600","143","  3","  0"
"1147","gap 107","0","100","100","100"
"345","chr4_7650800","  7650700"," 19","  3","  0"
"346","chr4_7650900","  7650800"," 51"," 33","  2"
"1148","gap 108","0","100","100","100"
"348","chr4_7651600","  7651500","126"," 14","  0"
"349","chr4_7651700","  7651600","139"," 23","  0"
"1149","gap 109","0","100","100","100"
"351","chr4_7652000","  7651900"," 36","  9","  0"
"352","chr4_7652100","  7652000"," 30","  3","  0"
"1150","gap 110","0","100","100","100"
"354","chr4_7660300","  7660200","  8","  0","  0"
"355","chr4_7660400","  7660300"," 95"," 23","  3"
"1152","gap 111","0","100","100","100"
"357","chr4_7666200","  7666100"," 43"," 27","  0"
"358","chr4_7666300","  7666200"," 69"," 26","  0"
"1153","gap 112","0","100","100","100"
"360","chr4_7694600","  7694500","147"," 59","  6"
"361","chr4_7694700","  7694600","108"," 30","  4"
"1154","gap 113","0","100","100","100"
"363","chr4_7702800","  7702700","204","  0","  3"
"364","chr4_7702900","  7702800"," 74","  0","  0"
"1155","gap 114","0","100","100","100"
"366","chr4_7703300","  7703200"," 72","  0","  0"
"367","chr4_7703400","  7703300","247","  3","  0"
"1156","gap 115","0","100","100","100"
"369","chr4_7713400","  7713300"," 74"," 18","  0"
"370","chr4_7713500","  7713400","160"," 44","  3"
"1157","gap 116","0","100","100","100"
"372","chr4_7759800","  7759700","156"," 35","  0"
"373","chr4_7759900","  7759800","290"," 44","  3"
"1158","gap 117","0","100","100","100"
"375","chr4_7834900","  7834800"," 40","  9","  0"
"376","chr4_7835000","  7834900"," 13","  0","  0"
"1159","gap 118","0","100","100","100"
"378","chr4_7835500","  7835400"," 12","  0","  0"
"379","chr4_7835600","  7835500"," 50","  2","  0"
"1160","gap 119","0","100","100","100"
"381","chr4_7869800","  7869700"," 81","  0","  0"
"382","chr4_7869900","  7869800","107","  0","  0"
"1162","gap 120","0","100","100","100"
"384","chr4_7879300","  7879200","292"," 33"," 10"
"385","chr4_7879400","  7879300"," 35","  0","  0"
"1163","gap 121","0","100","100","100"
"387","chr4_7880000","  7879900"," 23","  5","  0"
"388","chr4_7880100","  7880000"," 60","  6","  2"
"1164","gap 122","0","100","100","100"
"390","chr4_7937400","  7937300","228"," 36","  3"
"391","chr4_7937500","  7937400","114"," 25","  0"
"392","chr4_7937600","  7937500"," 73"," 15","  0"
"1165","gap 123","0","100","100","100"
"394","chr4_7946100","  7946000","274"," 56","  2"
"395","chr4_7946200","  7946100","118"," 24","  0"
"396","chr4_7946300","  7946200","137"," 15","  2"
"1166","gap 124","0","100","100","100"
"398","chr4_7990300","  7990200","164"," 26","  4"
"399","chr4_7990400","  7990300","142"," 32","  2"
"1167","gap 125","0","100","100","100"
"401","chr4_7997300","  7997200"," 23"," 37"," 93"
"402","chr4_7997400","  7997300"," 27"," 45","107"
"1168","gap 126","0","100","100","100"
"404","chr4_8118000","  8117900"," 59","  7","  0"
"405","chr4_8118100","  8118000"," 54","  3","  0"
"1169","gap 127","0","100","100","100"
"407","chr4_8119400","  8119300"," 46","  6","  0"
"408","chr4_8119500","  8119400"," 19","  0","  0"
"1170","gap 128","0","100","100","100"
"410","chr4_8123400","  8123300"," 28","  6","  0"
"411","chr4_8123500","  8123400"," 29","  0","  0"
"412","chr4_8123600","  8123500","174"," 20","  2"
"1171","gap 129","0","100","100","100"
"414","chr4_8181100","  8181000","167"," 28","  0"
"415","chr4_8181200","  8181100","176"," 17","  0"
"1172","gap 130","0","100","100","100"
"417","chr4_8297800","  8297700","128","  0","  0"
"418","chr4_8297900","  8297800","156","  5","  0"
"419","chr4_8298000","  8297900"," 91","  0","  0"
"420","chr4_8298100","  8298000"," 68","  0","  0"
"421","chr4_8298200","  8298100"," 86","  5","  0"
"1173","gap 131","0","100","100","100"
"423","chr4_8303000","  8302900"," 95","  5","  5"
"424","chr4_8303100","  8303000"," 92"," 15","  5"
"1174","gap 132","0","100","100","100"
"426","chr4_8305700","  8305600"," 33","  9","  0"
"427","chr4_8305800","  8305700"," 52","  8","  0"
"1175","gap 133","0","100","100","100"
"429","chr4_8314100","  8314000"," 71"," 29","  0"
"430","chr4_8314200","  8314100"," 26","  3","  0"
"1176","gap 134","0","100","100","100"
"432","chr4_8314900","  8314800"," 19","  0","  0"
"433","chr4_8315000","  8314900"," 95"," 21","  0"
"1177","gap 135","0","100","100","100"
"435","chr4_8394900","  8394800","  5","  2"," 31"
"436","chr4_8395000","  8394900","  9","  8"," 74"
"437","chr4_8395100","  8395000"," 10","  6"," 38"
"1178","gap 136","0","100","100","100"
"439","chr4_8443300","  8443200"," 62","  0","  0"
"440","chr4_8443400","  8443300"," 54","  0","  0"
"441","chr4_8443500","  8443400"," 80","  0","  0"
"442","chr4_8443600","  8443500","102","  3","  0"
"443","chr4_8443700","  8443600"," 31","  0","  0"
"1179","gap 137","0","100","100","100"
"445","chr4_8462500","  8462400","128","  9","  0"
"446","chr4_8462600","  8462500","223"," 16","  0"
"1180","gap 138","0","100","100","100"
"448","chr4_8465400","  8465300","164"," 48","  4"
"449","chr4_8465500","  8465400"," 83"," 29","  8"
"1182","gap 139","0","100","100","100"
"451","chr4_8601700","  8601600","330"," 62","  6"
"452","chr4_8601800","  8601700","177"," 20","  7"
"453","chr4_8601900","  8601800"," 32","  4","  0"
"454","chr4_8602000","  8601900","299"," 61"," 24"
"455","chr4_8602100","  8602000","251"," 62"," 13"
"1183","gap 140","0","100","100","100"
"457","chr4_8648000","  8647900","  0","  0","194"
"458","chr4_8648100","  8648000","  0","  0","221"
"1184","gap 141","0","100","100","100"
"460","chr4_8661700","  8661600"," 43","  0","  0"
"461","chr4_8661800","  8661700"," 54","  6","  0"
"462","chr4_8661900","  8661800"," 25","  0","  0"
"463","chr4_8662000","  8661900","116"," 16","  0"
"1185","gap 142","0","100","100","100"
"465","chr4_8739000","  8738900","211"," 80"," 57"
"466","chr4_8739100","  8739000","178"," 62"," 43"
"1186","gap 143","0","100","100","100"
"468","chr4_8750600","  8750500","108"," 50","159"
"469","chr4_8750700","  8750600","147"," 61","184"
"1187","gap 144","0","100","100","100"
"471","chr4_8763000","  8762900","231"," 67"," 96"
"472","chr4_8763100","  8763000","206"," 63"," 65"
"1188","gap 145","0","100","100","100"
"474","chr4_8825000","  8824900","140"," 59"," 14"
"475","chr4_8825100","  8825000","191"," 54"," 13"
"1189","gap 146","0","100","100","100"
"477","chr4_8834800","  8834700","322","101"," 14"
"478","chr4_8834900","  8834800","259"," 73","  4"
"1190","gap 147","0","100","100","100"
"480","chr4_8844500","  8844400"," 90","  7","  0"
"481","chr4_8844600","  8844500"," 62","  0","  0"
"482","chr4_8844700","  8844600","134","  4","  0"
"1192","gap 148","0","100","100","100"
"484","chr4_8898500","  8898400","118"," 21","  0"
"485","chr4_8898600","  8898500","284"," 37","  4"
"1193","gap 149","0","100","100","100"
"487","chr4_8910300","  8910200"," 95"," 98","142"
"488","chr4_8910400","  8910300"," 26"," 31"," 58"
"1194","gap 150","0","100","100","100"
"490","chr4_8919600","  8919500","226"," 62"," 10"
"491","chr4_8919700","  8919600"," 96"," 28","  4"
"1195","gap 151","0","100","100","100"
"493","chr4_8943300","  8943200","128","108"," 24"
"494","chr4_8943400","  8943300","158","121"," 39"
"1196","gap 152","0","100","100","100"
"496","chr4_9012700","  9012600","104"," 38"," 14"
"497","chr4_9012800","  9012700","156"," 81"," 11"
"1197","gap 153","0","100","100","100"
"499","chr4_9033800","  9033700","338"," 52","  5"
"500","chr4_9033900","  9033800","213"," 39","  5"
"501","chr4_9034000","  9033900","128"," 20","  3"
"1198","gap 154","0","100","100","100"
"503","chr4_9085500","  9085400","120"," 48","  5"
"504","chr4_9085600","  9085500","110"," 47","  0"
"1199","gap 155","0","100","100","100"
"506","chr4_9090400","  9090300","251"," 76","  3"
"507","chr4_9090500","  9090400","174"," 37","  0"
"508","chr4_9090600","  9090500","270"," 45","  3"
"1200","gap 156","0","100","100","100"
"510","chr4_9131700","  9131600","179"," 87"," 16"
"511","chr4_9131800","  9131700","138"," 64"," 17"
"1201","gap 157","0","100","100","100"
"513","chr4_9133400","  9133300","256"," 82"," 85"
"514","chr4_9133500","  9133400"," 88"," 44"," 45"
"1202","gap 158","0","100","100","100"
"516","chr4_9151100","  9151000"," 70","  3","  0"
"517","chr4_9151200","  9151100"," 32","  2","  0"
"1203","gap 159","0","100","100","100"
"519","chr4_9182600","  9182500","233"," 56","  7"
"520","chr4_9182700","  9182600","109"," 37","  4"
"1204","gap 160","0","100","100","100"
"522","chr4_9206700","  9206600","265"," 68"," 12"
"523","chr4_9206800","  9206700"," 18","  5","  0"
"1205","gap 161","0","100","100","100"
"525","chr4_9212100","  9212000","203"," 22","  0"
"526","chr4_9212200","  9212100"," 86","  8","  0"
"1206","gap 162","0","100","100","100"
"528","chr4_9401300","  9401200","102","  0","  0"
"529","chr4_9401400","  9401300"," 97","  0","  0"
"1207","gap 163","0","100","100","100"
"531","chr4_9413600","  9413500","125"," 54"," 27"
"532","chr4_9413700","  9413600","105"," 75"," 21"
"1208","gap 164","0","100","100","100"
"534","chr4_9423100","  9423000","142"," 62"," 38"
"535","chr4_9423200","  9423100","111"," 62"," 21"
"1209","gap 165","0","100","100","100"
"537","chr4_9441000","  9440900","200"," 36","  0"
"538","chr4_9441100","  9441000"," 55"," 17","  0"
"1210","gap 166","0","100","100","100"
"540","chr4_9514500","  9514400","240"," 54","  4"
"541","chr4_9514600","  9514500","259"," 68","  7"
"542","chr4_9514700","  9514600","195"," 49","  4"
"1212","gap 167","0","100","100","100"
"544","chr4_9518100","  9518000","242"," 76"," 13"
"545","chr4_9518200","  9518100","244"," 68","  8"
"1213","gap 168","0","100","100","100"
"547","chr4_9561400","  9561300","417"," 38","  3"
"548","chr4_9561500","  9561400","336"," 25","  6"
"1214","gap 169","0","100","100","100"
"550","chr4_9585800","  9585700"," 21","  0","  0"
"551","chr4_9585900","  9585800"," 22","  0","  0"
"552","chr4_9586000","  9585900"," 29","  6","  0"
"1215","gap 170","0","100","100","100"
"554","chr4_9602100","  9602000","180"," 34","  4"
"555","chr4_9602200","  9602100"," 68","  8","  0"
"1216","gap 171","0","100","100","100"
"557","chr4_9603200","  9603100","215"," 64","  6"
"558","chr4_9603300","  9603200","208"," 47"," 12"
"1217","gap 172","0","100","100","100"
"560","chr4_9604600","  9604500","101"," 27","  0"
"561","chr4_9604700","  9604600","218"," 48","  8"
"1218","gap 173","0","100","100","100"
"563","chr4_9710500","  9710400","297"," 59","  6"
"564","chr4_9710600","  9710500"," 59"," 20","  0"
"1219","gap 174","0","100","100","100"
"566","chr4_9722900","  9722800"," 29","  0","  0"
"567","chr4_9723000","  9722900","103"," 14","  0"
"1220","gap 175","0","100","100","100"
"569","chr4_9728800","  9728700","  9","  0","  0"
"570","chr4_9728900","  9728800","104","  3","  6"
"1222","gap 176","0","100","100","100"
"572","chr4_9752100","  9752000","  8","  0","  0"
"573","chr4_9752200","  9752100","150","  7"," 16"
"1223","gap 177","0","100","100","100"
"575","chr4_9794300","  9794200","247"," 93"," 16"
"576","chr4_9794400","  9794300","173"," 52","  4"
"1224","gap 178","0","100","100","100"
"578","chr4_9997900","  9997800"," 55","  4","  0"
"579","chr4_9998000","  9997900","168"," 18","  0"
"1225","gap 179","0","100","100","100"
"581","chr4_10047500"," 10047400","264"," 55"," 16"
"582","chr4_10047600"," 10047500","315"," 60"," 12"
"1226","gap 180","0","100","100","100"
