"","binID","start","high","medium","low"
"464","chr19_6922700"," 6922600","  0","  4","155"
"1193","gap 151","0","100","100","100"
"466","chr19_6945300"," 6945200"," 96"," 32","  2"
"467","chr19_6945400"," 6945300"," 56"," 10","  0"
"1194","gap 152","0","100","100","100"
"469","chr19_6980800"," 6980700","  0","  0"," 76"
"470","chr19_6980900"," 6980800","  0","  0"," 78"
"1195","gap 153","0","100","100","100"
"472","chr19_6994200"," 6994100","213"," 56","  4"
"473","chr19_6994300"," 6994200","126"," 16","  2"
"1196","gap 154","0","100","100","100"
"475","chr19_7014900"," 7014800","221"," 33","  4"
"476","chr19_7015000"," 7014900","205"," 23","  1"
"1197","gap 155","0","100","100","100"
"478","chr19_7032200"," 7032100","190"," 28","  0"
"479","chr19_7032300"," 7032200","163"," 22","  3"
"1198","gap 156","0","100","100","100"
"481","chr19_7040700"," 7040600","  0","  0"," 91"
"482","chr19_7040800"," 7040700","  0","  7","269"
"1199","gap 157","0","100","100","100"
"484","chr19_7057600"," 7057500","  0"," 10","182"
"485","chr19_7057700"," 7057600","  0"," 10","234"
"1200","gap 158","0","100","100","100"
"487","chr19_7278100"," 7278000"," 61","  0","  0"
"488","chr19_7278200"," 7278100"," 47","  4","  0"
"1201","gap 159","0","100","100","100"
"490","chr19_7290800"," 7290700","183"," 53","  2"
"491","chr19_7290900"," 7290800","103"," 23","  0"
"1202","gap 160","0","100","100","100"
"493","chr19_7398800"," 7398700"," 38"," 46"," 39"
"494","chr19_7398900"," 7398800"," 71"," 49"," 72"
"1203","gap 161","0","100","100","100"
"496","chr19_7421500"," 7421400"," 87"," 34"," 11"
"497","chr19_7421600"," 7421500","103"," 24"," 17"
"1204","gap 162","0","100","100","100"
"499","chr19_7464900"," 7464800"," 47","  0","  0"
"500","chr19_7465000"," 7464900","157"," 11","  0"
"1205","gap 163","0","100","100","100"
"502","chr19_7533300"," 7533200","138"," 33","  0"
"503","chr19_7533400"," 7533300","257"," 44","  7"
"1206","gap 164","0","100","100","100"
"505","chr19_7637500"," 7637400","179"," 27","  9"
"506","chr19_7637600"," 7637500","244"," 37","  8"
"1207","gap 165","0","100","100","100"
"508","chr19_7658600"," 7658500","  7","  3","  0"
"509","chr19_7658700"," 7658600"," 18","  2","  0"
"1208","gap 166","0","100","100","100"
"511","chr19_7671900"," 7671800"," 10"," 10"," 21"
"512","chr19_7672000"," 7671900"," 16"," 24"," 94"
"1209","gap 167","0","100","100","100"
"514","chr19_7680800"," 7680700"," 22","  0","  0"
"515","chr19_7680900"," 7680800"," 19","  0","  0"
"1210","gap 168","0","100","100","100"
"517","chr19_7774300"," 7774200"," 22","  0","  0"
"518","chr19_7774400"," 7774300"," 12","  0","  0"
"1212","gap 169","0","100","100","100"
"520","chr19_7777700"," 7777600","152"," 37"," 11"
"521","chr19_7777800"," 7777700","123"," 42","  6"
"1213","gap 170","0","100","100","100"
"523","chr19_7824100"," 7824000"," 51"," 12","  6"
"524","chr19_7824200"," 7824100"," 50"," 14"," 14"
"1214","gap 171","0","100","100","100"
"526","chr19_7837100"," 7837000"," 19","  0","  0"
"527","chr19_7837200"," 7837100"," 15","  3","  0"
"528","chr19_7837300"," 7837200"," 35"," 11","  2"
"1215","gap 172","0","100","100","100"
"530","chr19_7838700"," 7838600","  5","  3","  0"
"531","chr19_7838800"," 7838700"," 61","  8","  0"
"1216","gap 173","0","100","100","100"
"533","chr19_7875500"," 7875400","210"," 53"," 11"
"534","chr19_7875600"," 7875500","145"," 41"," 10"
"1217","gap 174","0","100","100","100"
"536","chr19_7993300"," 7993200","142"," 27","  5"
"537","chr19_7993400"," 7993300","125"," 16","  6"
"1218","gap 175","0","100","100","100"
"539","chr19_8010700"," 8010600","173"," 21","  1"
"540","chr19_8010800"," 8010700"," 69","  2","  0"
"1219","gap 176","0","100","100","100"
"542","chr19_8037000"," 8036900","151"," 74"," 16"
"543","chr19_8037100"," 8037000","160"," 86"," 32"
"1220","gap 177","0","100","100","100"
"545","chr19_8039900"," 8039800","186"," 56"," 11"
"546","chr19_8040000"," 8039900"," 44"," 11","  0"
"1222","gap 178","0","100","100","100"
"548","chr19_8058100"," 8058000"," 25","  8","  1"
"549","chr19_8058200"," 8058100","190"," 29","  3"
"1223","gap 179","0","100","100","100"
"551","chr19_8118700"," 8118600"," 26"," 20","  6"
"552","chr19_8118800"," 8118700"," 31","  8","  4"
"1224","gap 180","0","100","100","100"
"554","chr19_8135000"," 8134900"," 68"," 62"," 17"
"555","chr19_8135100"," 8135000"," 50"," 56"," 13"
"1225","gap 181","0","100","100","100"
"557","chr19_8245600"," 8245500"," 10","  6","  0"
"558","chr19_8245700"," 8245600"," 18","  5","  0"
"1226","gap 182","0","100","100","100"
"560","chr19_8247700"," 8247600"," 75","  8","  3"
"561","chr19_8247800"," 8247700"," 40","  7","  0"
"1227","gap 183","0","100","100","100"
"563","chr19_8249800"," 8249700"," 23","  0","  0"
"564","chr19_8249900"," 8249800"," 23","  3","  0"
"1228","gap 184","0","100","100","100"
"566","chr19_8256900"," 8256800"," 72","  5","  0"
"567","chr19_8257000"," 8256900","157"," 16","  4"
"1229","gap 185","0","100","100","100"
"569","chr19_8282800"," 8282700"," 66"," 13","  2"
"570","chr19_8282900"," 8282800"," 26"," 11","  0"
"1230","gap 186","0","100","100","100"
