"","binID","start","high","medium","low"
"59","chrX_3720300","  3720200"," 13","  0","  0"
"60","chrX_3720400","  3720300"," 15","  5","  0"
"124","gap 19","0","100","100","100"
"62","chrX_3741400","  3741300"," 16","  0","  0"
"63","chrX_3741500","  3741400"," 21","  0","  0"
"64","chrX_3741600","  3741500"," 13","  0","  0"
"125","gap 20","0","100","100","100"
"66","chrX_3781900","  3781800"," 32","  2","  0"
"67","chrX_3782000","  3781900"," 19","  0","  0"
"126","gap 21","0","100","100","100"
"69","chrX_3782600","  3782500"," 11","  1","  0"
"70","chrX_3782700","  3782600"," 96"," 45","  1"
"127","gap 22","0","100","100","100"
"72","chrX_3805400","  3805300","  1","  6","  3"
"73","chrX_3805500","  3805400"," 18"," 13","  4"
"128","gap 23","0","100","100","100"
"75","chrX_3817100","  3817000"," 17","  7","  1"
"76","chrX_3817200","  3817100"," 12"," 11","  2"
"77","chrX_3817300","  3817200"," 12","  3","  0"
"129","gap 24","0","100","100","100"
"79","chrX_3823400","  3823300"," 14","  0","  0"
"80","chrX_3823500","  3823400"," 14","  6","  0"
"81","chrX_3823600","  3823500","  6","  5","  0"
"130","gap 25","0","100","100","100"
"83","chrX_3844600","  3844500"," 26"," 28"," 11"
"84","chrX_3844700","  3844600"," 12","  8","  0"
"131","gap 26","0","100","100","100"
"86","chrX_3848700","  3848600"," 22"," 19","  1"
"87","chrX_3848800","  3848700","  7","  6","  0"
"132","gap 27","0","100","100","100"
"89","chrX_3852100","  3852000"," 21","  1","  2"
"90","chrX_3852200","  3852100"," 43"," 16","  3"
"133","gap 28","0","100","100","100"
"92","chrX_4051700","  4051600"," 22","  5","  0"
"93","chrX_4051800","  4051700"," 31","  3","  0"
"94","chrX_4051900","  4051800"," 19","  0","  0"
"134","gap 29","0","100","100","100"
"96","chrX_4103800","  4103700"," 66","  9","  1"
"97","chrX_4103900","  4103800","  8","  2","  0"
"135","gap 30","0","100","100","100"
"99","chrX_4137900","  4137800"," 25","  7","  2"
"100","chrX_4138000","  4137900","  5","  0","  2"
"136","gap 31","0","100","100","100"
"102","chrX_4382300","  4382200"," 12","  4","  0"
"103","chrX_4382400","  4382300"," 13","  0","  0"
"137","gap 32","0","100","100","100"
"105","chrX_4386500","  4386400"," 30","  9","  0"
"106","chrX_4386600","  4386500","  9","  0","  0"
"138","gap 33","0","100","100","100"
"108","chrX_4436700","  4436600","122","  9","  3"
"109","chrX_4436800","  4436700","  7","  1","  0"
"139","gap 34","0","100","100","100"
"1111","chrX_4442500","  4442400","  3"," 27","  8"
"1121","chrX_4442600","  4442500","  3","  7","  4"
"140","gap 35","0","100","100","100"
"1141","chrX_4445400","  4445300"," 12","  2","  0"
"1151","chrX_4445500","  4445400","  9","  4","  0"
"1161","chrX_4445600","  4445500"," 14","  0","  0"
"141","gap 36","0","100","100","100"
"1181","chrX_4445900","  4445800","  6","  2","  0"
"1191","chrX_4446000","  4445900"," 27","  0","  0"
"142","gap 37","0","100","100","100"
"1211","chrX_4474100","  4474000"," 26","  8","  5"
"1221","chrX_4474200","  4474100"," 32","  7","  2"
"143","gap 38","0","100","100","100"
"1241","chrX_4474500","  4474400"," 24","  1","  0"
"1251","chrX_4474600","  4474500"," 18","  3","  0"
"1261","chrX_4474700","  4474600"," 22"," 11","  0"
"1271","chrX_4474800","  4474700"," 53"," 14","  3"
"144","gap 39","0","100","100","100"
"1291","chrX_4494200","  4494100"," 35"," 12","  2"
"1301","chrX_4494300","  4494200"," 30"," 11","  7"
"145","gap 40","0","100","100","100"
"1321","chrX_4498200","  4498100"," 43","  9","  0"
"1331","chrX_4498300","  4498200"," 45"," 10","  1"
"146","gap 41","0","100","100","100"
"1351","chrX_4516900","  4516800"," 19","  8","  0"
"1361","chrX_4517000","  4516900"," 22"," 10","  5"
"147","gap 42","0","100","100","100"
"1381","chrX_4521500","  4521400"," 15"," 22","  2"
"1391","chrX_4521600","  4521500","  7","  4","  0"
"148","gap 43","0","100","100","100"
"1411","chrX_4535100","  4535000","  5","  7","  3"
"1421","chrX_4535200","  4535100","  9"," 14","  0"
"149","gap 44","0","100","100","100"
"1441","chrX_4538900","  4538800"," 37","  9","  7"
"1451","chrX_4539000","  4538900"," 13","  3","  2"
"150","gap 45","0","100","100","100"
"1471","chrX_4552500","  4552400","127"," 26","  5"
"1481","chrX_4552600","  4552500"," 73"," 28","  4"
"151","gap 46","0","100","100","100"
"1501","chrX_4560600","  4560500"," 26"," 27","  9"
"1511","chrX_4560700","  4560600"," 25"," 12"," 11"
"152","gap 47","0","100","100","100"
"153","chrX_4562600","  4562500","  8","  0","  0"
"154","chrX_4562700","  4562600"," 17","  9","  5"
"155","gap 48","0","100","100","100"
"156","chrX_4584400","  4584300"," 14","  2","  4"
"157","chrX_4584500","  4584400","  6","  0","  0"
"158","gap 49","0","100","100","100"
"159","chrX_4592000","  4591900"," 86"," 10","  1"
"160","chrX_4592100","  4592000"," 23","  0","  0"
"161","gap 50","0","100","100","100"
"162","chrX_4605700","  4605600","  8"," 10","  1"
"163","chrX_4605800","  4605700","  8","  8","  2"
"164","gap 51","0","100","100","100"
"165","chrX_4611100","  4611000"," 22","  2","  1"
"166","chrX_4611200","  4611100"," 43","  2","  0"
"167","gap 52","0","100","100","100"
"168","chrX_4616600","  4616500"," 19","  4","  0"
"169","chrX_4616700","  4616600"," 13","  0","  2"
"170","chrX_4616800","  4616700"," 16","  2","  0"
"171","gap 53","0","100","100","100"
"172","chrX_4638600","  4638500"," 35","  7","  0"
"173","chrX_4638700","  4638600"," 11","  1","  0"
"174","gap 54","0","100","100","100"
"175","chrX_4643400","  4643300"," 14","  0","  0"
"176","chrX_4643500","  4643400"," 14","  6","  0"
"177","gap 55","0","100","100","100"
"178","chrX_4644500","  4644400"," 21","  4","  0"
"179","chrX_4644600","  4644500"," 26","  5","  5"
"180","chrX_4644700","  4644600"," 21","  9","  1"
"181","gap 56","0","100","100","100"
"182","chrX_4655400","  4655300"," 26","  8","  0"
"183","chrX_4655500","  4655400"," 12","  2","  0"
"184","gap 57","0","100","100","100"
"185","chrX_4663000","  4662900"," 55"," 27","  2"
"186","chrX_4663100","  4663000"," 14","  6","  0"
"187","gap 58","0","100","100","100"
"188","chrX_4881300","  4881200"," 13","  5","  0"
"189","chrX_4881400","  4881300"," 11","  6","  1"
"190","gap 59","0","100","100","100"
"191","chrX_4888500","  4888400","  6","  6","  2"
"192","chrX_4888600","  4888500"," 18"," 10","  0"
"193","gap 60","0","100","100","100"
"194","chrX_4918600","  4918500"," 16","  4","  0"
"195","chrX_4918700","  4918600"," 10","  0","  0"
"196","gap 61","0","100","100","100"
"197","chrX_4939900","  4939800"," 13","  3","  0"
"198","chrX_4940000","  4939900"," 19","  0","  0"
"199","gap 62","0","100","100","100"
"200","chrX_5101700","  5101600"," 84"," 48"," 13"
"201","chrX_5101800","  5101700"," 37"," 30","  8"
"1100","gap 63","0","100","100","100"
"203","chrX_5102400","  5102300"," 14","  0","  0"
"204","chrX_5102500","  5102400"," 14","  0","  0"
"1101","gap 64","0","100","100","100"
"206","chrX_5234100","  5234000"," 45"," 16"," 11"
"207","chrX_5234200","  5234100","  8","  2","  0"
"1102","gap 65","0","100","100","100"
"209","chrX_5253200","  5253100"," 67"," 15","  2"
"210","chrX_5253300","  5253200"," 39"," 15","  4"
"1103","gap 66","0","100","100","100"
"212","chrX_5258200","  5258100"," 19","  3","  6"
"213","chrX_5258300","  5258200"," 12","  0","  0"
"1104","gap 67","0","100","100","100"
"215","chrX_5262900","  5262800"," 57"," 30"," 11"
"216","chrX_5263000","  5262900"," 11","  3","  1"
"1105","gap 68","0","100","100","100"
"218","chrX_5264100","  5264000"," 17","  0","  0"
"219","chrX_5264200","  5264100"," 42","  5","  0"
"1106","gap 69","0","100","100","100"
"221","chrX_5288800","  5288700"," 19","  6","  0"
"222","chrX_5288900","  5288800"," 45"," 11","  1"
"1107","gap 70","0","100","100","100"
"224","chrX_5366600","  5366500"," 37","  0","  0"
"225","chrX_5366700","  5366600"," 27","  0","  0"
"226","chrX_5366800","  5366700"," 20","  5","  0"
"227","chrX_5366900","  5366800"," 11","  0","  0"
"1108","gap 71","0","100","100","100"
"229","chrX_5367500","  5367400"," 50","  6","  2"
"230","chrX_5367600","  5367500"," 15","  5","  0"
"231","chrX_5367700","  5367600"," 28","  2","  0"
"232","chrX_5367800","  5367700"," 15","  1","  0"
"1109","gap 72","0","100","100","100"
"234","chrX_5369700","  5369600"," 13","  0","  0"
"235","chrX_5369800","  5369700"," 11","  0","  0"
"236","chrX_5369900","  5369800"," 32"," 14","  3"
"1110","gap 73","0","100","100","100"
"238","chrX_5468600","  5468500","  0","  2"," 23"
"239","chrX_5468700","  5468600","  4","  6"," 27"
"1112","gap 74","0","100","100","100"
"241","chrX_5543500","  5543400"," 73","  0","  1"
"242","chrX_5543600","  5543500","111","  1","  0"
"243","chrX_5543700","  5543600"," 61","  2","  0"
"1113","gap 75","0","100","100","100"
"245","chrX_5558300","  5558200"," 25","  6","  0"
"246","chrX_5558400","  5558300"," 66"," 15","  0"
"1114","gap 76","0","100","100","100"
"248","chrX_5560300","  5560200"," 31","  5","  2"
"249","chrX_5560400","  5560300"," 13","  0","  0"
"1115","gap 77","0","100","100","100"
"251","chrX_5571300","  5571200"," 27"," 10","  0"
"252","chrX_5571400","  5571300"," 91"," 43","  3"
"1116","gap 78","0","100","100","100"
"254","chrX_5575000","  5574900"," 61"," 37","  9"
"255","chrX_5575100","  5575000","112"," 44","  7"
"1117","gap 79","0","100","100","100"
"257","chrX_5634700","  5634600"," 59","  9","  0"
"258","chrX_5634800","  5634700"," 72","  7","  4"
"1118","gap 80","0","100","100","100"
"260","chrX_5639500","  5639400"," 35"," 25","  7"
"261","chrX_5639600","  5639500"," 14","  5","  0"
"1119","gap 81","0","100","100","100"
"263","chrX_5705500","  5705400"," 57"," 17","  6"
"264","chrX_5705600","  5705500","122"," 20","  6"
"1120","gap 82","0","100","100","100"
"266","chrX_5724500","  5724400"," 45","  7","  2"
"267","chrX_5724600","  5724500"," 65"," 17","  1"
"1122","gap 83","0","100","100","100"
"269","chrX_5818700","  5818600","  8","  0","  0"
"270","chrX_5818800","  5818700"," 30","  2","  3"
"271","chrX_5818900","  5818800","126"," 21","  3"
"1123","gap 84","0","100","100","100"
"273","chrX_5864600","  5864500","101"," 34","  6"
"274","chrX_5864700","  5864600","111"," 28","  7"
"1124","gap 85","0","100","100","100"
"276","chrX_5929000","  5928900"," 20","  5","  1"
"277","chrX_5929100","  5929000"," 55"," 22","  1"
"1125","gap 86","0","100","100","100"
"279","chrX_6071700","  6071600"," 71","  2","  0"
"280","chrX_6071800","  6071700"," 67","  0","  0"
"1126","gap 87","0","100","100","100"
"282","chrX_6082400","  6082300"," 37","  0","  0"
"283","chrX_6082500","  6082400"," 47","  0","  0"
"1127","gap 88","0","100","100","100"
"285","chrX_6083000","  6082900"," 20","  0","  0"
"286","chrX_6083100","  6083000"," 22","  0","  0"
"1128","gap 89","0","100","100","100"
"288","chrX_6092000","  6091900"," 24"," 21","127"
"289","chrX_6092100","  6092000","  7"," 16"," 84"
"1129","gap 90","0","100","100","100"
"291","chrX_6109400","  6109300"," 38"," 28"," 19"
"292","chrX_6109500","  6109400"," 77"," 47"," 62"
"1130","gap 91","0","100","100","100"
"294","chrX_6120800","  6120700"," 54","  6","  0"
"295","chrX_6120900","  6120800","141"," 38","  6"
"1131","gap 92","0","100","100","100"
"297","chrX_6164500","  6164400"," 67"," 15","  4"
"298","chrX_6164600","  6164500"," 89"," 26","  3"
"1132","gap 93","0","100","100","100"
"300","chrX_6400200","  6400100","  0","  0"," 19"
"301","chrX_6400300","  6400200","  2","  0"," 57"
"1133","gap 94","0","100","100","100"
"303","chrX_6490600","  6490500"," 75"," 41"," 24"
"304","chrX_6490700","  6490600"," 43"," 18"," 25"
"1134","gap 95","0","100","100","100"
"306","chrX_6549900","  6549800","132"," 13","  0"
"307","chrX_6550000","  6549900","121","  9","  0"
"1135","gap 96","0","100","100","100"
"309","chrX_6553900","  6553800"," 43"," 24","  2"
"310","chrX_6554000","  6553900"," 19","  6","  0"
"1136","gap 97","0","100","100","100"
"312","chrX_6559800","  6559700"," 83"," 16"," 10"
"313","chrX_6559900","  6559800","139"," 38","  6"
"1137","gap 98","0","100","100","100"
"315","chrX_6613200","  6613100"," 31","  3","  6"
"316","chrX_6613300","  6613200"," 32","  0","  1"
"1138","gap 99","0","100","100","100"
"318","chrX_6747300","  6747200"," 81","  5","  0"
"319","chrX_6747400","  6747300"," 68"," 12","  0"
"1139","gap 100","0","100","100","100"
"321","chrX_6752600","  6752500"," 83"," 20","  0"
"322","chrX_6752700","  6752600"," 90"," 13","  1"
"1140","gap 101","0","100","100","100"
"324","chrX_6778600","  6778500","  3","  2"," 35"
"325","chrX_6778700","  6778600","  1","  0"," 25"
"1142","gap 102","0","100","100","100"
"327","chrX_6779100","  6779000","  0","  0"," 18"
"328","chrX_6779200","  6779100","  0","  0"," 13"
"1143","gap 103","0","100","100","100"
"330","chrX_6860200","  6860100"," 52"," 39"," 36"
"331","chrX_6860300","  6860200"," 47"," 29"," 15"
"1144","gap 104","0","100","100","100"
"333","chrX_6963300","  6963200"," 19","  6","  0"
"334","chrX_6963400","  6963300"," 99"," 12","  0"
"1145","gap 105","0","100","100","100"
"336","chrX_7000200","  7000100"," 76"," 40"," 10"
"337","chrX_7000300","  7000200"," 35"," 14","  3"
"1146","gap 106","0","100","100","100"
"339","chrX_7000500","  7000400"," 48"," 15","  0"
"340","chrX_7000600","  7000500"," 51","  5","  0"
"1147","gap 107","0","100","100","100"
"342","chrX_7002600","  7002500"," 22"," 14","  3"
"343","chrX_7002700","  7002600"," 32"," 25","  7"
"1148","gap 108","0","100","100","100"
"345","chrX_7070500","  7070400"," 88"," 40","  3"
"346","chrX_7070600","  7070500"," 95"," 51","  5"
"1149","gap 109","0","100","100","100"
"348","chrX_7085300","  7085200"," 94"," 36","  8"
"349","chrX_7085400","  7085300"," 50"," 27","  2"
"1150","gap 110","0","100","100","100"
"351","chrX_7105500","  7105400"," 42"," 20","  1"
"352","chrX_7105600","  7105500"," 19"," 15","  0"
"1152","gap 111","0","100","100","100"
"354","chrX_7116900","  7116800"," 34"," 19","  2"
"355","chrX_7117000","  7116900","130"," 40"," 12"
"1153","gap 112","0","100","100","100"
"357","chrX_7118700","  7118600"," 70"," 36","  5"
"358","chrX_7118800","  7118700"," 45"," 34"," 10"
"1154","gap 113","0","100","100","100"
"360","chrX_7134000","  7133900"," 68"," 16"," 31"
"361","chrX_7134100","  7134000"," 67"," 30"," 23"
"1155","gap 114","0","100","100","100"
"363","chrX_7168000","  7167900","121"," 21","  6"
"364","chrX_7168100","  7168000"," 88"," 25","  1"
"1156","gap 115","0","100","100","100"
"366","chrX_7222600","  7222500","111","  9","  2"
"367","chrX_7222700","  7222600"," 56","  0","  1"
"1157","gap 116","0","100","100","100"
"369","chrX_7285600","  7285500"," 40","  8","  0"
"370","chrX_7285700","  7285600","114","  8","  1"
"1158","gap 117","0","100","100","100"
"372","chrX_7292500","  7292400"," 59"," 19","  0"
"373","chrX_7292600","  7292500"," 51"," 15","  2"
"1159","gap 118","0","100","100","100"
"375","chrX_7314900","  7314800"," 64"," 46"," 34"
"376","chrX_7315000","  7314900"," 47"," 33"," 20"
"1160","gap 119","0","100","100","100"
"378","chrX_7322500","  7322400","  0"," 12"," 95"
"379","chrX_7322600","  7322500","  0"," 21","119"
"1162","gap 120","0","100","100","100"
"381","chrX_7375200","  7375100","  8","  3"," 37"
"382","chrX_7375300","  7375200","  0","  0","  8"
"1163","gap 121","0","100","100","100"
"384","chrX_7376100","  7376000","  2","  1"," 51"
"385","chrX_7376200","  7376100","  3","  6"," 39"
"1164","gap 122","0","100","100","100"
"387","chrX_7522700","  7522600","104"," 15","  5"
"388","chrX_7522800","  7522700","129","  8","  2"
"1165","gap 123","0","100","100","100"
"390","chrX_7574600","  7574500","  6","  3"," 23"
"391","chrX_7574700","  7574600"," 17","  4"," 65"
"1166","gap 124","0","100","100","100"
"393","chrX_7602000","  7601900"," 64"," 35","  2"
"394","chrX_7602100","  7602000","121"," 42","  5"
"1167","gap 125","0","100","100","100"
"396","chrX_7610900","  7610800","  6","  4"," 21"
"397","chrX_7611000","  7610900","  8","  0"," 30"
"1168","gap 126","0","100","100","100"
"399","chrX_7655600","  7655500","131"," 19","  6"
"400","chrX_7655700","  7655600"," 95"," 17","  6"
"1169","gap 127","0","100","100","100"
"402","chrX_7667700","  7667600"," 67"," 20","  0"
"403","chrX_7667800","  7667700","151"," 31","  5"
"1170","gap 128","0","100","100","100"
"405","chrX_7714300","  7714200","  0","  0"," 13"
"406","chrX_7714400","  7714300","  0","  0","  7"
"407","chrX_7714500","  7714400","  0","  0"," 11"
"1171","gap 129","0","100","100","100"
"409","chrX_7737600","  7737500"," 78"," 23","  5"
"410","chrX_7737700","  7737600","127"," 27","  6"
"1172","gap 130","0","100","100","100"
"412","chrX_7749100","  7749000"," 32","  7","  0"
"413","chrX_7749200","  7749100","114"," 37","  0"
"1173","gap 131","0","100","100","100"
"415","chrX_7775100","  7775000"," 64"," 30","  8"
"416","chrX_7775200","  7775100"," 57"," 24","  6"
"1174","gap 132","0","100","100","100"
"418","chrX_7789300","  7789200"," 16"," 24","116"
"419","chrX_7789400","  7789300","  9"," 11"," 41"
"420","chrX_7789500","  7789400"," 20"," 15"," 98"
"1175","gap 133","0","100","100","100"
"422","chrX_7806700","  7806600","141"," 26","  7"
"423","chrX_7806800","  7806700","136"," 39","  3"
"1176","gap 134","0","100","100","100"
"425","chrX_7824000","  7823900"," 95"," 13","  3"
"426","chrX_7824100","  7824000"," 74","  4","  0"
"1177","gap 135","0","100","100","100"
"428","chrX_7825100","  7825000","126"," 28","  2"
"429","chrX_7825200","  7825100","188"," 60","  8"
"1178","gap 136","0","100","100","100"
"431","chrX_7878500","  7878400","  3","  0"," 67"
"432","chrX_7878600","  7878500","  2","  7"," 97"
"1179","gap 137","0","100","100","100"
"434","chrX_7884100","  7884000"," 11","  1"," 49"
"435","chrX_7884200","  7884100"," 16","  0"," 67"
"1180","gap 138","0","100","100","100"
"437","chrX_7899000","  7898900"," 14"," 26","117"
"438","chrX_7899100","  7899000","  3"," 11"," 74"
"1182","gap 139","0","100","100","100"
"440","chrX_7904300","  7904200"," 96"," 19","  1"
"441","chrX_7904400","  7904300","146"," 21","  5"
"1183","gap 140","0","100","100","100"
"443","chrX_7906300","  7906200"," 29","  6","  2"
"444","chrX_7906400","  7906300"," 37"," 16","  9"
"1184","gap 141","0","100","100","100"
"446","chrX_7915300","  7915200"," 95"," 15","  2"
"447","chrX_7915400","  7915300"," 74"," 24","  5"
"1185","gap 142","0","100","100","100"
"449","chrX_7923300","  7923200"," 32"," 53"," 44"
"450","chrX_7923400","  7923300"," 51"," 81"," 85"
"1186","gap 143","0","100","100","100"
"452","chrX_7926300","  7926200"," 71"," 29","  8"
"453","chrX_7926400","  7926300","120"," 29"," 19"
"1187","gap 144","0","100","100","100"
"455","chrX_7944800","  7944700"," 81"," 25","  4"
"456","chrX_7944900","  7944800"," 53"," 12","  1"
"457","chrX_7945000","  7944900","102"," 35","  6"
"1188","gap 145","0","100","100","100"
"459","chrX_7976600","  7976500","105"," 42"," 15"
"460","chrX_7976700","  7976600"," 23","  5","  3"
"1189","gap 146","0","100","100","100"
"462","chrX_7988900","  7988800","168"," 20","  5"
"463","chrX_7989000","  7988900"," 86"," 15","  2"
"1190","gap 147","0","100","100","100"
"465","chrX_7997500","  7997400"," 60"," 11","  3"
"466","chrX_7997600","  7997500","111"," 26","  8"
"1192","gap 148","0","100","100","100"
"468","chrX_8039500","  8039400"," 68"," 39","  8"
"469","chrX_8039600","  8039500"," 52"," 25","  2"
"1193","gap 149","0","100","100","100"
"471","chrX_8070700","  8070600"," 91","  0","  0"
"472","chrX_8070800","  8070700"," 80","  0","  0"
"1194","gap 150","0","100","100","100"
"474","chrX_8072800","  8072700","116"," 62"," 14"
"475","chrX_8072900","  8072800"," 51"," 44"," 12"
"1195","gap 151","0","100","100","100"
"477","chrX_8084000","  8083900"," 91"," 60"," 10"
"478","chrX_8084100","  8084000","110"," 48","  9"
"1196","gap 152","0","100","100","100"
"480","chrX_8089200","  8089100"," 16","  6","  0"
"481","chrX_8089300","  8089200"," 68"," 38","  9"
"1197","gap 153","0","100","100","100"
"483","chrX_8090300","  8090200"," 35"," 15","  3"
"484","chrX_8090400","  8090300"," 53"," 24","  0"
"1198","gap 154","0","100","100","100"
"486","chrX_8096700","  8096600","  0","  0"," 29"
"487","chrX_8096800","  8096700","  0","  0"," 18"
"1199","gap 155","0","100","100","100"
"489","chrX_8129100","  8129000"," 90","  0","  0"
"490","chrX_8129200","  8129100","101","  6","  0"
"1200","gap 156","0","100","100","100"
"492","chrX_8131900","  8131800"," 21"," 30"," 22"
"493","chrX_8132000","  8131900"," 16"," 24"," 38"
"1201","gap 157","0","100","100","100"
"495","chrX_8152200","  8152100","118"," 25","  3"
"496","chrX_8152300","  8152200","121"," 29"," 13"
"1202","gap 158","0","100","100","100"
"498","chrX_8153200","  8153100","162"," 24","  5"
"499","chrX_8153300","  8153200","100"," 20","  5"
"500","chrX_8153400","  8153300","176"," 25","  5"
"1203","gap 159","0","100","100","100"
"502","chrX_8170800","  8170700"," 61"," 34"," 13"
"503","chrX_8170900","  8170800"," 93"," 60"," 19"
"1204","gap 160","0","100","100","100"
"505","chrX_8175600","  8175500"," 10"," 19","125"
"506","chrX_8175700","  8175600","  0"," 12"," 74"
"1205","gap 161","0","100","100","100"
"508","chrX_8225100","  8225000"," 43"," 19","  9"
"509","chrX_8225200","  8225100"," 94"," 39"," 24"
"1206","gap 162","0","100","100","100"
"511","chrX_8243000","  8242900"," 88"," 10","  3"
"512","chrX_8243100","  8243000","118"," 27","  8"
"513","chrX_8243200","  8243100","129"," 20","  4"
"1207","gap 163","0","100","100","100"
"515","chrX_8252200","  8252100","  6","  2"," 37"
"516","chrX_8252300","  8252200","  9","  7"," 41"
"1208","gap 164","0","100","100","100"
"518","chrX_8260300","  8260200"," 58"," 27"," 11"
"519","chrX_8260400","  8260300"," 39"," 16","  1"
"1209","gap 165","0","100","100","100"
"521","chrX_8262500","  8262400","122"," 25","  0"
"522","chrX_8262600","  8262500","104"," 26","  4"
"1210","gap 166","0","100","100","100"
"524","chrX_8302000","  8301900"," 16","  8","  1"
"525","chrX_8302100","  8302000"," 89"," 28","  6"
"1212","gap 167","0","100","100","100"
"527","chrX_8373300","  8373200"," 25","  5","  0"
"528","chrX_8373400","  8373300"," 39"," 14","  8"
"1213","gap 168","0","100","100","100"
"530","chrX_8385600","  8385500","  7","  1","  0"
"531","chrX_8385700","  8385600","  4","  5","  0"
"1214","gap 169","0","100","100","100"
"533","chrX_8425400","  8425300"," 19"," 42","  7"
"534","chrX_8425500","  8425400"," 29"," 32","  4"
"1215","gap 170","0","100","100","100"
"536","chrX_8453000","  8452900"," 90"," 36"," 13"
"537","chrX_8453100","  8453000","113"," 25"," 12"
"1216","gap 171","0","100","100","100"
"539","chrX_8476000","  8475900"," 98","  7","  0"
"540","chrX_8476100","  8476000","122","  8","  0"
"1217","gap 172","0","100","100","100"
"542","chrX_8503100","  8503000"," 16","  0","  0"
"543","chrX_8503200","  8503100"," 11","  0","  0"
"544","chrX_8503300","  8503200","103","  4","  0"
"1218","gap 173","0","100","100","100"
"546","chrX_8517900","  8517800","100","  4","  0"
"547","chrX_8518000","  8517900"," 15","  0","  0"
"1219","gap 174","0","100","100","100"
"549","chrX_8529700","  8529600"," 44"," 21"," 12"
"550","chrX_8529800","  8529700"," 28"," 18"," 12"
"1220","gap 175","0","100","100","100"
"552","chrX_8557200","  8557100"," 20","  7","  0"
"553","chrX_8557300","  8557200"," 12","  3","  1"
"1222","gap 176","0","100","100","100"
"555","chrX_8557700","  8557600"," 17","  0","  0"
"556","chrX_8557800","  8557700"," 74","  3","  0"
"557","chrX_8557900","  8557800"," 41","  0","  0"
"1223","gap 177","0","100","100","100"
"559","chrX_8573300","  8573200","138"," 38","  6"
"560","chrX_8573400","  8573300"," 86"," 23","  0"
"1224","gap 178","0","100","100","100"
"562","chrX_8575300","  8575200"," 50","  4","  0"
"563","chrX_8575400","  8575300"," 45","  4","  0"
"564","chrX_8575500","  8575400"," 48","  0","  0"
"1225","gap 179","0","100","100","100"
"566","chrX_8585400","  8585300"," 97"," 20"," 12"
"567","chrX_8585500","  8585400"," 19","  2","  0"
"568","chrX_8585600","  8585500"," 39"," 12","  2"
"1226","gap 180","0","100","100","100"
"570","chrX_8614500","  8614400"," 35"," 57","  9"
"571","chrX_8614600","  8614500"," 39"," 48"," 14"
"1227","gap 181","0","100","100","100"
"573","chrX_8651800","  8651700"," 98"," 44","  5"
"574","chrX_8651900","  8651800"," 18","  8","  0"
"1228","gap 182","0","100","100","100"
"576","chrX_8653500","  8653400"," 51"," 26","  7"
