"","binID","start","high","medium","low"
"56","chr17_3697800"," 3697700","175"," 18","  4"
"123","gap 18","0","100","100","100"
"58","chr17_3756600"," 3756500","100"," 44"," 17"
"59","chr17_3756700"," 3756600","135"," 34"," 18"
"124","gap 19","0","100","100","100"
"61","chr17_3805200"," 3805100"," 91"," 44"," 27"
"62","chr17_3805300"," 3805200","106"," 65"," 22"
"125","gap 20","0","100","100","100"
"64","chr17_3828900"," 3828800"," 21","  0","  0"
"65","chr17_3829000"," 3828900","146"," 26","  3"
"126","gap 21","0","100","100","100"
"67","chr17_3887800"," 3887700","139"," 17","  2"
"68","chr17_3887900"," 3887800","120"," 28","  3"
"127","gap 22","0","100","100","100"
"70","chr17_4011600"," 4011500","188"," 14","  6"
"71","chr17_4011700"," 4011600"," 88","  2","  0"
"128","gap 23","0","100","100","100"
"73","chr17_4019500"," 4019400"," 32"," 12","  0"
"74","chr17_4019600"," 4019500"," 37","  5","  0"
"129","gap 24","0","100","100","100"
"76","chr17_4029500"," 4029400"," 30"," 23","177"
"77","chr17_4029600"," 4029500","  9"," 18","111"
"130","gap 25","0","100","100","100"
"79","chr17_4131400"," 4131300","132"," 27"," 10"
"80","chr17_4131500"," 4131400","182"," 23","  9"
"131","gap 26","0","100","100","100"
"82","chr17_4223800"," 4223700","102"," 30","  0"
"83","chr17_4223900"," 4223800","138"," 29","  3"
"132","gap 27","0","100","100","100"
"85","chr17_4242700"," 4242600"," 71"," 25"," 11"
"86","chr17_4242800"," 4242700"," 54"," 21","  4"
"133","gap 28","0","100","100","100"
"88","chr17_4401500"," 4401400","217"," 33","  2"
"89","chr17_4401600"," 4401500","168"," 19","  0"
"134","gap 29","0","100","100","100"
"91","chr17_4403500"," 4403400","126"," 36"," 11"
"92","chr17_4403600"," 4403500","135"," 45"," 14"
"135","gap 30","0","100","100","100"
"94","chr17_4442800"," 4442700","123","  9","  0"
"95","chr17_4442900"," 4442800","165"," 20","  0"
"136","gap 31","0","100","100","100"
"97","chr17_4550800"," 4550700"," 59","  9","  5"
"98","chr17_4550900"," 4550800"," 88"," 21","  3"
"137","gap 32","0","100","100","100"
"100","chr17_4603500"," 4603400"," 88","  4","  0"
"101","chr17_4603600"," 4603500"," 87"," 10","  0"
"138","gap 33","0","100","100","100"
"103","chr17_4648700"," 4648600","150"," 21","  1"
"104","chr17_4648800"," 4648700","167"," 29","  0"
"139","gap 34","0","100","100","100"
"106","chr17_4651500"," 4651400"," 77"," 20","  0"
"107","chr17_4651600"," 4651500","204"," 40"," 12"
"140","gap 35","0","100","100","100"
"109","chr17_4665700"," 4665600"," 73"," 25"," 17"
"1101","chr17_4665800"," 4665700","127"," 51"," 23"
"141","gap 36","0","100","100","100"
"1121","chr17_4727400"," 4727300","205"," 43","  2"
"1131","chr17_4727500"," 4727400","208"," 39","  1"
"142","gap 37","0","100","100","100"
"1151","chr17_4786100"," 4786000","158"," 56"," 14"
"1161","chr17_4786200"," 4786100","168"," 65"," 27"
"143","gap 38","0","100","100","100"
"1181","chr17_4792300"," 4792200","177"," 33"," 13"
"1191","chr17_4792400"," 4792300","217"," 53"," 23"
"144","gap 39","0","100","100","100"
"1211","chr17_4828800"," 4828700"," 75","  8","  0"
"1221","chr17_4828900"," 4828800","103"," 13","  0"
"145","gap 40","0","100","100","100"
"1241","chr17_4837500"," 4837400"," 96"," 17","  0"
"1251","chr17_4837600"," 4837500","123"," 38","  1"
"146","gap 41","0","100","100","100"
"1271","chr17_4857800"," 4857700","160"," 26","  1"
"1281","chr17_4857900"," 4857800","184"," 25","  9"
"147","gap 42","0","100","100","100"
"1301","chr17_4881100"," 4881000"," 13","  3","  0"
"1311","chr17_4881200"," 4881100"," 12","  0","  0"
"148","gap 43","0","100","100","100"
"1331","chr17_4894100"," 4894000"," 52"," 20","  2"
"1341","chr17_4894200"," 4894100"," 98"," 49","  2"
"149","gap 44","0","100","100","100"
"1361","chr17_4904600"," 4904500","110","  0","  0"
"1371","chr17_4904700"," 4904600","167","  4","  2"
"150","gap 45","0","100","100","100"
"1391","chr17_4909100"," 4909000","135"," 50","  4"
"1401","chr17_4909200"," 4909100","102"," 33","  9"
"151","gap 46","0","100","100","100"
"1421","chr17_4920100"," 4920000","161"," 42","  6"
"1431","chr17_4920200"," 4920100","187"," 66","  9"
"152","gap 47","0","100","100","100"
"1451","chr17_4922500"," 4922400","139"," 61"," 15"
"1461","chr17_4922600"," 4922500","131"," 38","  8"
"1471","chr17_4922700"," 4922600","230"," 70"," 25"
"153","gap 48","0","100","100","100"
"1491","chr17_4933600"," 4933500","106"," 36","  4"
"1501","chr17_4933700"," 4933600"," 65"," 11","  0"
"154","gap 49","0","100","100","100"
"1521","chr17_4973900"," 4973800","106"," 20","  0"
"1531","chr17_4974000"," 4973900","178"," 27","  6"
"155","gap 50","0","100","100","100"
"1551","chr17_5006000"," 5005900","132"," 22","  0"
"156","chr17_5006100"," 5006000","139"," 21","  0"
"157","gap 51","0","100","100","100"
"158","chr17_5008200"," 5008100"," 13"," 18","135"
"159","chr17_5008300"," 5008200"," 11"," 16","116"
"160","gap 52","0","100","100","100"
"161","chr17_5052000"," 5051900","107"," 45"," 18"
"162","chr17_5052100"," 5052000","144"," 59"," 12"
"163","gap 53","0","100","100","100"
"164","chr17_5063000"," 5062900","217"," 21","  7"
"165","chr17_5063100"," 5063000","140"," 14","  0"
"166","gap 54","0","100","100","100"
"167","chr17_5066600"," 5066500","125"," 26","  0"
"168","chr17_5066700"," 5066600","153"," 17","  0"
"169","gap 55","0","100","100","100"
"170","chr17_5068100"," 5068000","179"," 84"," 17"
"171","chr17_5068200"," 5068100","187"," 82"," 16"
"172","gap 56","0","100","100","100"
"173","chr17_5087500"," 5087400"," 12","  2","  0"
"174","chr17_5087600"," 5087500"," 95"," 10","  0"
"175","gap 57","0","100","100","100"
"176","chr17_5090600"," 5090500","123"," 52"," 23"
"177","chr17_5090700"," 5090600"," 87"," 39"," 22"
"178","gap 58","0","100","100","100"
"179","chr17_5092000"," 5091900"," 61"," 22","  8"
"180","chr17_5092100"," 5092000","161"," 90"," 17"
"181","gap 59","0","100","100","100"
"182","chr17_5094700"," 5094600","128"," 16","  1"
"183","chr17_5094800"," 5094700","259"," 53","  9"
"184","gap 60","0","100","100","100"
"185","chr17_5111100"," 5111000"," 54","  8","  7"
"186","chr17_5111200"," 5111100"," 71"," 12","  2"
"187","gap 61","0","100","100","100"
"188","chr17_5111900"," 5111800","238"," 34","  0"
"189","chr17_5112000"," 5111900","206"," 20","  0"
"190","gap 62","0","100","100","100"
"191","chr17_5135500"," 5135400"," 93"," 19","  3"
"192","chr17_5135600"," 5135500","102"," 13","  4"
"193","gap 63","0","100","100","100"
"194","chr17_5137500"," 5137400"," 64"," 16","  0"
"195","chr17_5137600"," 5137500","141"," 38","  2"
"196","gap 64","0","100","100","100"
"197","chr17_5141300"," 5141200","126"," 45"," 13"
"198","chr17_5141400"," 5141300","169"," 37"," 13"
"199","gap 65","0","100","100","100"
"200","chr17_5184900"," 5184800"," 62"," 37"," 72"
"201","chr17_5185000"," 5184900"," 87"," 71"," 90"
"1100","gap 66","0","100","100","100"
"203","chr17_5226900"," 5226800","244"," 43"," 12"
"204","chr17_5227000"," 5226900","107"," 21","  8"
"1102","gap 67","0","100","100","100"
"206","chr17_5236500"," 5236400"," 77"," 11","  8"
"207","chr17_5236600"," 5236500"," 58"," 10","  9"
"1103","gap 68","0","100","100","100"
"209","chr17_5241200"," 5241100"," 33","  0","  0"
"210","chr17_5241300"," 5241200"," 73"," 12","  0"
"1104","gap 69","0","100","100","100"
"212","chr17_5241500"," 5241400"," 63"," 14","  0"
"213","chr17_5241600"," 5241500"," 82"," 12","  0"
"1105","gap 70","0","100","100","100"
"215","chr17_5250400"," 5250300"," 48","  0","  0"
"216","chr17_5250500"," 5250400"," 59","  0","  0"
"1106","gap 71","0","100","100","100"
"218","chr17_5271800"," 5271700","247"," 50","  6"
"219","chr17_5271900"," 5271800","264"," 30","  4"
"1107","gap 72","0","100","100","100"
"221","chr17_5279400"," 5279300","140"," 17","  2"
"222","chr17_5279500"," 5279400","182"," 27","  0"
"1108","gap 73","0","100","100","100"
"224","chr17_5283200"," 5283100","110"," 12","  0"
"225","chr17_5283300"," 5283200","279"," 21","  8"
"1109","gap 74","0","100","100","100"
"227","chr17_5314600"," 5314500","228"," 47"," 10"
"228","chr17_5314700"," 5314600","279"," 53","  6"
"1110","gap 75","0","100","100","100"
"230","chr17_5322200"," 5322100","102"," 35","  0"
"231","chr17_5322300"," 5322200","156"," 54","  3"
"1111","gap 76","0","100","100","100"
"233","chr17_5352000"," 5351900","220","  0","  0"
"234","chr17_5352100"," 5352000"," 97","  2","  0"
"1112","gap 77","0","100","100","100"
"236","chr17_5353700"," 5353600","157"," 32","  0"
"237","chr17_5353800"," 5353700"," 64","  8","  0"
"1113","gap 78","0","100","100","100"
"239","chr17_5368100"," 5368000","187"," 49","  3"
"240","chr17_5368200"," 5368100","131"," 39","  2"
"1114","gap 79","0","100","100","100"
"242","chr17_5392600"," 5392500"," 97"," 14","  2"
"243","chr17_5392700"," 5392600","155"," 19","  0"
"1115","gap 80","0","100","100","100"
"245","chr17_5399900"," 5399800","233"," 25","  3"
"246","chr17_5400000"," 5399900","162"," 24","  0"
"1116","gap 81","0","100","100","100"
"248","chr17_5404700"," 5404600","141"," 76"," 53"
"249","chr17_5404800"," 5404700"," 65"," 31"," 27"
"1117","gap 82","0","100","100","100"
"251","chr17_5405000"," 5404900"," 45"," 22"," 24"
"252","chr17_5405100"," 5405000"," 77"," 39"," 39"
"1118","gap 83","0","100","100","100"
"254","chr17_5418100"," 5418000"," 80","  0","  0"
"255","chr17_5418200"," 5418100","119","  1","  2"
"1119","gap 84","0","100","100","100"
"257","chr17_5431000"," 5430900"," 84"," 40","  0"
"258","chr17_5431100"," 5431000","139"," 36","  1"
"1120","gap 85","0","100","100","100"
"260","chr17_5431700"," 5431600","207"," 50","  0"
"261","chr17_5431800"," 5431700","152"," 51","  3"
"262","chr17_5431900"," 5431800"," 86"," 34","  0"
"1122","gap 86","0","100","100","100"
"264","chr17_5437800"," 5437700","134","110"," 42"
"265","chr17_5437900"," 5437800"," 89"," 89"," 33"
"1123","gap 87","0","100","100","100"
"267","chr17_5456000"," 5455900"," 81"," 20","  3"
"268","chr17_5456100"," 5456000","201"," 54","  3"
"1124","gap 88","0","100","100","100"
"270","chr17_5473100"," 5473000","116"," 21","  0"
"271","chr17_5473200"," 5473100","208"," 44","  3"
"1125","gap 89","0","100","100","100"
"273","chr17_5495200"," 5495100","123"," 40"," 15"
"274","chr17_5495300"," 5495200","129"," 53"," 34"
"1126","gap 90","0","100","100","100"
"276","chr17_5539700"," 5539600"," 97"," 66"," 99"
"277","chr17_5539800"," 5539700","124"," 76"," 92"
"1127","gap 91","0","100","100","100"
"279","chr17_5541700"," 5541600","144"," 34","  0"
"280","chr17_5541800"," 5541700","178"," 31","  2"
"1128","gap 92","0","100","100","100"
"282","chr17_5584000"," 5583900"," 10","  5","105"
"283","chr17_5584100"," 5584000"," 25"," 19","213"
"1129","gap 93","0","100","100","100"
"285","chr17_5602500"," 5602400","198"," 48","  2"
"286","chr17_5602600"," 5602500","134"," 33","  0"
"1130","gap 94","0","100","100","100"
"288","chr17_5612000"," 5611900","218"," 19","  1"
"289","chr17_5612100"," 5612000","234"," 35","  5"
"1132","gap 95","0","100","100","100"
"291","chr17_5613900"," 5613800","111"," 18","  0"
"292","chr17_5614000"," 5613900","135"," 27","  1"
"293","chr17_5614100"," 5614000","132"," 19","  7"
"1133","gap 96","0","100","100","100"
"295","chr17_5622000"," 5621900"," 25","  0","  2"
"296","chr17_5622100"," 5622000"," 48","  0","  4"
"1134","gap 97","0","100","100","100"
"298","chr17_5641900"," 5641800"," 51"," 38"," 89"
"299","chr17_5642000"," 5641900"," 14"," 15"," 30"
"1135","gap 98","0","100","100","100"
"301","chr17_5655600"," 5655500","189"," 21","  6"
"302","chr17_5655700"," 5655600","158"," 24","  1"
"303","chr17_5655800"," 5655700","157"," 33","  3"
"1136","gap 99","0","100","100","100"
"305","chr17_5659600"," 5659500","173"," 13","  1"
"306","chr17_5659700"," 5659600","133"," 20","  2"
"1137","gap 100","0","100","100","100"
"308","chr17_5693400"," 5693300"," 80"," 46"," 30"
"309","chr17_5693500"," 5693400"," 99"," 57"," 58"
"1138","gap 101","0","100","100","100"
"311","chr17_5707700"," 5707600"," 88"," 44","  8"
"312","chr17_5707800"," 5707700"," 78"," 30","  3"
"1139","gap 102","0","100","100","100"
"314","chr17_5768300"," 5768200","146"," 29","  0"
"315","chr17_5768400"," 5768300"," 86"," 12","  2"
"1140","gap 103","0","100","100","100"
"317","chr17_5772300"," 5772200","200"," 16","  2"
"318","chr17_5772400"," 5772300","195"," 28","  1"
"1141","gap 104","0","100","100","100"
"320","chr17_5777800"," 5777700"," 37","  6","  0"
"321","chr17_5777900"," 5777800"," 85"," 14","  0"
"1142","gap 105","0","100","100","100"
"323","chr17_5819900"," 5819800"," 25"," 18"," 21"
"324","chr17_5820000"," 5819900","102"," 64","126"
"1143","gap 106","0","100","100","100"
"326","chr17_5866000"," 5865900"," 22","  0","  0"
"327","chr17_5866100"," 5866000"," 29","  0","  0"
"1144","gap 107","0","100","100","100"
"329","chr17_5879500"," 5879400"," 53"," 10","  0"
"330","chr17_5879600"," 5879500"," 11","  0","  0"
"1145","gap 108","0","100","100","100"
"332","chr17_5879800"," 5879700","  8","  0","  0"
"333","chr17_5879900"," 5879800"," 48"," 15","  0"
"1146","gap 109","0","100","100","100"
"335","chr17_5883000"," 5882900"," 76"," 18","  0"
"336","chr17_5883100"," 5883000","122"," 17","  0"
"337","chr17_5883200"," 5883100","103"," 17","  0"
"338","chr17_5883300"," 5883200","203"," 34","  2"
"339","chr17_5883400"," 5883300","134"," 13","  0"
"340","chr17_5883500"," 5883400"," 21","  0","  0"
"1147","gap 110","0","100","100","100"
"342","chr17_5904700"," 5904600","214"," 34","  4"
"343","chr17_5904800"," 5904700","199"," 26","  0"
"1148","gap 111","0","100","100","100"
"345","chr17_5942000"," 5941900"," 34"," 35","118"
"346","chr17_5942100"," 5942000"," 36"," 74","157"
"1149","gap 112","0","100","100","100"
"348","chr17_6001300"," 6001200"," 55"," 36"," 83"
"349","chr17_6001400"," 6001300"," 86"," 68"," 90"
"1150","gap 113","0","100","100","100"
"351","chr17_6036500"," 6036400","196"," 27"," 38"
"352","chr17_6036600"," 6036500","127"," 24"," 44"
"1152","gap 114","0","100","100","100"
"354","chr17_6046900"," 6046800"," 63","  0","  0"
"355","chr17_6047000"," 6046900"," 45","  0","  0"
"356","chr17_6047100"," 6047000","175"," 16","  4"
"1153","gap 115","0","100","100","100"
"358","chr17_6052100"," 6052000"," 79"," 75"," 80"
"359","chr17_6052200"," 6052100"," 52"," 50"," 35"
"1154","gap 116","0","100","100","100"
"361","chr17_6059200"," 6059100","238"," 27","  2"
"362","chr17_6059300"," 6059200","188"," 33","  3"
"1155","gap 117","0","100","100","100"
"364","chr17_6072100"," 6072000","190"," 35","  4"
"365","chr17_6072200"," 6072100","126"," 35","  4"
"1156","gap 118","0","100","100","100"
"367","chr17_6088400"," 6088300"," 97"," 24","  0"
"368","chr17_6088500"," 6088400","203"," 44","  3"
"1157","gap 119","0","100","100","100"
"370","chr17_6132000"," 6131900"," 20","  5","  0"
"371","chr17_6132100"," 6132000"," 42"," 21","  4"
"1158","gap 120","0","100","100","100"
"373","chr17_6140000"," 6139900","228"," 43"," 21"
"374","chr17_6140100"," 6140000","137"," 22","  6"
"1159","gap 121","0","100","100","100"
"376","chr17_6152600"," 6152500"," 91"," 15","  0"
"377","chr17_6152700"," 6152600","197"," 24","  7"
"1160","gap 122","0","100","100","100"
"379","chr17_6154600"," 6154500","175"," 73"," 14"
"380","chr17_6154700"," 6154600","178"," 83"," 24"
"1162","gap 123","0","100","100","100"
"382","chr17_6161700"," 6161600","136"," 46","  9"
"383","chr17_6161800"," 6161700","185"," 57"," 10"
"1163","gap 124","0","100","100","100"
"385","chr17_6185700"," 6185600"," 34","  0","  0"
"386","chr17_6185800"," 6185700","135"," 12","  0"
"1164","gap 125","0","100","100","100"
"388","chr17_6219500"," 6219400"," 69","  8","  0"
"389","chr17_6219600"," 6219500"," 58"," 13","  0"
"1165","gap 126","0","100","100","100"
"391","chr17_6230300"," 6230200"," 55","  8","  0"
"392","chr17_6230400"," 6230300"," 94"," 20","  0"
"1166","gap 127","0","100","100","100"
"394","chr17_6232500"," 6232400"," 24","  4","  0"
"395","chr17_6232600"," 6232500","130"," 22","  3"
"396","chr17_6232700"," 6232600"," 22","  0","  0"
"1167","gap 128","0","100","100","100"
"398","chr17_6265500"," 6265400"," 44","  0","  0"
"399","chr17_6265600"," 6265500"," 71","  9","  0"
"1168","gap 129","0","100","100","100"
"401","chr17_6273800"," 6273700"," 52","  4","  0"
"402","chr17_6273900"," 6273800","147"," 30","  5"
"1169","gap 130","0","100","100","100"
"404","chr17_6275000"," 6274900","121"," 24","  0"
"405","chr17_6275100"," 6275000"," 74"," 11","  0"
"406","chr17_6275200"," 6275100","  9","  0","  0"
"1170","gap 131","0","100","100","100"
"408","chr17_6276500"," 6276400"," 80"," 44"," 15"
"409","chr17_6276600"," 6276500"," 53"," 37","  8"
"1171","gap 132","0","100","100","100"
"411","chr17_6281700"," 6281600"," 45","  8","  6"
"412","chr17_6281800"," 6281700"," 46"," 15"," 13"
"1172","gap 133","0","100","100","100"
"414","chr17_6283000"," 6282900"," 38","  8","  0"
"415","chr17_6283100"," 6283000"," 35","  3","  0"
"416","chr17_6283200"," 6283100","193"," 18","  2"
"417","chr17_6283300"," 6283200","114"," 28","  1"
"418","chr17_6283400"," 6283300"," 34","  7","  0"
"1173","gap 134","0","100","100","100"
"420","chr17_6284100"," 6284000"," 17","  0","  0"
"421","chr17_6284200"," 6284100"," 45","  6","  0"
"1174","gap 135","0","100","100","100"
"423","chr17_6286400"," 6286300"," 58"," 21","  0"
"424","chr17_6286500"," 6286400"," 22"," 16","  1"
"1175","gap 136","0","100","100","100"
"426","chr17_6293000"," 6292900"," 24","  4","  0"
"427","chr17_6293100"," 6293000","  8","  5","  0"
"1176","gap 137","0","100","100","100"
"429","chr17_6297500"," 6297400"," 61"," 12","  4"
"430","chr17_6297600"," 6297500"," 35","  6","  0"
"1177","gap 138","0","100","100","100"
"432","chr17_6299700"," 6299600"," 10","  0","  0"
"433","chr17_6299800"," 6299700"," 45","  3","  0"
"1178","gap 139","0","100","100","100"
"435","chr17_6303700"," 6303600"," 20","  0","  0"
"436","chr17_6303800"," 6303700","  8","  3","  0"
"1179","gap 140","0","100","100","100"
"438","chr17_6305700"," 6305600"," 44"," 10","  0"
"439","chr17_6305800"," 6305700"," 31"," 10","  0"
"1180","gap 141","0","100","100","100"
"441","chr17_6308400"," 6308300"," 91"," 23","  0"
"442","chr17_6308500"," 6308400"," 32"," 17","  0"
"1182","gap 142","0","100","100","100"
"444","chr17_6329800"," 6329700"," 47"," 14","  0"
"445","chr17_6329900"," 6329800"," 84"," 17","  1"
"1183","gap 143","0","100","100","100"
"447","chr17_6339400"," 6339300"," 12","  7","  0"
"448","chr17_6339500"," 6339400"," 17","  4","  0"
"1184","gap 144","0","100","100","100"
"450","chr17_6339700"," 6339600"," 67","  5","  0"
"451","chr17_6339800"," 6339700"," 13","  1","  0"
"1185","gap 145","0","100","100","100"
"453","chr17_6340700"," 6340600"," 11","  0","  0"
"454","chr17_6340800"," 6340700"," 44","  4","  0"
"1186","gap 146","0","100","100","100"
"456","chr17_6341200"," 6341100"," 59"," 14","  0"
"457","chr17_6341300"," 6341200"," 24","  6","  1"
"1187","gap 147","0","100","100","100"
"459","chr17_6350000"," 6349900"," 12","  1","  0"
"460","chr17_6350100"," 6350000"," 91","  0","  0"
"1188","gap 148","0","100","100","100"
"462","chr17_6351300"," 6351200"," 13","  9","  2"
"463","chr17_6351400"," 6351300"," 43"," 12","  8"
"464","chr17_6351500"," 6351400"," 34","  6","  9"
"1189","gap 149","0","100","100","100"
"466","chr17_6363400"," 6363300","135"," 35","  0"
"467","chr17_6363500"," 6363400"," 76"," 18","  0"
"1190","gap 150","0","100","100","100"
"469","chr17_6371600"," 6371500"," 48"," 12","  0"
"470","chr17_6371700"," 6371600"," 22","  8","  0"
"1192","gap 151","0","100","100","100"
"472","chr17_6397400"," 6397300"," 20"," 17","  7"
"473","chr17_6397500"," 6397400"," 40"," 18","  9"
"1193","gap 152","0","100","100","100"
"475","chr17_6399900"," 6399800","  0","  3"," 65"
"476","chr17_6400000"," 6399900","  0"," 11","192"
"1194","gap 153","0","100","100","100"
"478","chr17_6400500"," 6400400","139"," 26","  4"
"479","chr17_6400600"," 6400500","154"," 26","  4"
"1195","gap 154","0","100","100","100"
"481","chr17_6402300"," 6402200"," 92","  8","  1"
"482","chr17_6402400"," 6402300","113"," 21","  0"
"1196","gap 155","0","100","100","100"
"484","chr17_6406000"," 6405900"," 34","  6","  0"
"485","chr17_6406100"," 6406000"," 17","  4","  0"
"1197","gap 156","0","100","100","100"
"487","chr17_6433100"," 6433000"," 36"," 24","  3"
"488","chr17_6433200"," 6433100"," 26","  7","  0"
"1198","gap 157","0","100","100","100"
"490","chr17_6435000"," 6434900"," 96"," 18","  3"
"491","chr17_6435100"," 6435000","212"," 25","  6"
"1199","gap 158","0","100","100","100"
"493","chr17_6436600"," 6436500"," 32","  3","  0"
"494","chr17_6436700"," 6436600"," 68","  9","  0"
"1200","gap 159","0","100","100","100"
"496","chr17_6441500"," 6441400","129"," 36","  4"
"497","chr17_6441600"," 6441500"," 97"," 21","  0"
"1201","gap 160","0","100","100","100"
"499","chr17_6441900"," 6441800"," 91","  9","  3"
"500","chr17_6442000"," 6441900","192"," 38","  3"
"1202","gap 161","0","100","100","100"
"502","chr17_6445600"," 6445500"," 73"," 45"," 17"
"503","chr17_6445700"," 6445600"," 40"," 19","  4"
"504","chr17_6445800"," 6445700"," 25","  7","  0"
"1203","gap 162","0","100","100","100"
"506","chr17_6448300"," 6448200"," 96"," 32","  4"
"507","chr17_6448400"," 6448300","157"," 34","  9"
"1204","gap 163","0","100","100","100"
"509","chr17_6449200"," 6449100"," 19"," 11","  0"
"510","chr17_6449300"," 6449200","181"," 80"," 19"
"511","chr17_6449400"," 6449300"," 57"," 22","  6"
"1205","gap 164","0","100","100","100"
"513","chr17_6451400"," 6451300"," 15","  2","  0"
"514","chr17_6451500"," 6451400"," 11","  0","  0"
"515","chr17_6451600"," 6451500","313"," 95"," 14"
"516","chr17_6451700"," 6451600"," 52"," 24","  6"
"1206","gap 165","0","100","100","100"
"518","chr17_6455200"," 6455100","208"," 44","  8"
"519","chr17_6455300"," 6455200"," 39"," 14","  3"
"1207","gap 166","0","100","100","100"
"521","chr17_6456200"," 6456100","196"," 34","  6"
"522","chr17_6456300"," 6456200","181"," 25","  0"
"1208","gap 167","0","100","100","100"
"524","chr17_6459400"," 6459300"," 32","  8","  1"
"525","chr17_6459500"," 6459400","  8","  2","  0"
"1209","gap 168","0","100","100","100"
"527","chr17_6463500"," 6463400"," 40","  6","  0"
"528","chr17_6463600"," 6463500"," 90","  8","  3"
"1210","gap 169","0","100","100","100"
"530","chr17_6467000"," 6466900"," 62","  0","  0"
"531","chr17_6467100"," 6467000"," 46","  0","  0"
"1212","gap 170","0","100","100","100"
"533","chr17_6471700"," 6471600"," 61","  9","  2"
"534","chr17_6471800"," 6471700"," 81"," 26","  8"
"1213","gap 171","0","100","100","100"
"536","chr17_6478900"," 6478800"," 11","  3","  1"
"537","chr17_6479000"," 6478900","110","  7","  4"
"1214","gap 172","0","100","100","100"
"539","chr17_6482500"," 6482400","188"," 48"," 14"
"540","chr17_6482600"," 6482500"," 39"," 15","  0"
"1215","gap 173","0","100","100","100"
"542","chr17_6493800"," 6493700","148"," 35","  3"
"543","chr17_6493900"," 6493800"," 11","  0","  0"
"1216","gap 174","0","100","100","100"
"545","chr17_6502000"," 6501900"," 46","  7","  1"
"546","chr17_6502100"," 6502000","106","  4","  1"
"1217","gap 175","0","100","100","100"
"548","chr17_6519900"," 6519800"," 63"," 32","  5"
"549","chr17_6520000"," 6519900"," 10","  1","  0"
"1218","gap 176","0","100","100","100"
"551","chr17_6521400"," 6521300"," 87"," 27","  7"
"552","chr17_6521500"," 6521400"," 54"," 15","  0"
"1219","gap 177","0","100","100","100"
"554","chr17_6522000"," 6521900","109","  1","  0"
"555","chr17_6522100"," 6522000"," 78","  4","  0"
"1220","gap 178","0","100","100","100"
"557","chr17_6534100"," 6534000"," 58"," 23","  0"
"558","chr17_6534200"," 6534100"," 63"," 17","  0"
"1222","gap 179","0","100","100","100"
"560","chr17_6565200"," 6565100"," 55","  5","  0"
"561","chr17_6565300"," 6565200","105","  9","  0"
"1223","gap 180","0","100","100","100"
"563","chr17_6571400"," 6571300"," 47","  0","  0"
"564","chr17_6571500"," 6571400","199","  0","  5"
"1224","gap 181","0","100","100","100"
"566","chr17_6578700"," 6578600"," 42"," 13","  2"
