"","binID","start","high","medium","low"
"121","gap 17","0","100","100","100"
"52","chr14_4064800","  4064700"," 18","  0","  0"
"53","chr14_4064900","  4064800"," 11","  0","  0"
"122","gap 18","0","100","100","100"
"55","chr14_4088100","  4088000"," 78"," 46"," 18"
"56","chr14_4088200","  4088100"," 13"," 14","  6"
"123","gap 19","0","100","100","100"
"58","chr14_4097700","  4097600"," 13","  0","  0"
"59","chr14_4097800","  4097700"," 62"," 16","  0"
"60","chr14_4097900","  4097800"," 34","  0","  0"
"61","chr14_4098000","  4097900"," 31","  0","  0"
"124","gap 20","0","100","100","100"
"63","chr14_4112200","  4112100"," 12","  3","  0"
"64","chr14_4112300","  4112200"," 36"," 17","  0"
"125","gap 21","0","100","100","100"
"66","chr14_4143200","  4143100"," 72"," 21","  2"
"67","chr14_4143300","  4143200"," 52","  6","  4"
"126","gap 22","0","100","100","100"
"69","chr14_4153600","  4153500"," 73"," 19","  7"
"70","chr14_4153700","  4153600"," 32"," 20","  4"
"127","gap 23","0","100","100","100"
"72","chr14_4210400","  4210300"," 46","  0","  0"
"73","chr14_4210500","  4210400"," 54","  3","  0"
"128","gap 24","0","100","100","100"
"75","chr14_4221200","  4221100"," 24","  0","  0"
"76","chr14_4221300","  4221200"," 39","  8","  0"
"129","gap 25","0","100","100","100"
"78","chr14_4234600","  4234500"," 74"," 14","  2"
"79","chr14_4234700","  4234600","108"," 15","  0"
"130","gap 26","0","100","100","100"
"81","chr14_4240000","  4239900"," 50","  2","  0"
"82","chr14_4240100","  4240000"," 58"," 10","  0"
"83","chr14_4240200","  4240100"," 38","  9","  4"
"132","gap 27","0","100","100","100"
"85","chr14_4326800","  4326700"," 38"," 13","  0"
"86","chr14_4326900","  4326800"," 28","  9","  0"
"133","gap 28","0","100","100","100"
"88","chr14_4334300","  4334200","  0","  3"," 55"
"89","chr14_4334400","  4334300","  0","  0"," 36"
"134","gap 29","0","100","100","100"
"91","chr14_4336200","  4336100"," 71"," 15","  4"
"92","chr14_4336300","  4336200"," 40"," 16","  2"
"93","chr14_4336400","  4336300"," 12"," 11","  0"
"135","gap 30","0","100","100","100"
"95","chr14_4432500","  4432400"," 18","  0","  0"
"96","chr14_4432600","  4432500"," 77","  1","  0"
"136","gap 31","0","100","100","100"
"98","chr14_4467200","  4467100"," 10","  0","  0"
"99","chr14_4467300","  4467200"," 24","  4","  0"
"137","gap 32","0","100","100","100"
"101","chr14_4526100","  4526000"," 38"," 12","  2"
"102","chr14_4526200","  4526100"," 13","  0","  0"
"138","gap 33","0","100","100","100"
"104","chr14_4535100","  4535000"," 43"," 22","  4"
"105","chr14_4535200","  4535100"," 20","  8","  0"
"139","gap 34","0","100","100","100"
"107","chr14_4595100","  4595000"," 26","  0","  0"
"108","chr14_4595200","  4595100"," 63","  3","  3"
"140","gap 35","0","100","100","100"
"1101","chr14_4613600","  4613500"," 24","  0","  0"
"1111","chr14_4613700","  4613600"," 23","  0","  0"
"141","gap 36","0","100","100","100"
"1131","chr14_4651100","  4651000"," 35"," 33","  6"
"1141","chr14_4651200","  4651100","  8","  4","  0"
"1151","chr14_4651300","  4651200"," 15","  3","  0"
"142","gap 37","0","100","100","100"
"1171","chr14_4681100","  4681000"," 13","  0","  0"
"1181","chr14_4681200","  4681100","  8","  0","  0"
"143","gap 38","0","100","100","100"
"1201","chr14_4727400","  4727300","  0","  0"," 45"
"1211","chr14_4727500","  4727400","  3","  2","164"
"1221","chr14_4727600","  4727500","  2","  2","134"
"1231","chr14_4727700","  4727600","  0","  0"," 58"
"144","gap 39","0","100","100","100"
"1251","chr14_4745600","  4745500"," 83"," 19","  2"
"1261","chr14_4745700","  4745600","133"," 37","  7"
"145","gap 40","0","100","100","100"
"1281","chr14_4801200","  4801100"," 38","  5","  0"
"1291","chr14_4801300","  4801200"," 23","  9","  0"
"146","gap 41","0","100","100","100"
"1311","chr14_4855100","  4855000","  0","  0"," 74"
"1321","chr14_4855200","  4855100","  0","  1"," 60"
"147","gap 42","0","100","100","100"
"1341","chr14_4917400","  4917300"," 82","  0","  0"
"1351","chr14_4917500","  4917400"," 17","  1","  0"
"148","gap 43","0","100","100","100"
"1371","chr14_4940200","  4940100","101"," 33","  7"
"1381","chr14_4940300","  4940200"," 56"," 11","  0"
"149","gap 44","0","100","100","100"
"1401","chr14_4944200","  4944100"," 22","  2","  0"
"1411","chr14_4944300","  4944200"," 61"," 11","  0"
"1421","chr14_4944400","  4944300"," 74"," 21","  0"
"150","gap 45","0","100","100","100"
"1441","chr14_5071700","  5071600","  0","  0"," 35"
"1451","chr14_5071800","  5071700","  0","  0"," 38"
"1461","chr14_5071900","  5071800","  2","  1"," 23"
"1471","chr14_5072000","  5071900","  4","  0","110"
"151","gap 46","0","100","100","100"
"1491","chr14_5838600","  5838500"," 62","  2","  0"
"1501","chr14_5838700","  5838600"," 51","  4","  0"
"152","gap 47","0","100","100","100"
"1521","chr14_5852000","  5851900"," 93"," 18","  4"
"153","chr14_5852100","  5852000","111"," 25","  0"
"154","gap 48","0","100","100","100"
"155","chr14_5853700","  5853600"," 90"," 19","  0"
"156","chr14_5853800","  5853700"," 63","  8","  0"
"157","gap 49","0","100","100","100"
"158","chr14_5879200","  5879100","  0","  0"," 19"
"159","chr14_5879300","  5879200","  0","  4"," 65"
"160","gap 50","0","100","100","100"
"161","chr14_5958600","  5958500","  8","  0","  0"
"162","chr14_5958700","  5958600"," 43"," 18","  4"
"163","gap 51","0","100","100","100"
"164","chr14_5960300","  5960200"," 14"," 18","  6"
"165","chr14_5960400","  5960300"," 31"," 46"," 11"
"166","chr14_5960500","  5960400"," 21"," 18","  2"
"167","gap 52","0","100","100","100"
"168","chr14_5961000","  5960900","  0","  0"," 31"
"169","chr14_5961100","  5961000","  0","  0"," 27"
"170","gap 53","0","100","100","100"
"171","chr14_6067800","  6067700"," 18","  0","  0"
"172","chr14_6067900","  6067800","149"," 21","  5"
"173","gap 54","0","100","100","100"
"174","chr14_6107000","  6106900"," 30","  9","  0"
"175","chr14_6107100","  6107000"," 16","  5","  0"
"176","chr14_6107200","  6107100"," 17","  8","  0"
"177","gap 55","0","100","100","100"
"178","chr14_6146500","  6146400"," 87"," 34","  0"
"179","chr14_6146600","  6146500"," 13","  0","  0"
"180","gap 56","0","100","100","100"
"181","chr14_6181000","  6180900"," 20","  6","  0"
"182","chr14_6181100","  6181000"," 62"," 21","  0"
"183","gap 57","0","100","100","100"
"184","chr14_6205500","  6205400"," 19","  1","  0"
"185","chr14_6205600","  6205500"," 78","  8","  3"
"186","gap 58","0","100","100","100"
"187","chr14_6252500","  6252400","  5"," 13"," 21"
"188","chr14_6252600","  6252500","  3","  0","  8"
"189","gap 59","0","100","100","100"
"190","chr14_6282900","  6282800","103","  4","  0"
"191","chr14_6283000","  6282900"," 59","  0","  0"
"192","chr14_6283100","  6283000"," 41","  0","  0"
"193","chr14_6283200","  6283100"," 28","  0","  0"
"194","gap 60","0","100","100","100"
"195","chr14_6322800","  6322700"," 26","  6","  0"
"196","chr14_6322900","  6322800"," 95"," 17","  0"
"197","gap 61","0","100","100","100"
"198","chr14_6323800","  6323700"," 31","  0","  0"
"199","chr14_6323900","  6323800"," 35","  0","  0"
"1100","gap 62","0","100","100","100"
"201","chr14_6426300","  6426200","  4","  1","  5"
"202","chr14_6426400","  6426300"," 15"," 11"," 28"
"1102","gap 63","0","100","100","100"
"204","chr14_6426600","  6426500","  0","  0"," 51"
"205","chr14_6426700","  6426600","  0","  0"," 63"
"1103","gap 64","0","100","100","100"
"207","chr14_6493700","  6493600"," 44","  4","  0"
"208","chr14_6493800","  6493700"," 20","  2","  0"
"1104","gap 65","0","100","100","100"
"210","chr14_6509100","  6509000"," 20"," 18","  3"
"211","chr14_6509200","  6509100","  4"," 10","  2"
"1105","gap 66","0","100","100","100"
"213","chr14_6543200","  6543100"," 56","  3","  9"
"214","chr14_6543300","  6543200"," 54","  0","  4"
"1106","gap 67","0","100","100","100"
"216","chr14_6556700","  6556600"," 56","  0","  0"
"217","chr14_6556800","  6556700"," 41","  0","  0"
"218","chr14_6556900","  6556800"," 20","  0","  0"
"219","chr14_6557000","  6556900"," 48","  9","  2"
"220","chr14_6557100","  6557000","  7","  0","  0"
"221","chr14_6557200","  6557100"," 43"," 10","  0"
"1107","gap 68","0","100","100","100"
"223","chr14_6559600","  6559500"," 36","  0","  0"
"224","chr14_6559700","  6559600"," 21","  1","  0"
"1108","gap 69","0","100","100","100"
"226","chr14_6604400","  6604300","  0","  0"," 11"
"227","chr14_6604500","  6604400","  3","  0"," 21"
"228","chr14_6604600","  6604500","  7","  8","115"
"1109","gap 70","0","100","100","100"
"230","chr14_6644700","  6644600","111"," 13","  0"
"231","chr14_6644800","  6644700","  8","  0","  0"
"1110","gap 71","0","100","100","100"
"233","chr14_6662500","  6662400"," 42"," 11","  0"
"234","chr14_6662600","  6662500"," 21","  8","  3"
"1112","gap 72","0","100","100","100"
"236","chr14_6676000","  6675900"," 59"," 34"," 14"
"237","chr14_6676100","  6676000"," 33","  8","  5"
"1113","gap 73","0","100","100","100"
"239","chr14_6676600","  6676500"," 10","  4","  0"
"240","chr14_6676700","  6676600"," 63"," 21","  0"
"1114","gap 74","0","100","100","100"
"242","chr14_6734400","  6734300"," 65"," 10","  2"
"243","chr14_6734500","  6734400","105"," 18"," 15"
"1115","gap 75","0","100","100","100"
"245","chr14_6755900","  6755800","  0","  3"," 31"
"246","chr14_6756000","  6755900","  4"," 10","144"
"1116","gap 76","0","100","100","100"
"248","chr14_6792300","  6792200"," 46"," 18","  0"
"249","chr14_6792400","  6792300"," 15"," 10","  0"
"1117","gap 77","0","100","100","100"
"251","chr14_6826900","  6826800"," 19","  0","  0"
"252","chr14_6827000","  6826900"," 18","  0","  0"
"1118","gap 78","0","100","100","100"
"254","chr14_6827900","  6827800"," 39","  4","  0"
"255","chr14_6828000","  6827900"," 55"," 12","  4"
"1119","gap 79","0","100","100","100"
"257","chr14_6848500","  6848400","108"," 22","  5"
"258","chr14_6848600","  6848500"," 20","  9","  0"
"259","chr14_6848700","  6848600"," 75"," 16","  0"
"1120","gap 80","0","100","100","100"
"261","chr14_6888500","  6888400"," 19"," 17","  5"
"262","chr14_6888600","  6888500","  7"," 12","  6"
"1121","gap 81","0","100","100","100"
"264","chr14_6898400","  6898300"," 37"," 35","  5"
"265","chr14_6898500","  6898400"," 66"," 72"," 28"
"1122","gap 82","0","100","100","100"
"267","chr14_6936100","  6936000"," 18","  5","  0"
"268","chr14_6936200","  6936100"," 15","  7","  0"
"1123","gap 83","0","100","100","100"
"270","chr14_6949100","  6949000"," 17","  0","  0"
"271","chr14_6949200","  6949100"," 12","  0","  0"
"1124","gap 84","0","100","100","100"
"273","chr14_6949400","  6949300","  9","  6","  0"
"274","chr14_6949500","  6949400"," 47"," 39"," 15"
"1125","gap 85","0","100","100","100"
"276","chr14_6983100","  6983000"," 43","  8","  3"
"277","chr14_6983200","  6983100"," 44"," 12","  0"
"1126","gap 86","0","100","100","100"
"279","chr14_7026600","  7026500","  0","  3","115"
"280","chr14_7026700","  7026600","  0","  0"," 19"
"281","chr14_7026800","  7026700","  0","  0"," 23"
"1127","gap 87","0","100","100","100"
"283","chr14_7243300","  7243200"," 11","  4","  0"
"284","chr14_7243400","  7243300"," 19","  6","  0"
"1128","gap 88","0","100","100","100"
"286","chr14_7245100","  7245000","  0","  0"," 51"
"287","chr14_7245200","  7245100","  0","  0"," 34"
"1129","gap 89","0","100","100","100"
"289","chr14_7314000","  7313900","  0","  0"," 62"
"290","chr14_7314100","  7314000","  0","  0"," 45"
"1130","gap 90","0","100","100","100"
"292","chr14_7314500","  7314400","  0","  0","105"
"293","chr14_7314600","  7314500","  0","  0","118"
"1132","gap 91","0","100","100","100"
"295","chr14_7314800","  7314700","  0","  0"," 15"
"296","chr14_7314900","  7314800","  0","  0"," 23"
"1133","gap 92","0","100","100","100"
"298","chr14_7343800","  7343700"," 19"," 10","  0"
"299","chr14_7343900","  7343800","  9","  6","  0"
"1134","gap 93","0","100","100","100"
"301","chr14_7381600","  7381500"," 34"," 14","  0"
"302","chr14_7381700","  7381600"," 11","  0","  0"
"1135","gap 94","0","100","100","100"
"304","chr14_7390700","  7390600"," 29"," 12","  0"
"305","chr14_7390800","  7390700"," 81"," 14","  3"
"1136","gap 95","0","100","100","100"
"307","chr14_7395000","  7394900"," 16","  0","  0"
"308","chr14_7395100","  7395000"," 39","  6","  0"
"1137","gap 96","0","100","100","100"
"310","chr14_7396300","  7396200","  6","  2"," 12"
"311","chr14_7396400","  7396300"," 38","  3"," 44"
"1138","gap 97","0","100","100","100"
"313","chr14_7399100","  7399000"," 38","  8","  0"
"314","chr14_7399200","  7399100"," 83"," 20","  0"
"1139","gap 98","0","100","100","100"
"316","chr14_7400700","  7400600","139"," 14","  6"
"317","chr14_7400800","  7400700"," 21","  6","  0"
"1140","gap 99","0","100","100","100"
"319","chr14_7405300","  7405200"," 30"," 23","  9"
"320","chr14_7405400","  7405300"," 19"," 15"," 13"
"1142","gap 100","0","100","100","100"
"322","chr14_7425500","  7425400"," 33","  0","  0"
"323","chr14_7425600","  7425500"," 43","  0","  0"
"324","chr14_7425700","  7425600"," 51","  0","  0"
"1143","gap 101","0","100","100","100"
"326","chr14_7487500","  7487400","  0","  0"," 17"
"327","chr14_7487600","  7487500","  0","  7"," 76"
"1144","gap 102","0","100","100","100"
"329","chr14_7515200","  7515100"," 33","  0","  0"
"330","chr14_7515300","  7515200"," 55","  6","  0"
"331","chr14_7515400","  7515300"," 97"," 14","  0"
"1145","gap 103","0","100","100","100"
"333","chr14_7556500","  7556400"," 33","  5","  0"
"334","chr14_7556600","  7556500"," 57"," 16","  0"
"1146","gap 104","0","100","100","100"
"336","chr14_7567800","  7567700","  0","  0"," 36"
"337","chr14_7567900","  7567800","  0","  0"," 23"
"1147","gap 105","0","100","100","100"
"339","chr14_7589400","  7589300","106"," 48","  1"
"340","chr14_7589500","  7589400"," 26","  6","  0"
"1148","gap 106","0","100","100","100"
"342","chr14_7604300","  7604200"," 20","  1","  0"
"343","chr14_7604400","  7604300"," 18","  0","  0"
"1149","gap 107","0","100","100","100"
"345","chr14_7657000","  7656900"," 16","  5","  0"
"346","chr14_7657100","  7657000","102"," 32","  0"
"347","chr14_7657200","  7657100"," 60"," 54"," 32"
"348","chr14_7657300","  7657200","  5","  6","  0"
"1150","gap 108","0","100","100","100"
"350","chr14_7702200","  7702100"," 95","  4","  0"
"351","chr14_7702300","  7702200","241"," 11","  3"
"1152","gap 109","0","100","100","100"
"353","chr14_7714000","  7713900"," 23"," 12","  0"
"354","chr14_7714100","  7714000"," 39","  7","  0"
"1153","gap 110","0","100","100","100"
"356","chr14_7714300","  7714200"," 29"," 13","  0"
"357","chr14_7714400","  7714300","121"," 30","  5"
"1154","gap 111","0","100","100","100"
"359","chr14_7751500","  7751400","238"," 68"," 25"
"360","chr14_7751600","  7751500","153"," 41"," 13"
"1155","gap 112","0","100","100","100"
"362","chr14_7771200","  7771100"," 52"," 33","270"
"363","chr14_7771300","  7771200"," 33"," 31","265"
"1156","gap 113","0","100","100","100"
"365","chr14_7880600","  7880500","291"," 41","  0"
"366","chr14_7880700","  7880600","247"," 36","  4"
"1157","gap 114","0","100","100","100"
"368","chr14_7905600","  7905500","207","  2","  0"
"369","chr14_7905700","  7905600","158","  0","  0"
"1158","gap 115","0","100","100","100"
"371","chr14_7907400","  7907300","280"," 91"," 29"
"372","chr14_7907500","  7907400","164"," 61"," 14"
"1159","gap 116","0","100","100","100"
"374","chr14_7913000","  7912900","198"," 33","  5"
"375","chr14_7913100","  7913000","251"," 60","  6"
"1160","gap 117","0","100","100","100"
"377","chr14_7915600","  7915500","243"," 35","  0"
"378","chr14_7915700","  7915600","413"," 35","  2"
"1161","gap 118","0","100","100","100"
"380","chr14_7980200","  7980100","285"," 63","  8"
"381","chr14_7980300","  7980200","291"," 97","  9"
"1162","gap 119","0","100","100","100"
"383","chr14_8032400","  8032300","235"," 53"," 41"
"384","chr14_8032500","  8032400"," 65"," 14","  6"
"1163","gap 120","0","100","100","100"
"386","chr14_8039800","  8039700","268"," 53","  0"
"387","chr14_8039900","  8039800","106"," 28","  0"
"1164","gap 121","0","100","100","100"
"389","chr14_8043100","  8043000","284"," 51","  4"
"390","chr14_8043200","  8043100","334"," 64"," 16"
"1165","gap 122","0","100","100","100"
"392","chr14_8046200","  8046100","240"," 19","  5"
"393","chr14_8046300","  8046200","160"," 11","  0"
"1166","gap 123","0","100","100","100"
"395","chr14_8050100","  8050000","113"," 36","  5"
"396","chr14_8050200","  8050100"," 39"," 14","  3"
"1167","gap 124","0","100","100","100"
"398","chr14_8066500","  8066400","115","100"," 37"
"399","chr14_8066600","  8066500","101"," 70"," 23"
"1168","gap 125","0","100","100","100"
"401","chr14_8144100","  8144000","299"," 41","  8"
"402","chr14_8144200","  8144100","161"," 25","  2"
"1169","gap 126","0","100","100","100"
"404","chr14_8157800","  8157700","247"," 80"," 10"
"405","chr14_8157900","  8157800","235"," 99"," 18"
"1170","gap 127","0","100","100","100"
"407","chr14_8215200","  8215100","101","150","197"
"408","chr14_8215300","  8215200"," 61"," 67"," 85"
"1172","gap 128","0","100","100","100"
"410","chr14_8222300","  8222200","253","  7","  0"
"411","chr14_8222400","  8222300","143","  3","  0"
"1173","gap 129","0","100","100","100"
"413","chr14_8239300","  8239200","166"," 40","  4"
"414","chr14_8239400","  8239300","229"," 47","  3"
"1174","gap 130","0","100","100","100"
"416","chr14_8310700","  8310600","246"," 51","  5"
"417","chr14_8310800","  8310700","132"," 21","  0"
"1175","gap 131","0","100","100","100"
"419","chr14_8360900","  8360800","314"," 88","  8"
"420","chr14_8361000","  8360900","306"," 61","  3"
"1176","gap 132","0","100","100","100"
"422","chr14_8363300","  8363200","111"," 17"," 11"
"423","chr14_8363400","  8363300","130"," 11","  5"
"1177","gap 133","0","100","100","100"
"425","chr14_8410200","  8410100","130"," 37","  4"
"426","chr14_8410300","  8410200","157"," 42","  6"
"1178","gap 134","0","100","100","100"
"428","chr14_8437800","  8437700"," 70"," 50"," 30"
"429","chr14_8437900","  8437800"," 38"," 32"," 13"
"1179","gap 135","0","100","100","100"
"431","chr14_8441300","  8441200","246"," 39","  7"
"432","chr14_8441400","  8441300","120","  9","  4"
"1180","gap 136","0","100","100","100"
"434","chr14_8499600","  8499500","254"," 58"," 13"
"435","chr14_8499700","  8499600","187"," 34"," 12"
"1182","gap 137","0","100","100","100"
"437","chr14_8525400","  8525300","279"," 65"," 11"
"438","chr14_8525500","  8525400","167"," 45","  3"
"1183","gap 138","0","100","100","100"
"440","chr14_8586300","  8586200","329"," 58","  5"
"441","chr14_8586400","  8586300","296"," 64"," 12"
"442","chr14_8586500","  8586400","300"," 45"," 13"
"1184","gap 139","0","100","100","100"
"444","chr14_8622900","  8622800","107"," 39","  3"
"445","chr14_8623000","  8622900"," 80"," 19","  5"
"1185","gap 140","0","100","100","100"
"447","chr14_8656400","  8656300","117","  9","  0"
"448","chr14_8656500","  8656400"," 75","  7","  0"
"1186","gap 141","0","100","100","100"
"450","chr14_8671400","  8671300"," 80"," 22","  3"
"451","chr14_8671500","  8671400","121"," 37","  8"
"1187","gap 142","0","100","100","100"
"453","chr14_8742700","  8742600"," 65","  4","  0"
"454","chr14_8742800","  8742700"," 51","  3","  0"
"1188","gap 143","0","100","100","100"
"456","chr14_8889700","  8889600"," 97","  0","  0"
"457","chr14_8889800","  8889700","119","  0","  0"
"1189","gap 144","0","100","100","100"
"459","chr14_8968200","  8968100","149"," 11","  0"
"460","chr14_8968300","  8968200"," 64","  0","  0"
"1190","gap 145","0","100","100","100"
"462","chr14_9205600","  9205500"," 52","  0","  0"
"463","chr14_9205700","  9205600","249"," 22","  0"
"1191","gap 146","0","100","100","100"
"465","chr14_9267700","  9267600","133"," 65","  6"
"466","chr14_9267800","  9267700"," 91"," 43","  7"
"1192","gap 147","0","100","100","100"
"468","chr14_9392100","  9392000","283"," 89"," 28"
"469","chr14_9392200","  9392100","220"," 86"," 16"
"1193","gap 148","0","100","100","100"
"471","chr14_9419600","  9419500"," 94"," 19","  0"
"472","chr14_9419700","  9419600"," 19","  0","  0"
"473","chr14_9419800","  9419700"," 63","  4","  0"
"1194","gap 149","0","100","100","100"
"475","chr14_9421200","  9421100"," 20","  0","  0"
"476","chr14_9421300","  9421200"," 15","  0","  0"
"1195","gap 150","0","100","100","100"
"478","chr14_9422500","  9422400"," 56","  0","  0"
"479","chr14_9422600","  9422500","103","  6","  0"
"1196","gap 151","0","100","100","100"
"481","chr14_9501500","  9501400","207"," 49"," 20"
"482","chr14_9501600","  9501500","226"," 59"," 24"
"1197","gap 152","0","100","100","100"
"484","chr14_9609100","  9609000","157"," 35","  0"
"485","chr14_9609200","  9609100","117"," 22","  0"
"1198","gap 153","0","100","100","100"
"487","chr14_9740800","  9740700","105"," 15","  0"
"488","chr14_9740900","  9740800","213"," 36","  6"
"1199","gap 154","0","100","100","100"
"490","chr14_9860400","  9860300"," 10","  0","  0"
"491","chr14_9860500","  9860400","223","  4","  0"
"1200","gap 155","0","100","100","100"
"493","chr14_9886500","  9886400","103"," 16","  0"
"494","chr14_9886600","  9886500","252"," 33","  0"
"1202","gap 156","0","100","100","100"
"496","chr14_10112300"," 10112200","302","  5","  0"
"497","chr14_10112400"," 10112300"," 63","  0","  0"
"498","chr14_10112500"," 10112400"," 43","  0","  0"
"1203","gap 157","0","100","100","100"
"500","chr14_10145900"," 10145800"," 74"," 21","  0"
"501","chr14_10146000"," 10145900","141"," 54","  2"
"1204","gap 158","0","100","100","100"
"503","chr14_10190700"," 10190600"," 62"," 22","  4"
"504","chr14_10190800"," 10190700","126"," 58","  6"
"1205","gap 159","0","100","100","100"
"506","chr14_10476600"," 10476500","119"," 43"," 16"
"507","chr14_10476700"," 10476600"," 97"," 32","  4"
"1206","gap 160","0","100","100","100"
"509","chr14_10558400"," 10558300"," 19","  1","  0"
"510","chr14_10558500"," 10558400"," 30","  0","  0"
"1207","gap 161","0","100","100","100"
"512","chr14_10684600"," 10684500","128"," 35","  7"
"513","chr14_10684700"," 10684600"," 71"," 27","  0"
"1208","gap 162","0","100","100","100"
"515","chr14_10758700"," 10758600","243"," 41","  3"
"516","chr14_10758800"," 10758700","230"," 33","  3"
"1209","gap 163","0","100","100","100"
"518","chr14_10822100"," 10822000","318"," 30","  3"
"519","chr14_10822200"," 10822100","204"," 32","  0"
"1210","gap 164","0","100","100","100"
"521","chr14_10823600"," 10823500","224"," 53","  4"
"522","chr14_10823700"," 10823600","177"," 51","  0"
"1212","gap 165","0","100","100","100"
"524","chr14_10865700"," 10865600"," 93"," 28","  4"
"525","chr14_10865800"," 10865700","118"," 25","  4"
"1213","gap 166","0","100","100","100"
"527","chr14_10955200"," 10955100"," 46","  0","  0"
"528","chr14_10955300"," 10955200"," 44","  0","  0"
"1214","gap 167","0","100","100","100"
"530","chr14_10966500"," 10966400","248"," 88"," 11"
"531","chr14_10966600"," 10966500","158"," 58","  1"
"1215","gap 168","0","100","100","100"
"533","chr14_11179700"," 11179600"," 38"," 25","  0"
"534","chr14_11179800"," 11179700"," 44"," 17","  2"
"1216","gap 169","0","100","100","100"
"536","chr14_11180500"," 11180400","139","  0","  0"
"537","chr14_11180600"," 11180500","102","  2","  0"
"1217","gap 170","0","100","100","100"
"539","chr14_11233600"," 11233500"," 39","  0","  0"
"540","chr14_11233700"," 11233600"," 88"," 10","  0"
"1218","gap 171","0","100","100","100"
"542","chr14_11324800"," 11324700"," 54"," 13","  7"
"543","chr14_11324900"," 11324800"," 12","  3","  0"
"1219","gap 172","0","100","100","100"
"545","chr14_11326100"," 11326000"," 31","  0","  0"
"546","chr14_11326200"," 11326100"," 51","  5","  0"
"1220","gap 173","0","100","100","100"
"548","chr14_11328200"," 11328100"," 57","  0","  0"
"549","chr14_11328300"," 11328200","235"," 21","  0"
"1222","gap 174","0","100","100","100"
"551","chr14_11419200"," 11419100"," 79"," 14","  3"
"552","chr14_11419300"," 11419200","187"," 29"," 13"
"1223","gap 175","0","100","100","100"
"554","chr14_11428400"," 11428300","120"," 86"," 29"
"555","chr14_11428500"," 11428400","212","113"," 29"
"1224","gap 176","0","100","100","100"
"557","chr14_11468200"," 11468100","116","  0","  0"
"558","chr14_11468300"," 11468200","260","  5","  0"
"1225","gap 177","0","100","100","100"
"560","chr14_11468900"," 11468800","115","  0","  0"
"561","chr14_11469000"," 11468900","134","  0","  0"
"1226","gap 178","0","100","100","100"
"563","chr14_11481900"," 11481800"," 48"," 25"," 12"
"564","chr14_11482000"," 11481900","115"," 78"," 34"
"1227","gap 179","0","100","100","100"
"566","chr14_11544800"," 11544700","214"," 42"," 11"
"567","chr14_11544900"," 11544800","117"," 15","  1"
"1228","gap 180","0","100","100","100"
"569","chr14_11581600"," 11581500","307"," 58","  7"
"570","chr14_11581700"," 11581600","230"," 44","  4"
"1229","gap 181","0","100","100","100"
"572","chr14_11588200"," 11588100","201"," 31","  0"
"573","chr14_11588300"," 11588200","218"," 46","  5"
"574","chr14_11588400"," 11588300","135"," 35","  0"
"1230","gap 182","0","100","100","100"
"576","chr14_11758400"," 11758300","127"," 29"," 10"
"577","chr14_11758500"," 11758400","173"," 40"," 14"
"1232","gap 183","0","100","100","100"
"579","chr14_11784500"," 11784400","186"," 42","  0"
