"","binID","start","high","medium","low"
"135","gap 30","0","100","100","100"
"103","chr16_3517100"," 3517000"," 44","  7","  0"
"104","chr16_3517200"," 3517100","101","  4","  0"
"136","gap 31","0","100","100","100"
"106","chr16_3534700"," 3534600","186"," 14","  8"
"107","chr16_3534800"," 3534700","127"," 15","  4"
"137","gap 32","0","100","100","100"
"109","chr16_3550400"," 3550300"," 72"," 25","  3"
"1101","chr16_3550500"," 3550400"," 53"," 24","  0"
"138","gap 33","0","100","100","100"
"1121","chr16_3630300"," 3630200","139"," 42","  2"
"1131","chr16_3630400"," 3630300","113"," 19","  4"
"139","gap 34","0","100","100","100"
"1151","chr16_3650900"," 3650800"," 59"," 74","  8"
"1161","chr16_3651000"," 3650900"," 67"," 55","  4"
"140","gap 35","0","100","100","100"
"1181","chr16_3663000"," 3662900","119"," 29","  5"
"1191","chr16_3663100"," 3663000"," 97"," 28","  7"
"141","gap 36","0","100","100","100"
"1211","chr16_3757900"," 3757800","268"," 26","  0"
"1221","chr16_3758000"," 3757900","180"," 19","  0"
"142","gap 37","0","100","100","100"
"1241","chr16_3769200"," 3769100"," 44"," 14","  0"
"1251","chr16_3769300"," 3769200"," 26","  9","  0"
"143","gap 38","0","100","100","100"
"1271","chr16_3775200"," 3775100","246"," 38"," 13"
"1281","chr16_3775300"," 3775200","279"," 26"," 12"
"144","gap 39","0","100","100","100"
"1301","chr16_3810000"," 3809900","157"," 31","  0"
"1311","chr16_3810100"," 3810000","133"," 30","  4"
"145","gap 40","0","100","100","100"
"1331","chr16_3823600"," 3823500"," 19","  3","  0"
"1341","chr16_3823700"," 3823600"," 17","  3","  0"
"146","gap 41","0","100","100","100"
"1361","chr16_3847000"," 3846900","  0","  0","193"
"1371","chr16_3847100"," 3847000","  0","  0","158"
"147","gap 42","0","100","100","100"
"1391","chr16_3851600"," 3851500"," 47","  0","  0"
"1401","chr16_3851700"," 3851600"," 26","  3","  0"
"148","gap 43","0","100","100","100"
"1421","chr16_3881800"," 3881700"," 78","  7","  0"
"1431","chr16_3881900"," 3881800","133"," 23","  0"
"149","gap 44","0","100","100","100"
"1451","chr16_3942300"," 3942200","146"," 23","  9"
"1461","chr16_3942400"," 3942300","208"," 36","  5"
"150","gap 45","0","100","100","100"
"1481","chr16_4033300"," 4033200","355"," 53","  8"
"1491","chr16_4033400"," 4033300","254"," 48","  4"
"151","gap 46","0","100","100","100"
"1511","chr16_4054800"," 4054700","403"," 48"," 18"
"152","chr16_4054900"," 4054800","277"," 42","  5"
"153","gap 47","0","100","100","100"
"154","chr16_4252300"," 4252200","247"," 50","  6"
"155","chr16_4252400"," 4252300","193"," 48"," 12"
"156","gap 48","0","100","100","100"
"157","chr16_4279100"," 4279000","313","103"," 11"
"158","chr16_4279200"," 4279100","326"," 77"," 11"
"159","gap 49","0","100","100","100"
"160","chr16_4342800"," 4342700","343"," 55"," 12"
"161","chr16_4342900"," 4342800","310"," 78"," 13"
"162","gap 50","0","100","100","100"
"163","chr16_4352800"," 4352700","388"," 37","  8"
"164","chr16_4352900"," 4352800","327"," 34","  4"
"165","gap 51","0","100","100","100"
"166","chr16_4397900"," 4397800","181"," 35","  7"
"167","chr16_4398000"," 4397900","182"," 42"," 12"
"168","gap 52","0","100","100","100"
"169","chr16_4418300"," 4418200","361"," 47","  6"
"170","chr16_4418400"," 4418300","238"," 39","  5"
"171","gap 53","0","100","100","100"
"172","chr16_4429100"," 4429000","118"," 42"," 13"
"173","chr16_4429200"," 4429100","208"," 75","  8"
"174","gap 54","0","100","100","100"
"175","chr16_4543100"," 4543000","122"," 52"," 15"
"176","chr16_4543200"," 4543100","202"," 62"," 16"
"177","gap 55","0","100","100","100"
"178","chr16_4613500"," 4613400","221","  0","  0"
"179","chr16_4613600"," 4613500","260","  0","  0"
"180","gap 56","0","100","100","100"
"181","chr16_4619400"," 4619300","235"," 78"," 22"
"182","chr16_4619500"," 4619400","112"," 58"," 13"
"183","gap 57","0","100","100","100"
"184","chr16_4624400"," 4624300","  0"," 20","376"
"185","chr16_4624500"," 4624400","  0"," 13","429"
"186","gap 58","0","100","100","100"
"187","chr16_4632900"," 4632800","140"," 23","  0"
"188","chr16_4633000"," 4632900","286"," 66","  4"
"189","gap 59","0","100","100","100"
"190","chr16_4640200"," 4640100","  2","  4","124"
"191","chr16_4640300"," 4640200","  3","  6","251"
"192","gap 60","0","100","100","100"
"193","chr16_4683200"," 4683100","222"," 91"," 29"
"194","chr16_4683300"," 4683200","133"," 75"," 21"
"195","gap 61","0","100","100","100"
"196","chr16_4694500"," 4694400","351"," 48","  9"
"197","chr16_4694600"," 4694500","413"," 50","  6"
"198","gap 62","0","100","100","100"
"199","chr16_4709400"," 4709300"," 38"," 21","  6"
"200","chr16_4709500"," 4709400","139"," 83"," 19"
"1100","gap 63","0","100","100","100"
"202","chr16_4716400"," 4716300","136"," 39","  2"
"203","chr16_4716500"," 4716400","169"," 30","  3"
"1102","gap 64","0","100","100","100"
"205","chr16_4718700"," 4718600"," 15","  0","313"
"206","chr16_4718800"," 4718700"," 12","  0","155"
"1103","gap 65","0","100","100","100"
"208","chr16_4756200"," 4756100"," 24"," 13","  2"
"209","chr16_4756300"," 4756200","  7","  0","  0"
"1104","gap 66","0","100","100","100"
"211","chr16_4808400"," 4808300","217"," 29","  2"
"212","chr16_4808500"," 4808400","292"," 27","  0"
"1105","gap 67","0","100","100","100"
"214","chr16_4859100"," 4859000"," 15","  8","  0"
"215","chr16_4859200"," 4859100"," 12","  2","  0"
"216","chr16_4859300"," 4859200","  6","  7","  0"
"1106","gap 68","0","100","100","100"
"218","chr16_4938900"," 4938800","  0","  0","116"
"219","chr16_4939000"," 4938900","  0","  0","108"
"1107","gap 69","0","100","100","100"
"221","chr16_4946200"," 4946100","161"," 65"," 14"
"222","chr16_4946300"," 4946200","205"," 59"," 10"
"1108","gap 70","0","100","100","100"
"224","chr16_4962700"," 4962600","339"," 66","  2"
"225","chr16_4962800"," 4962700","271"," 61","  0"
"1109","gap 71","0","100","100","100"
"227","chr16_4964900"," 4964800","  0","  0","197"
"228","chr16_4965000"," 4964900","  0","  4","222"
"1110","gap 72","0","100","100","100"
"230","chr16_4977900"," 4977800"," 96"," 27","  1"
"231","chr16_4978000"," 4977900","288"," 58"," 11"
"1111","gap 73","0","100","100","100"
"233","chr16_4983600"," 4983500","204"," 61","  9"
"234","chr16_4983700"," 4983600","115"," 28"," 13"
"1112","gap 74","0","100","100","100"
"236","chr16_4984500"," 4984400","272"," 76","  8"
"237","chr16_4984600"," 4984500","113"," 33","  0"
"1113","gap 75","0","100","100","100"
"239","chr16_5145800"," 5145700","  0","  4","181"
"240","chr16_5145900"," 5145800","  0","  0","191"
"1114","gap 76","0","100","100","100"
"242","chr16_5146400"," 5146300","  3"," 12","325"
"243","chr16_5146500"," 5146400","  0","  0","102"
"1115","gap 77","0","100","100","100"
"245","chr16_5198700"," 5198600","244"," 85"," 21"
"246","chr16_5198800"," 5198700","283"," 92"," 44"
"1116","gap 78","0","100","100","100"
"248","chr16_5224000"," 5223900"," 22","  7","  0"
"249","chr16_5224100"," 5224000"," 34","  5","  1"
"1117","gap 79","0","100","100","100"
"251","chr16_5246800"," 5246700"," 15","  0","  0"
"252","chr16_5246900"," 5246800"," 28","  7","  0"
"1118","gap 80","0","100","100","100"
"254","chr16_5262100"," 5262000","137"," 36"," 12"
"255","chr16_5262200"," 5262100","163"," 47","  5"
"1119","gap 81","0","100","100","100"
"257","chr16_5281300"," 5281200"," 94"," 13","  0"
"258","chr16_5281400"," 5281300","143"," 30","  0"
"1120","gap 82","0","100","100","100"
"260","chr16_5323000"," 5322900","372"," 63","  8"
"261","chr16_5323100"," 5323000","197"," 37","  4"
"1122","gap 83","0","100","100","100"
"263","chr16_5385300"," 5385200"," 61"," 20","  0"
"264","chr16_5385400"," 5385300","328"," 66","  8"
"1123","gap 84","0","100","100","100"
"266","chr16_5557800"," 5557700"," 45","  6","  0"
"267","chr16_5557900"," 5557800"," 17","  2","  0"
"1124","gap 85","0","100","100","100"
"269","chr16_5642600"," 5642500"," 49","  6","  4"
"270","chr16_5642700"," 5642600"," 24","  4","  0"
"1125","gap 86","0","100","100","100"
"272","chr16_5643200"," 5643100"," 41","  0","  0"
"273","chr16_5643300"," 5643200"," 29","  2","  0"
"1126","gap 87","0","100","100","100"
"275","chr16_5643800"," 5643700"," 23","  0","  0"
"276","chr16_5643900"," 5643800"," 46","  3","  0"
"277","chr16_5644000"," 5643900"," 47","  0","  0"
"1127","gap 88","0","100","100","100"
"279","chr16_5657500"," 5657400","182"," 36","  0"
"280","chr16_5657600"," 5657500","167"," 39","  4"
"1128","gap 89","0","100","100","100"
"282","chr16_5734200"," 5734100","187"," 31","  2"
"283","chr16_5734300"," 5734200","319"," 49","  7"
"1129","gap 90","0","100","100","100"
"285","chr16_5801000"," 5800900"," 88"," 48","  7"
"286","chr16_5801100"," 5801000","117"," 42","  3"
"1130","gap 91","0","100","100","100"
"288","chr16_5858900"," 5858800","267"," 50","  5"
"289","chr16_5859000"," 5858900","145"," 44","  6"
"1132","gap 92","0","100","100","100"
"291","chr16_5956400"," 5956300","179"," 64"," 19"
"292","chr16_5956500"," 5956400","115"," 39","  8"
"1133","gap 93","0","100","100","100"
"294","chr16_5986600"," 5986500","177"," 34"," 15"
"295","chr16_5986700"," 5986600"," 80","  5","  8"
"296","chr16_5986800"," 5986700","118"," 12"," 13"
"1134","gap 94","0","100","100","100"
"298","chr16_6146400"," 6146300"," 20"," 36"," 19"
"299","chr16_6146500"," 6146400"," 26"," 27"," 22"
"1135","gap 95","0","100","100","100"
"301","chr16_6167000"," 6166900"," 93"," 40","  0"
"302","chr16_6167100"," 6167000","152"," 52","  1"
"1136","gap 96","0","100","100","100"
"304","chr16_6232600"," 6232500","246"," 42","  0"
"305","chr16_6232700"," 6232600","103"," 23","  0"
"1137","gap 97","0","100","100","100"
"307","chr16_6334900"," 6334800","222"," 60"," 16"
"308","chr16_6335000"," 6334900","137"," 37","  6"
"309","chr16_6335100"," 6335000","289"," 68"," 14"
"1138","gap 98","0","100","100","100"
"311","chr16_6340100"," 6340000","237"," 48"," 16"
"312","chr16_6340200"," 6340100","169"," 39","  7"
"1139","gap 99","0","100","100","100"
"314","chr16_6439300"," 6439200","172"," 53"," 13"
"315","chr16_6439400"," 6439300","146"," 45","  9"
"1140","gap 100","0","100","100","100"
"317","chr16_6843300"," 6843200","210"," 55","  4"
"318","chr16_6843400"," 6843300"," 85"," 11","  3"
"1141","gap 101","0","100","100","100"
"320","chr16_6846600"," 6846500"," 53"," 17","  0"
"321","chr16_6846700"," 6846600","212"," 67","  7"
"1142","gap 102","0","100","100","100"
"323","chr16_6860100"," 6860000","195"," 47"," 34"
"324","chr16_6860200"," 6860100","158"," 39"," 41"
"1143","gap 103","0","100","100","100"
"326","chr16_7013200"," 7013100","199"," 55"," 19"
"327","chr16_7013300"," 7013200","164"," 31"," 13"
"1144","gap 104","0","100","100","100"
"329","chr16_7022100"," 7022000","193"," 63"," 22"
"330","chr16_7022200"," 7022100","183"," 87"," 31"
"1145","gap 105","0","100","100","100"
"332","chr16_7070700"," 7070600"," 33"," 41","175"
"333","chr16_7070800"," 7070700"," 64"," 53","205"
"1146","gap 106","0","100","100","100"
"335","chr16_7182200"," 7182100","245","105"," 29"
"336","chr16_7182300"," 7182200"," 81"," 49"," 11"
"1147","gap 107","0","100","100","100"
"338","chr16_7225300"," 7225200","429"," 37","  7"
"339","chr16_7225400"," 7225300","242"," 26","  3"
"1148","gap 108","0","100","100","100"
"341","chr16_7376900"," 7376800","231"," 94"," 18"
"342","chr16_7377000"," 7376900"," 96"," 21","  7"
"1149","gap 109","0","100","100","100"
"344","chr16_7391800"," 7391700","125"," 29","  1"
"345","chr16_7391900"," 7391800","220"," 74","  5"
"1150","gap 110","0","100","100","100"
"347","chr16_7462200"," 7462100"," 26","  0","  0"
"348","chr16_7462300"," 7462200"," 16","  0","  0"
"1152","gap 111","0","100","100","100"
"350","chr16_7513200"," 7513100"," 94"," 32","  0"
"351","chr16_7513300"," 7513200","145"," 41","  5"
"1153","gap 112","0","100","100","100"
"353","chr16_7656200"," 7656100"," 24","  5","  0"
"354","chr16_7656300"," 7656200","346"," 53","  5"
"355","chr16_7656400"," 7656300"," 99"," 24","  0"
"1154","gap 113","0","100","100","100"
"357","chr16_7739300"," 7739200"," 50","  3","  0"
"358","chr16_7739400"," 7739300"," 28","  0","  0"
"359","chr16_7739500"," 7739400"," 27","  0","  0"
"360","chr16_7739600"," 7739500"," 90","  9","  4"
"361","chr16_7739700"," 7739600","178"," 19"," 10"
"1155","gap 114","0","100","100","100"
"363","chr16_7754100"," 7754000"," 54","  0","  0"
"364","chr16_7754200"," 7754100"," 64","  4","  0"
"365","chr16_7754300"," 7754200"," 60","  0","  0"
"1156","gap 115","0","100","100","100"
"367","chr16_7812700"," 7812600"," 31","  0","  0"
"368","chr16_7812800"," 7812700"," 74","  5","  0"
"1157","gap 116","0","100","100","100"
"370","chr16_7814700"," 7814600"," 20","  0","  0"
"371","chr16_7814800"," 7814700"," 43","  5","  0"
"1158","gap 117","0","100","100","100"
"373","chr16_7892700"," 7892600","194"," 46","  7"
"374","chr16_7892800"," 7892700","219"," 82","  9"
"1159","gap 118","0","100","100","100"
"376","chr16_8254200"," 8254100","112"," 14","  2"
"377","chr16_8254300"," 8254200"," 88","  3","  0"
"378","chr16_8254400"," 8254300","178","  3","  0"
"1160","gap 119","0","100","100","100"
"380","chr16_8276200"," 8276100"," 84"," 41","  6"
"381","chr16_8276300"," 8276200","116"," 47","  5"
"1162","gap 120","0","100","100","100"
"383","chr16_8278700"," 8278600","128"," 32","  4"
"384","chr16_8278800"," 8278700","150"," 22","  1"
"1163","gap 121","0","100","100","100"
"386","chr16_8352200"," 8352100","344"," 19","  2"
"387","chr16_8352300"," 8352200","214"," 16","  0"
"1164","gap 122","0","100","100","100"
"389","chr16_8406300"," 8406200","167","109"," 23"
"390","chr16_8406400"," 8406300","253","124"," 33"
"1165","gap 123","0","100","100","100"
"392","chr16_8406900"," 8406800","  0"," 12","439"
"393","chr16_8407000"," 8406900","  0","  0","148"
"1166","gap 124","0","100","100","100"
"395","chr16_8411600"," 8411500","306"," 99"," 29"
"396","chr16_8411700"," 8411600","243"," 81"," 14"
"1167","gap 125","0","100","100","100"
"398","chr16_8420500"," 8420400","353"," 61","  7"
"399","chr16_8420600"," 8420500","269"," 70","  5"
"1168","gap 126","0","100","100","100"
"401","chr16_8469900"," 8469800","203","149"," 35"
"402","chr16_8470000"," 8469900"," 79"," 75","  7"
"1169","gap 127","0","100","100","100"
"404","chr16_8488800"," 8488700","132","  3","  0"
"405","chr16_8488900"," 8488800","290","  7","  0"
"1170","gap 128","0","100","100","100"
"407","chr16_8502700"," 8502600","  9","  5","  0"
"408","chr16_8502800"," 8502700","  9","  7","  7"
"1171","gap 129","0","100","100","100"
"410","chr16_8623800"," 8623700","150"," 30","  0"
"411","chr16_8623900"," 8623800","198"," 43","  0"
"1172","gap 130","0","100","100","100"
"413","chr16_8635800"," 8635700","221","  6","  0"
"414","chr16_8635900"," 8635800","169","  0","  0"
"1173","gap 131","0","100","100","100"
"416","chr16_8732400"," 8732300","233","163"," 11"
"417","chr16_8732500"," 8732400","105"," 60","  3"
"1174","gap 132","0","100","100","100"
"419","chr16_8762300"," 8762200","326"," 53","  9"
"420","chr16_8762400"," 8762300","197"," 34","  0"
"1175","gap 133","0","100","100","100"
"422","chr16_8767100"," 8767000","171"," 66"," 24"
"423","chr16_8767200"," 8767100","228"," 72"," 30"
"1176","gap 134","0","100","100","100"
"425","chr16_8809300"," 8809200","279"," 44","  7"
"426","chr16_8809400"," 8809300","  8","  4","  0"
"1177","gap 135","0","100","100","100"
"428","chr16_8810100"," 8810000","178"," 41","  4"
"429","chr16_8810200"," 8810100","213"," 39","  0"
"1178","gap 136","0","100","100","100"
"431","chr16_9181100"," 9181000","139"," 25","  4"
"432","chr16_9181200"," 9181100","203"," 27","  9"
"1179","gap 137","0","100","100","100"
"434","chr16_9279100"," 9279000","146"," 26","  1"
"435","chr16_9279200"," 9279100","141"," 13","  2"
"1180","gap 138","0","100","100","100"
"437","chr16_9341100"," 9341000","213"," 50"," 20"
"438","chr16_9341200"," 9341100","203"," 44","  7"
"1182","gap 139","0","100","100","100"
"440","chr16_9353900"," 9353800","292"," 43"," 11"
"441","chr16_9354000"," 9353900","228"," 54"," 13"
"1183","gap 140","0","100","100","100"
"443","chr16_9357400"," 9357300"," 66"," 22","  0"
"444","chr16_9357500"," 9357400","144"," 31","  6"
"1184","gap 141","0","100","100","100"
"446","chr16_9429600"," 9429500","142"," 33","  6"
"447","chr16_9429700"," 9429600"," 85"," 26","  0"
"1185","gap 142","0","100","100","100"
"449","chr16_9517800"," 9517700","175"," 31","  4"
"450","chr16_9517900"," 9517800","259"," 24","  6"
"1186","gap 143","0","100","100","100"
"452","chr16_9614100"," 9614000","226"," 65","  3"
"453","chr16_9614200"," 9614100","144"," 40","  8"
"1187","gap 144","0","100","100","100"
"455","chr16_9716200"," 9716100"," 62"," 19","  0"
"456","chr16_9716300"," 9716200"," 71"," 28","  6"
"1188","gap 145","0","100","100","100"
"458","chr16_9723800"," 9723700","156"," 29","  5"
"459","chr16_9723900"," 9723800","144"," 29","  5"
"460","chr16_9724000"," 9723900"," 88"," 21","  0"
"461","chr16_9724100"," 9724000","210"," 27","  3"
"1189","gap 146","0","100","100","100"
"463","chr16_9735900"," 9735800","295"," 48"," 10"
"464","chr16_9736000"," 9735900","316"," 45"," 15"
"1190","gap 147","0","100","100","100"
"466","chr16_9752800"," 9752700","118"," 80","200"
"467","chr16_9752900"," 9752800"," 50"," 50","115"
"1192","gap 148","0","100","100","100"
"469","chr16_9761500"," 9761400","233","  1","  0"
"470","chr16_9761600"," 9761500","229","  0","  0"
"1193","gap 149","0","100","100","100"
"472","chr16_9765700"," 9765600","110"," 39","  5"
"473","chr16_9765800"," 9765700","211"," 46","  7"
"1194","gap 150","0","100","100","100"
"475","chr16_9785300"," 9785200","106","  0","  0"
"476","chr16_9785400"," 9785300","108","  0","  0"
"1195","gap 151","0","100","100","100"
"478","chr16_9872600"," 9872500"," 27","  9","  0"
"479","chr16_9872700"," 9872600"," 70"," 11","  0"
"1196","gap 152","0","100","100","100"
"481","chr16_9911100"," 9911000","164"," 35","  5"
"482","chr16_9911200"," 9911100","188"," 56"," 11"
"1197","gap 153","0","100","100","100"
"484","chr16_9932600"," 9932500"," 64"," 26","  0"
"485","chr16_9932700"," 9932600"," 89"," 26","  5"
"1198","gap 154","0","100","100","100"
"487","chr16_9992700"," 9992600"," 20"," 37","390"
"488","chr16_9992800"," 9992700","  7"," 13","243"
"1199","gap 155","0","100","100","100"
"490","chr16_10002400","10002300","176"," 74"," 10"
"491","chr16_10002500","10002400","188"," 62","  9"
"492","chr16_10002600","10002500","323","106"," 10"
"1200","gap 156","0","100","100","100"
"494","chr16_10025500","10025400","354"," 51","  8"
"495","chr16_10025600","10025500","133"," 27","  4"
"1201","gap 157","0","100","100","100"
"497","chr16_10054700","10054600","157"," 21","  0"
"498","chr16_10054800","10054700","301"," 38","  0"
"1202","gap 158","0","100","100","100"
"500","chr16_10067500","10067400","339"," 73"," 21"
"501","chr16_10067600","10067500","334"," 60"," 10"
"1203","gap 159","0","100","100","100"
"503","chr16_10101400","10101300","229"," 97"," 17"
"504","chr16_10101500","10101400","196"," 70"," 19"
"1204","gap 160","0","100","100","100"
"506","chr16_10336800","10336700","145","  2","  0"
"507","chr16_10336900","10336800"," 60","  0","  0"
"1205","gap 161","0","100","100","100"
"509","chr16_10450600","10450500","215"," 40","  7"
"510","chr16_10450700","10450600","159"," 40","  6"
"1206","gap 162","0","100","100","100"
"512","chr16_10490900","10490800"," 88","  9","  0"
"513","chr16_10491000","10490900","224"," 41","  3"
"1207","gap 163","0","100","100","100"
"515","chr16_10535100","10535000","339"," 82","  4"
"516","chr16_10535200","10535100","123"," 44","  1"
"1208","gap 164","0","100","100","100"
"518","chr16_10552700","10552600","101"," 31"," 13"
"519","chr16_10552800","10552700"," 99"," 32","  6"
"1209","gap 165","0","100","100","100"
"521","chr16_10564100","10564000","103","  6","  0"
"522","chr16_10564200","10564100"," 56","  0","  0"
"1210","gap 166","0","100","100","100"
"524","chr16_10566200","10566100","304"," 61"," 11"
"525","chr16_10566300","10566200","271"," 78","  7"
"1212","gap 167","0","100","100","100"
"527","chr16_10576600","10576500","142","  5","  0"
"528","chr16_10576700","10576600","107","  0","  0"
"1213","gap 168","0","100","100","100"
"530","chr16_10693100","10693000"," 91"," 20"," 36"
"531","chr16_10693200","10693100","192"," 52"," 61"
"1214","gap 169","0","100","100","100"
"533","chr16_10775100","10775000"," 57"," 35"," 11"
"534","chr16_10775200","10775100","142"," 81"," 15"
"1215","gap 170","0","100","100","100"
"536","chr16_10785000","10784900","  0","  0"," 84"
"537","chr16_10785100","10785000","  0","  0","110"
"1216","gap 171","0","100","100","100"
"539","chr16_10796700","10796600"," 29"," 17"," 84"
"540","chr16_10796800","10796700"," 24","  5"," 41"
"1217","gap 172","0","100","100","100"
"542","chr16_10807900","10807800","255"," 44","  8"
"543","chr16_10808000","10807900","194"," 48","  4"
"1218","gap 173","0","100","100","100"
"545","chr16_10847400","10847300","329"," 79"," 12"
"546","chr16_10847500","10847400","141"," 40","  1"
"1219","gap 174","0","100","100","100"
"548","chr16_10850000","10849900"," 58"," 53"," 88"
"549","chr16_10850100","10850000"," 40"," 18"," 42"
"1220","gap 175","0","100","100","100"
"551","chr16_10995400","10995300"," 42","  0","  0"
"552","chr16_10995500","10995400","286"," 19","  0"
"1222","gap 176","0","100","100","100"
"554","chr16_11004300","11004200","169"," 29","  0"
"555","chr16_11004400","11004300","128"," 36","  0"
"1223","gap 177","0","100","100","100"
"557","chr16_11005000","11004900","317"," 57","  4"
"558","chr16_11005100","11005000","160"," 42","  1"
"1224","gap 178","0","100","100","100"
"560","chr16_11176900","11176800","  0","  0","236"
"561","chr16_11177000","11176900","  0","  0","199"
"1225","gap 179","0","100","100","100"
"563","chr16_11201300","11201200","217"," 47"," 14"
"564","chr16_11201400","11201300","276"," 62","  6"
"1226","gap 180","0","100","100","100"
"566","chr16_11222000","11221900","274"," 31","  6"
"567","chr16_11222100","11222000","285"," 42","  7"
"1227","gap 181","0","100","100","100"
"569","chr16_11223500","11223400","180"," 91","  8"
"570","chr16_11223600","11223500"," 82"," 37","  2"
"1228","gap 182","0","100","100","100"
"572","chr16_11245200","11245100","300"," 43"," 13"
"573","chr16_11245300","11245200","247"," 52","  5"
"1229","gap 183","0","100","100","100"
"575","chr16_11339600","11339500"," 26","  0","  0"
